vorname,anzahl,geschlecht
Sophie,70,w
Marie,53,w
Alexander,44,m
Luca,43,m
Oskar,39,m
Paul,39,m
Maximilian,38,m
Elias,32,m
Charlotte,31,w
Leon,30,m
Emma,29,w
Johanna,28,w
Lea,27,w
Ben,27,m
Mia,26,w
Pia,25,w
Felix,24,m
Lina,23,w
Anton,23,m
Emily,22,w
Jonas,22,m
Luise,21,w
Emil,21,m
Emilia,20,w
Joel,20,m
Sophia,20,w
Finn,19,m
Leonie,19,w
Moritz,19,m
Maria,18,w
Louis,18,m
Tim,18,m
Lena,17,w
Max,17,m
Tom,17,m
Noah,16,m
Mathilda,15,w
Nele,15,w
Philipp,15,m
Luisa,14,w
Florian,14,m
Friedrich,14,m
Lukas,14,m
Amelie,13,w
Anna,13,w
Josephine,13,w
Lilly,13,w
Marlene,13,w
John,13,m
Vincent,13,m
Alexandra,12,w
Hanna,12,w
Fabian,12,m
Pascal,12,m
Sebastian,12,m
Isabella,11,w
Laura,11,w
Benjamin,11,m
Jonathan,11,m
Michael,11,m
Ole,11,m
Elisa,10,w
Elisabeth,10,w
Frieda,10,w
Hannah,10,w
Julia,10,w
Daniel,10,m
Lara,10,w
David,10,m
Dean,10,m
Erik,10,m
Jakob,10,m
Leonard,10,m
Linus,10,m
Lucas,10,m
Timo,10,m
Elise,9,w
Fabienne,9,w
Frida,9,w
Helena,9,w
Helene,9,w
Lisa,9,w
Mina,9,w
Pauline,9,w
Adrian,9,m
Sarah,9,w
Karl,9,m
Lennard,9,m
Luis,9,m
Richard,9,m
Theodor,9,m
Ella,8,w
Fiona,8,w
Greta,8,w
Ida,8,w
Jasmin,8,w
Fynn,8,m
Jolie,8,w
Gabriel,8,m
Katharina,8,w
Jan,8,m
Melina,8,w
Lennox,8,m
Michelle,8,w
Marc,8,m
Mila,8,w
Peter,8,m
Milena,8,w
Paula,8,w
Aaron,7,m
Andreas,7,m
Alina,7,w
Arne,7,m
Amy,7,w
Arthur,7,m
Antonia,7,w
Edgar,7,m
Clara,7,w
Finley,7,m
Diana,7,w
Hugo,7,m
Florentine,7,w
Julian,7,m
Martha,7,w
Konstantin,7,m
Sofie,7,w
Mats,7,m
Stella,7,w
Maurice,7,m
Otto,7,m
Tobias,7,m
Willi,7,m
Anastasia,6,w
Angelina,6,w
Celina,6,w
Elena,6,w
Christian,6,m
Henriette,6,w
Jannes,6,m
Klara,6,w
Johannes,6,m
Leni,6,w
Martin,6,m
Luna,6,w
Maxim,6,m
Magdalena,6,w
Mika,6,m
Mara,6,w
Niclas,6,m
Matilda,6,w
Niklas,6,m
Mira,6,w
Oscar,6,m
Yasmin,6,w
Robin,6,m
Theo,6,m
Til,6,m
Tyler,6,m
Valentin,6,m
Wilhelm,6,m
Annabell,5,w
Arina,5,w
Celine,5,w
Felicia,5,w
Finja,5,w
Lia,5,w
Adam,5,m
Lotta,5,w
André,5,m
Lotte,5,w
Anh,5,m
Louise,5,w
Eddie,5,m
Lucy,5,w
Ian,5,m
Maja,5,w
Jason,5,m
Melissa,5,w
Jeremy,5,m
Nora,5,w
Johann,5,m
Paulina,5,w
Joshua,5,m
Ronja,5,w
Klaus,5,m
Konrad,5,m
Lars,5,m
Leo,5,m
Levi,5,m
Long,5,m
Malte,5,m
Manfred,5,m
Marcel,5,m
Marlon,5,m
Milan,5,m
Mustafa,5,m
Nick,5,m
Nils,5,m
Oliver,5,m
Pepe,5,m
Robert,5,m
Stefan,5,m
Till,5,m
Alexis,4,w
Amalia,4,w
Amélie,4,w
Anni,4,w
Anouk,4,w
Ava,4,w
Bao,4,w
Bianca,4,w
Cataleya,4,w
Elsa,4,w
Emelie,4,w
Emilie,4,w
Frederike,4,w
Freya,4,w
Helga,4,w
Isabel,4,w
Isabelle,4,w
Josefine,4,w
Leyla,4,w
Anthony,4,m
Linh,4,w
Bennet,4,m
Lucia,4,w
Benno,4,m
Lucie,4,w
Carl,4,m
Merle,4,w
Clemens,4,m
Neele,4,w
Colin,4,m
Nicole,4,w
Collin,4,m
Summer,4,w
Connor,4,m
Tamara,4,w
Conrad,4,m
Viktoria,4,w
Darian,4,m
Zoe,4,w
Dennis,4,m
Dominic,4,m
Eric,4,m
Fiete,4,m
Frank,4,m
Frederik,4,m
Gustav,4,m
Henri,4,m
Jamie,4,m
Jannik,4,m
Jasper,4,m
Jerome,4,m
Joe,4,m
Jonah,4,m
Julien,4,m
Juri,4,m
Kilian,4,m
Leander,4,m
Lenny,4,m
Leonardo,4,m
Leonidas,4,m
Liam,4,m
Luka,4,m
Magnus,4,m
Mathias,4,m
Matteo,4,m
Matti,4,m
Mattis,4,m
Noel,4,m
Samuel,4,m
Thomas,4,m
Tristan,4,m
Wolfgang,4,m
Yannick,4,m
Alicia,3,w
Angelika,3,w
Annelie,3,w
Aurora,3,w
Bảo,3,w
Chi,3,w
Christine,3,w
Eleonora,3,w
Elina,3,w
Ellen,3,w
Eva,3,w
Ewa,3,w
Fenja,3,w
Isabell,3,w
Ivy,3,w
Jana,3,w
Jolina,3,w
Josephin,3,w
Juliana,3,w
Larissa,3,w
Leonora,3,w
Liesbeth,3,w
Lilian,3,w
Lisbeth,3,w
Liv,3,w
Manuela,3,w
Marieke,3,w
Mathilde,3,w
Maya,3,w
Melisa,3,w
My,3,w
Nina,3,w
Olivia,3,w
Rebecca,3,w
Albert,3,m
Romy,3,w
Alfred,3,m
Rosalie,3,w
Bela,3,m
Rose,3,w
Brian,3,m
Ruth,3,w
Bruno,3,m
Sara,3,w
Bảo,3,m
Sofia,3,w
Damon,3,m
Stefanie,3,w
Dominik,3,m
Tabea,3,w
Egon,3,m
Theresa,3,w
Erwin,3,m
Uyên,3,w
Franz,3,m
Valerie,3,w
Fritz,3,m
Vivien,3,w
Georg,3,m
Zoey,3,w
Hannes,3,m
Hans,3,m
Harald,3,m
Ivan,3,m
James,3,m
Jannis,3,m
Jim,3,m
Johan,3,m
Joseph,3,m
Julius,3,m
Justin,3,m
Jürgen,3,m
Kai,3,m
Kevin,3,m
Lennart,3,m
Leopold,3,m
Lino,3,m
Lion,3,m
Mario,3,m
Mark,3,m
Markus,3,m
Matthias,3,m
Milo,3,m
Minh,3,m
Nico,3,m
Nikita,3,m
Olaf,3,m
Phil,3,m
Phillip,3,m
Roman,3,m
Ryan,3,m
Santiago,3,m
Steven,3,m
Taylor,3,m
Viktor,3,m
Vinh,3,m
William,3,m
Adele,2,w
Alice,2,w
Alma,2,w
Amelia,2,w
Amira,2,w
Anh,2,w
Ann,2,w
Anna-Lena,2,w
Annabelle,2,w
Annika,2,w
Ariana,2,w
Ayleen,2,w
Bernadette,2,w
Betty,2,w
Carlotta,2,w
Caroline,2,w
Charleen,2,w
Chau,2,w
Chayenne,2,w
Christa,2,w
Christin,2,w
Claire,2,w
Cora,2,w
Dea,2,w
Dolores,2,w
Elaine,2,w
Elenore,2,w
Elin,2,w
Elke,2,w
Enni,2,w
Erika,2,w
Estelle,2,w
Eve,2,w
Francesca,2,w
Gloria,2,w
Hana,2,w
Hedi,2,w
Albin,2,m
Heike,2,w
Ali,2,m
Helen,2,w
Amin,2,m
Hermine,2,w
An,2,m
Ilona,2,w
Andrej,2,m
Irmgard,2,w
Andrés,2,m
Jennifer,2,w
Ansgar,2,m
Jessica,2,w
Ares,2,m
Jillian,2,w
Aris,2,m
Joleen,2,w
Aristid,2,m
Joline,2,w
Arno,2,m
Jorden,2,w
Aron,2,m
Josefina,2,w
Bao,2,m
Julie,2,w
Baran,2,m
June,2,w
Bernard,2,m
Karin,2,w
Björn,2,m
Karina,2,w
Bogdan,2,m
Katja,2,w
Can,2,m
Kiara,2,w
Carsten,2,m
Kim,2,w
Cedric,2,m
Kimberly,2,w
Charlie,2,m
Kira,2,w
Christoph,2,m
Lana,2,w
Constantin,2,m
Lee,2,w
Damian,2,m
Lien,2,w
Denis,2,m
Lilia,2,w
Deniz,2,m
Lilith,2,w
Dillon,2,m
Lilli,2,w
Duc,2,m
Lola,2,w
Duy,2,m
Loona,2,w
Eckhard,2,m
Louisa,2,w
Eddy,2,m
Luana,2,w
Emanuel,2,m
Luzie,2,w
Emilio,2,m
Lynn,2,w
Emir,2,m
Madeleine,2,w
Enes,2,m
Malika,2,w
Enis,2,m
Malou,2,w
Enno,2,m
Marianne,2,w
Erick,2,m
Marisa,2,w
Fabio,2,m
Marla,2,w
Ferdinand,2,m
Marlen,2,w
Florentin,2,m
Marta,2,w
Fred,2,m
Martina,2,w
German,2,m
Mayla,2,w
Gia,2,m
Mieke,2,w
Gino,2,m
Milaine,2,w
Gregor,2,m
Miley,2,w
Günter,2,m
Milla,2,w
Hadi,2,m
Miriam,2,w
Heiko,2,m
Monika,2,w
Heinrich,2,m
Naina,2,w
Heinz,2,m
Noemi,2,w
Henrik,2,m
Paulin,2,w
Henry,2,m
Philine,2,w
Iven,2,m
Rada,2,w
Jack,2,m
Romina,2,w
Jacob,2,m
Rosa,2,w
Jaden,2,m
Ruby,2,w
Jari,2,m
Samira,2,w
Jimmy,2,m
Sandra,2,w
Jona,2,m
Saskia,2,w
Jorden,2,m
Serafina,2,w
Justus,2,m
Sina,2,w
Jörg,2,m
Sinja,2,w
Kurt,2,m
Sofija,2,w
Lam,2,m
Svea,2,w
Lean,2,m
Tamina,2,w
Leano,2,m
Tara,2,w
Lewin,2,m
Thea,2,w
Lewis,2,m
Thiên,2,w
Lian,2,m
Thora,2,w
Lionel,2,m
Trang,2,w
Logan,2,m
Veronika,2,w
Luan,2,m
Violetta,2,w
Ludwig,2,m
Vu,2,w
Luke,2,m
Vân,2,w
Maddox,2,m
Yara,2,w
Malik,2,m
Ylvi,2,w
Manuel,2,m
Zara,2,w
Marco,2,m
Ziva,2,w
Maris,2,m
Zoé,2,w
Marvin,2,m
Maximillian,2,m
Merlin,2,m
Mikko,2,m
Miko,2,m
Mio,2,m
Mirko,2,m
Mischa,2,m
Muhammad,2,m
Nam,2,m
Nhat,2,m
Nicolas,2,m
Nikolas,2,m
Nino,2,m
