vorname,anzahl,geschlecht
Alfeo,1,m
Anke,1,w
Alvin,1,m
Ann,1,w
Amadeo-Maximilian,1,m
Annabell,1,w
Amadeus,1,m
Annabelle,1,w
Amon,1,m
Annalena,1,w
Amzi,1,m
Annelie,1,w
Anatolij,1,m
Anni,1,w
Andreas,1,m
Annik,1,w
Andros,1,m
Arabella,1,w
André,1,m
Ariana,1,w
Angelus-Brix,1,m
Aurelia,1,w
Anino,1,m
Ayleen,1,w
Anthony-Elvis,1,m
Barbara,1,w
Antonio,1,m
Becky,1,w
Arik,1,m
Benice,1,w
Aron-Jamaine,1,m
Bernadette,1,w
Arvid,1,m
Callyope,1,w
Arwin,1,m
Carla,1,w
Atlas,1,m
Catalea,1,w
Avery,1,m
Catharina,1,w
Awley,1,m
Cattaleya,1,w
Axel,1,m
Cecilia,1,w
Azur,1,m
Celina-Michelle,1,w
Barny,1,m
Celine,1,w
Ben-Elias,1,m
Cellina,1,w
Ben-Luca,1,m
Chalita,1,w
Benned,1,m
Charleen,1,w
Bernhard,1,m
Charlize,1,w
Biko,1,m
Charlotta,1,w
Bronco,1,m
Chelsea,1,w
Bruno,1,m
Chiara,1,w
Caden,1,m
Ciara,1,w
Carlos,1,m
Coco,1,w
Caspar,1,m
Corinna,1,w
Cedric,1,m
Cynthia,1,w
Cedric-Anthony,1,m
Cäcilie,1,w
Chaijm,1,m
Dafina-Medina,1,w
Charly,1,m
Debora,1,w
Christijan,1,m
Diana,1,w
Christopher,1,m
Doris,1,w
Cihan,1,m
Dorothea,1,w
Conan,1,m
Dorothee,1,w
Connor-Jake,1,m
Dua,1,w
Conrad,1,m
Edda,1,w
Cooper,1,m
Elaine,1,w
Cy,1,m
Electra,1,w
Danijel,1,m
Elina,1,w
Darion-Lucas,1,m
Elione,1,w
Darwin,1,m
Elke,1,w
Demian,1,m
Elly,1,w
Denis,1,m
Elsbeth,1,w
Dennis,1,m
Emely,1,w
Denés,1,m
Emma-Lotta,1,w
Detlef,1,m
Emma-Lou,1,w
Devis,1,m
Emmy,1,w
Diego-Miguél,1,m
Emwa,1,w
Dietmar,1,m
Emylie,1,w
Dimitrios,1,m
Ennie,1,w
Dion,1,m
Erika,1,w
Djumaa,1,m
Erna,1,w
Domenick-Pascal,1,m
Esther,1,w
Dominic,1,m
Evaline,1,w
Dominik,1,m
Evangeline,1,w
Don,1,m
Evelyn,1,w
Duc,1,m
Fabien,1,w
Dustin,1,m
Fanny,1,w
Eddi,1,m
Felicia,1,w
Eddy,1,m
Felizitas,1,w
Einar,1,m
Fibi,1,w
Eli,1,m
Fina,1,w
Elvin,1,m
Finja-Haley,1,w
Emilian,1,m
Finnja,1,w
Emilio,1,m
Flora,1,w
Emirkan,1,m
Franziska,1,w
Emmett,1,m
Freya,1,w
Enno,1,m
Frida,1,w
Eric,1,m
Friederike,1,w
Fabrice,1,m
Fynja,1,w
Farin,1,m
Gabriele,1,w
Faro,1,m
Gabrielle,1,w
Fernando,1,m
Geneviève,1,w
Finn-Joel,1,m
Giulia-Brooklyn,1,w
Flynn,1,m
Giulietta,1,w
Fred,1,m
Grace,1,w
Frederick,1,m
Gracy,1,w
Frederik,1,m
Gudrun,1,w
Fritz,1,m
Gwyneth,1,w
Gernot,1,m
Habibah,1,w
Gero,1,m
Hedi,1,w
Giovanni,1,m
Heidemarie,1,w
Goldwin,1,m
Helen,1,w
Goran,1,m
Helene-Wilhelmine,1,w
Gordon,1,m
Helga,1,w
Gregor,1,m
Hella,1,w
Guim,1,m
Hilda,1,w
Halvard,1,m
Hjördis,1,w
Hans-Jürgen,1,m
Huong,1,w
Hansen,1,m
Igorewna,1,w
Hardy,1,m
Ilona,1,w
Hauke,1,m
Irina,1,w
Heinrich,1,m
Irma,1,w
Hendrik,1,m
Isabelle,1,w
Hendryc,1,m
Ivanna,1,w
Hung,1,m
Iwa,1,w
Ian-Alexander,1,m
Izabella,1,w
Igorovyč,1,m
Jana,1,w
Ilías,1,m
Jane,1,w
Ivo,1,m
Janice,1,w
Jad,1,m
Janine,1,w
Jaden,1,m
Jasmine,1,w
James,1,m
Jayda,1,w
Jamie-Joel,1,m
Jenna,1,w
Jamie-Oliver,1,m
Jil,1,w
Jann,1,m
Jill,1,w
Jannes,1,m
Jilva,1,w
Jannis,1,m
Jirina,1,w
Janos,1,m
Joceline,1,w
Jaschar,1,m
Jocelyn,1,w
Jelte,1,m
Joelina,1,w
Jensen,1,m
Joline,1,w
Jeremy-Tayler,1,m
Josephin,1,w
Jesper,1,m
Joumina,1,w
Jesse,1,m
Joy,1,w
Jo,1,m
Jules,1,w
Joan,1,m
Julianna,1,w
Joe,1,m
Julina,1,w
Joey,1,m
July,1,w
John-Luca,1,m
Kada,1,w
Joke,1,m
Kaede,1,w
Joshua,1,m
Karin,1,w
Josse,1,m
Karina,1,w
Julien,1,m
Karlotta,1,w
Junis,1,m
Kassandra,1,w
Justin-Joel,1,m
Katarzyna,1,w
Jörn,1,m
Katrin,1,w
Karl-Heinz,1,m
Khaira,1,w
Kasimir,1,m
Kiara-Delilah,1,w
Kaspar,1,m
Kimani,1,w
Kay,1,m
Klea,1,w
Kei,1,m
Konstantina,1,w
Kyara,1,w
Kellan,1,m
Käthe,1,w
Khalid,1,m
Lale,1,w
Kim,1,m
Lan,1,w
Kirk,1,m
Lana,1,w
Kjell,1,m
Larina,1,w
Korvien,1,m
Larissa,1,w
Kurt,1,m
Latifa-Jonkunda,1,w
Ladja,1,m
Lavrenia,1,w
Laif,1,m
Lea-Fabienne,1,w
Laurin,1,m
Lea-Jolien,1,w
Leeven,1,m
Lea-Luisa,1,w
Leevi,1,m
Lea-Sofi,1,w
Lennart,1,m
Leandra,1,w
Leno,1,m
Lena-Sophie,1,w
Leonart,1,m
Lenie,1,w
Leonas,1,m
Leona,1,w
Leonid,1,m
Leonie-Michelle,1,w
Leonidas,1,m
Levinia,1,w
Leroy,1,m
Levke,1,w
Levin,1,m
Leyla,1,w
Limu,1,m
Lilith,1,w
Lino,1,m
Lilli,1,w
Lisandro,1,m
Lilli-Fiona,1,w
Loeschke,1,m
Lillian,1,w
Lothar,1,m
Lillith,1,w
Louis-Henri,1,m
Lilou,1,w
Luan,1,m
Lily,1,w
Luc,1,m
Linda,1,w
Lucien,1,m
Linea,1,w
Lui,1,m
Linn,1,w
Luka,1,m
Linnea,1,w
Maarten,1,m
Linnéa,1,w
Maddox,1,m
Lioba,1,w
Mads,1,m
Lisbeth,1,w
Mael,1,m
Liv,1,w
Maikel,1,m
Livia,1,w
Malik,1,m
Liz,1,w
Malou,1,m
Lore,1,w
Marcel,1,m
Loreen,1,w
Marco,1,m
Lotje,1,w
Mario,1,m
Lou,1,w
Mark,1,m
Luci,1,w
Marlo,1,m
Ludowika,1,w
Marzio,1,m
Luna,1,w
Mateo,1,m
Lupita,1,w
Matheo,1,m
Luzi,1,w
Mats,1,m
Lydia,1,w
Matthes,1,m
Madelaine,1,w
Matthew,1,m
Madison,1,w
Matti,1,m
Mae,1,w
Mattis,1,m
Maely,1,w
Maxym-Victor,1,m
Magali,1,w
Melino,1,m
Magdalena,1,w
Meo,1,m
Maia,1,w
Merlin,1,m
Malda,1,w
Mick,1,m
Malea,1,w
Miguel,1,m
Maleen,1,w
Miko,1,m
Malia,1,w
Miles,1,m
Malie,1,w
Minh,1,m
Malin,1,w
Mirko,1,m
Malu,1,w
Mohammed,1,m
Manisha,1,w
Mortimer,1,m
Marianna,1,w
Nante,1,m
Marianne,1,w
Nathanael,1,m
Mariella,1,w
Neo,1,m
Marika,1,w
Neven,1,m
Marina,1,w
Nic,1,m
Maritta,1,w
Nickolay,1,m
Marjam,1,w
Niclas,1,m
Marlen,1,w
Nicolas,1,m
Marlena,1,w
Nikita,1,m
Marlies,1,w
Nikolai,1,m
Mary,1,w
Noam,1,m
Mary-Kate,1,w
Mathilde,1,w
Noel,1,m
Mayla,1,w
Nolan,1,m
Medina,1,w
Okechukwu,1,m
Meira,1,w
Oscar,1,m
Melissa,1,w
Osée,1,m
Merle,1,w
Otto,1,m
Meta,1,w
Ove,1,m
Mia-Lina,1,w
Owen,1,m
Mia-Luisa,1,w
Pablo,1,m
Michelle,1,w
Patih,1,m
Mierlav,1,w
Patrice,1,m
Milada,1,w
Pax,1,m
Milou,1,w
Pekka,1,m
Mina,1,w
Pepe,1,m
Miya,1,w
Peter,1,m
Monika,1,w
Pirus,1,m
Munah,1,w
Prince,1,m
Naara,1,w
Quang,1,m
Nam,1,w
Quentin,1,m
Nanata,1,w
Ralf,1,m
Nao,1,w
Ramón,1,m
Natasha,1,w
Raphaël,1,m
Neele,1,w
Ray,1,m
Nela,1,w
Reinhard,1,m
Nele-Sophie,1,w
René,1,m
Nelia,1,w
Ricardo,1,m
Nelli,1,w
Rico,1,m
Nicole,1,w
Riley,1,m
Nihal,1,w
Robert,1,m
Nike,1,w
Robin,1,m
Noa,1,w
Roger,1,m
Noemi,1,w
Roland,1,m
Norina,1,w
Ronny,1,m
Nuala,1,w
Rudolf,1,m
Nyota,1,w
Rufus,1,m
Panthita,1,w
Rune,1,m
Patricia,1,w
Rye,1,m
Paula-Victoria,1,w
Santino,1,m
Paulin,1,w
Sergejs,1,m
Peaches,1,w
Shawn,1,m
Pebbles,1,w
Sherlock,1,m
Penelope,1,w
Sidney,1,m
Phelina,1,w
Siegbert,1,m
Philine,1,w
Soham,1,m
Phoebe,1,w
Solino,1,m
Phylicia,1,w
Stanisław,1,m
Phüng,1,w
Stefan,1,m
Pia-Josephina,1,w
Steffen,1,m
Pippa,1,w
Stephan,1,m
Polly,1,w
Steven,1,m
Rahel,1,w
Sven-Raphael,1,m
Raja,1,w
Sören,1,m
Ramona,1,w
Tamino,1,m
Reyani,1,w
Tammes,1,m
Rita,1,w
Tamo,1,m
Romie,1,w
Taron,1,m
Romy,1,w
Tayler,1,m
Ronja,1,w
Terence,1,m
Rosemarie,1,w
Thade,1,m
Runa,1,w
Theo,1,m
Sabine,1,w
Thilo,1,m
Samantha,1,w
Thore,1,m
Samantha-Josephine,1,w
Thánh,1,m
Samia,1,w
Til,1,m
Samira,1,w
Tillmann,1,m
Sandra,1,w
Timm,1,m
Sandrine,1,w
Timo,1,m
Selina,1,w
Timo-Andy,1,m
Seraphina,1,w
Timofeevič,1,m
Silvia,1,w
Timon,1,m
Skadi,1,w
Timotheus,1,m
Sofia,1,w
Timothy,1,m
Sofja,1,w
Tjard,1,m
Sonja,1,w
Tony,1,m
Sophia-Marie,1,w
Travis,1,m
Svea,1,w
Tyler,1,m
Svenia,1,w
Tysen,1,m
Tamia,1,w
Ulysses,1,m
Tamia-Lou,1,w
Urs,1,m
Tarja,1,w
Veit,1,m
Tatjana,1,w
Verlyn,1,m
Taya,1,w
Vico,1,m
Thea,1,w
Viktor,1,m
Thị,1,w
Vinzent,1,m
Timea,1,w
Vito,1,m
Tracy,1,w
Ulrike,1,w
Walter,1,m
Ursula,1,w
Werner,1,m
Valerie,1,w
Wilhelm,1,m
Viktoria,1,w
Willem,1,m
Viola,1,w
Willi,1,m
Waltraud,1,w
Willo,1,m
Wilhelmine,1,w
Willy,1,m
Yui,1,w
Wolfgang,1,m
Yuna,1,w
Wotan,1,m
Yvonne,1,w
Xavier,1,m
Zelina,1,w
Yahya,1,m
Zoe,1,w
Yanic,1,m
Âme,1,w
Yannik,1,m
Yasien,1,m
Yngve,1,m
Younes,1,m
Ywen,1,m
Zua,1,m
Étienne,1,m
Žoržs,1,m
