vorname,anzahl,geschlecht
Sophie,59,w
Marie,44,w
Ali,37,m
Luca,36,m
Emilia,36,w
Alexander,34,m
Maria,32,w
Mia,32,w
Paul,31,m
Elias,29,m
Charlotte,27,w
Julian,24,m
Leon,23,m
Lukas,22,m
Louis,21,m
Luis,21,m
Maximilian,21,m
Lara,20,w
Laura,20,w
Finn,20,m
Liam,20,m
Anna,19,w
Emir,19,m
Nur,18,w
Sophia,18,w
David,18,m
Ben,17,m
Joel,17,m
Ella,16,w
Yusuf,16,m
Elif,15,w
Elisabeth,15,w
Tim,15,m
Emily,14,w
Lina,14,w
Melina,14,w
Benjamin,14,m
Lea,13,w
Matilda,13,w
Mila,13,w
Adrian,13,m
Sara,13,w
Emil,13,m
Jonas,13,m
Muhammed,13,m
Noah,13,m
Elisa,12,w
Leonie,12,w
Luise,12,w
Mina,12,w
Anton,12,m
Daniel,12,m
Fabian,12,m
Hamza,12,m
Max,12,m
Emma,11,w
Johanna,11,w
Mira,11,w
Adam,11,m
Amir,11,m
Berat,11,m
Can,11,m
Jan,11,m
Alina,10,w
Ela,10,w
Hanna,10,w
Lena,10,w
Luisa,10,w
Viktoria,10,w
Zeynep,10,w
Jakob,10,m
Jonathan,10,m
Lennard,10,m
Moritz,10,m
Niklas,10,m
Oskar,10,m
Amelie,9,w
Anastasia,9,w
Aylin,9,w
Clara,9,w
Elin,9,w
Helene,9,w
Ahmed,9,m
Josephine,9,w
Hussein,9,m
Lisa,9,w
Jamie,9,m
Marlene,9,w
Milan,9,m
Mohammed,9,m
Oliver,9,m
Theodor,9,m
Valentin,9,m
Cemre,8,w
Greta,8,w
Hannah,8,w
Helena,8,w
Ida,8,w
Ahmad,8,m
Isabella,8,w
Bastian,8,m
Katharina,8,w
Bruno,8,m
Maja,8,w
Damian,8,m
Mathilda,8,w
Gabriel,8,m
Nisa,8,w
Hassan,8,m
Valentina,8,w
Ibrahim,8,m
Jamal,8,m
Julius,8,m
Leo,8,m
Leonard,8,m
Michael,8,m
Ole,8,m
Omar,8,m
Vincent,8,m
Yasin,8,m
Alexandra,7,w
Amina,7,w
Debora,7,w
Jana,7,w
Leyla,7,w
Lilly,7,w
Mara,7,w
Maya,7,w
Michelle,7,w
Miriam,7,w
Aaron,7,m
Pauline,7,w
Christian,7,m
Pia,7,w
Jason,7,m
Sarah,7,w
John,7,m
Zehra,7,w
Karl,7,m
Kuzey,7,m
Linus,7,m
Martin,7,m
Mika,7,m
Mohamad,7,m
Nils,7,m
Pepe,7,m
Taha,7,m
Tobias,7,m
Wolfgang,7,m
Carlotta,6,w
Christina,6,w
Elina,6,w
Esma,6,w
Isabelle,6,w
Klara,6,w
Leni,6,w
Louisa,6,w
Mariam,6,w
Merle,6,w
Olivia,6,w
Antonio,6,m
Rosa,6,w
Baran,6,m
Sofia,6,w
Carlos,6,m
Tuana,6,w
Dominik,6,m
Victoria,6,w
Efe,6,m
Zoey,6,w
Emilio,6,m
Emre,6,m
Eren,6,m
Eymen,6,m
Felix,6,m
Friedrich,6,m
Johannes,6,m
Khaled,6,m
Kian,6,m
Lennox,6,m
Malte,6,m
Mattis,6,m
Maxim,6,m
Mehmet,6,m
Mert,6,m
Mohammad,6,m
Muhammad,6,m
Nicolas,6,m
Pascal,6,m
Philipp,6,m
Rüzgar,6,m
Thomas,6,m
Tony,6,m
Umut,6,m
Asya,5,w
Derin,5,w
Elise,5,w
Fatima,5,w
Fatme,5,w
Josefine,5,w
Khadija,5,w
Kiara,5,w
Kübra,5,w
Larissa,5,w
Linnea,5,w
Lotte,5,w
Luna,5,w
Magdalena,5,w
Meryem,5,w
Naomi,5,w
Rosalie,5,w
Rose,5,w
Bilal,5,m
Diego,5,m
Elia,5,m
Emanuel,5,m
Enes,5,m
Fritz,5,m
Fynn,5,m
Georg,5,m
Ilyas,5,m
Jannik,5,m
Jerome,5,m
Julien,5,m
Karim,5,m
Malik,5,m
Marcel,5,m
Marco,5,m
Mark,5,m
Maurice,5,m
Mohamed,5,m
Mustafa,5,m
Nico,5,m
Noel,5,m
Piet,5,m
Samuel,5,m
Sebastian,5,m
Till,5,m
Yassin,5,m
Ömer,5,m
Aaliyah,4,w
Ada,4,w
Alara,4,w
Aleyna,4,w
Aliya,4,w
Amira,4,w
Ana,4,w
Annabelle,4,w
Annika,4,w
Ashley,4,w
Ava,4,w
Azra,4,w
Açelya,4,w
Beyza,4,w
Ceyda,4,w
Ceylin,4,w
Emine,4,w
Finja,4,w
Fiona,4,w
Florentine,4,w
Gabriele,4,w
Hanife,4,w
