vorname,anzahl,geschlecht
Aliyah,4,w
Amilia,4,w
Amina,4,w
Amélie,4,w
Anastasia,4,w
Angelika,4,w
Anne,4,w
Christina,4,w
Ecem,4,w
Eda,4,w
Elaine,4,w
Eleanor,4,w
Elina,4,w
Eylül,4,w
Filippa,4,w
Giulia,4,w
Hana,4,w
Helen,4,w
Helin,4,w
Hira,4,w
Jana,4,w
Joline,4,w
Juna,4,w
Juno,4,w
Lenya,4,w
Leyla,4,w
Liliana,4,w
Lily,4,w
Line,4,w
Lucy,4,w
Luna,4,w
Madita,4,w
Margarete,4,w
Mariella,4,w
Maryam,4,w
Mascha,4,w
Maxine,4,w
Mayla,4,w
Medine,4,w
Adnan,4,m
Michelle,4,w
Anas,4,m
Milou,4,w
Artur,4,m
Natalia,4,w
Aziz,4,m
Nour,4,w
Bastian,4,m
Penelope,4,w
Bela,4,m
Philine,4,w
Berat,4,m
Regina,4,w
Berkay,4,m
Ronja,4,w
Carlo,4,m
Ruby,4,w
Eliah,4,m
Ruth,4,w
Elvis,4,m
Salma,4,w
Enrico,4,m
Samira,4,w
Ensar,4,m
Susanne,4,w
Eren,4,m
Svea,4,w
Felipe,4,m
Therese,4,w
George,4,m
Yade,4,w
Gustav,4,m
Zahraa,4,w
Hadi,4,m
Hamza,4,m
Hasan,4,m
Helmut,4,m
Ilyas,4,m
Jakub,4,m
Jannik,4,m
Janosch,4,m
Jeremy,4,m
Joachim,4,m
John,4,m
Kiyan,4,m
Kolja,4,m
Kuzey,4,m
Leonas,4,m
Lino,4,m
Lio,4,m
Lion,4,m
Manfred,4,m
Marian,4,m
Maris,4,m
Mark,4,m
Nicolas,4,m
Nino,4,m
Onur,4,m
Oscar,4,m
Pascal,4,m
Piet,4,m
Poyraz,4,m
René,4,m
Robin,4,m
Rüzgar,4,m
Silas,4,m
Tino,4,m
Titus,4,m
Xavier,4,m
Yassin,4,m
Youssef,4,m
Ömer,4,m
Aaliyah,3,w
Adele,3,w
Alba,3,w
Aleksandra,3,w
Alessandra,3,w
Aleyna,3,w
Alicja,3,w
Alisa,3,w
Amelia,3,w
Amy,3,w
Ana,3,w
Ann,3,w
Annemarie,3,w
Anni,3,w
Anouk,3,w
Asmin,3,w
Aya,3,w
Belinay,3,w
Caroline,3,w
Cecilia,3,w
Chloé,3,w
Christin,3,w
Christine,3,w
Claudia,3,w
Cosima,3,w
Defne,3,w
Diana,3,w
Dorothea,3,w
Eleni,3,w
Eleonora,3,w
Elli,3,w
Emmi,3,w
Erin,3,w
Esila,3,w
Fatma,3,w
Felia,3,w
Felina,3,w
Freya,3,w
Gabriela,3,w
Abdulkadir,3,m
Gerda,3,w
Adriano,3,m
Hazal,3,w
Alessandro,3,m
Ilayda,3,w
Amadeus,3,m
Irena,3,w
Arne,3,m
Jara,3,w
Aslan,3,m
Jennifer,3,w
Balthasar,3,m
Judith,3,w
Bendix,3,m
Kaya,3,w
Benicio,3,m
Kim,3,w
Benno,3,m
Kira,3,w
Berk,3,m
Lana,3,w
Bernd,3,m
Lilli,3,w
Bilal,3,m
Linn,3,w
Bjarne,3,m
Linnea,3,w
Carlos,3,m
Linnéa,3,w
Cem,3,m
Liva,3,w
Cesur,3,m
Livia,3,w
Charlie,3,m
Liya,3,w
Christoph,3,m
Madeleine,3,w
Christopher,3,m
Maila,3,w
Clemens,3,m
Malina,3,w
Danilo,3,m
Marija,3,w
Darian,3,m
Marika,3,w
Dirk,3,m
Marina,3,w
Dominic,3,m
Marlies,3,w
Ege,3,m
May,3,w
Egehan,3,m
Medina,3,w
Elyas,3,m
Melek,3,w
Emin,3,m
Melia,3,w
Emre,3,m
Meret,3,w
Enno,3,m
Milena,3,w
Eray,3,m
Milla,3,w
Eric,3,m
Minou,3,w
Ernst,3,m
Nada,3,w
Erwin,3,m
Nelly,3,w
Fatih,3,m
Nicole,3,w
Francesco,3,m
Ramona,3,w
Francis,3,m
Sabine,3,w
Franciszek,3,m
Serra,3,w
Frederick,3,m
Tabea,3,w
Frido,3,m
Tamara,3,w
Fridolin,3,m
Tamina,3,w
Gerhard,3,m
Teresa,3,w
Gregor,3,m
Tiana,3,w
Halil,3,m
Valerie,3,w
Henrik,3,m
Vanessa,3,w
Ioannis,3,m
Vera,3,w
Jake,3,m
Vivien,3,w
Jannes,3,m
Yuna,3,w
Jaro,3,m
Zehra,3,w
Jayden,3,m
Zeinab,3,w
Jerzy,3,m
Zeliha,3,w
Jonte,3,m
Zofia,3,w
Joris,3,m
Zoé,3,w
Joschua,3,m
Josef,3,m
Joseph,3,m
Kadir,3,m
Kai,3,m
Kemal,3,m
Kerim,3,m
Kjell,3,m
Laurent,3,m
Lauri,3,m
Leandro,3,m
Lennart,3,m
Leonidas,3,m
Maik,3,m
Malek,3,m
Marc,3,m
Marco,3,m
Markus,3,m
Michel,3,m
Minh,3,m
Murat,3,m
Mustafa,3,m
Nikita,3,m
Nikolaus,3,m
Nuri,3,m
Onno,3,m
Phil,3,m
Quinn,3,m
Rıdvan,3,m
Said,3,m
Santiago,3,m
Santino,3,m
Serafin,3,m
Seymen,3,m
Sven,3,m
Talha,3,m
Teo,3,m
Thore,3,m
Timon,3,m
Walid,3,m
Werner,3,m
Yiğit,3,m
Aisha,2,w
Ajla,2,w
Alara,2,w
Alea,2,w
Alena,2,w
Alessia,2,w
Alissa,2,w
Aliza,2,w
Allegra,2,w
Alva,2,w
Amanda,2,w
Amani,2,w
Amar,2,w
Amaya,2,w
Amira,2,w
Andrea,2,w
Ani,2,w
Anina,2,w
Anisa,2,w
Anna-Sophie,2,w
Annabel,2,w
Annabelle,2,w
Annalena,2,w
Anneliese,2,w
Annie,2,w
Annika,2,w
Arina,2,w
Astrid,2,w
Augustine,2,w
Ayla,2,w
Aylin,2,w
Açelya,2,w
Bahar,2,w
Batoul,2,w
Beatriz,2,w
Berenike,2,w
Beyza,2,w
Bianca,2,w
Büşra,2,w
Camie,2,w
Camilla,2,w
Abbas,2,m
Carina,2,w
Abdallah,2,m
Celia,2,w
Adem,2,m
Cemre,2,w
Adil,2,m
Charleen,2,w
Adolf,2,m
Chloe,2,w
Ajan,2,m
Claire,2,w
Aki,2,m
Dahlia,2,w
Alan,2,m
Dana,2,w
Aleksandar,2,m
Daria,2,w
Aleksander,2,m
Darin,2,w
Alex,2,m
Deborah,2,w
Alfred,2,m
Delal,2,w
Alp,2,m
Deniz,2,w
Alper,2,m
Derin,2,w
Andi,2,m
Derya,2,w
André,2,m
Dilara,2,w
Armando,2,m
Ecenaz,2,w
Arun,2,m
Ecrin,2,w
Avi,2,m
Edith,2,w
Aviel,2,m
Eliana,2,w
Ayoub,2,m
Eline,2,w
Barış,2,m
Eliza,2,w
Batuhan,2,m
Elizabeth,2,w
Berkan,2,m
Ella-Sophie,2,w
Bertram,2,m
Elvira,2,w
Berzan,2,m
Emelie,2,w
Billy,2,m
Emely,2,w
Bo,2,m
Emina,2,w
Camille,2,m
Evelyn,2,w
Cemil,2,m
Fanny,2,w
Christos,2,m
Felicia,2,w
Claas,2,m
Fine,2,w
Claudio,2,m
Flora,2,w
Claudius,2,m
Gabriele,2,w
Colin,2,m
Gertrud,2,w
Cornelius,2,m
Golda,2,w
Damien,2,m
Hala,2,w
Damon,2,m
Hanne,2,w
Danijel,2,m
Hayal,2,w
Dante,2,m
Hedwig,2,w
Darius,2,m
Hildegard,2,w
Dawid,2,m
Hope,2,w
Demian,2,m
Ilona,2,w
Denis,2,m
Iman,2,w
Dennis,2,m
Irene,2,w
Devrim,2,m
Irini,2,w
Dimitrios,2,m
Irma,2,w
Dion,2,m
Irène,2,w
Dustin,2,m
Izabella,2,w
Dylan,2,m
Jamie,2,w
Eddie,2,m
Jane,2,w
Edis,2,m
Jannat,2,w
Edosa,2,m
Jasmina,2,w
Emilian,2,m
Jelena,2,w
Enzo,2,m
Jessica,2,w
Erol,2,m
Jette,2,w
Eser,2,m
Jolanda,2,w
Ethan,2,m
Jolie,2,w
Eugen,2,m
Jolien,2,w
Eymen,2,m
Jolina,2,w
Eyüp,2,m
Jona,2,w
Fabio,2,m
Jonna,2,w
Falk,2,m
Josefa,2,w
Federico,2,m
Joséphine,2,w
Filip,2,m
Joyce,2,w
Filippos,2,m
Juliane,2,w
Finnley,2,m
Juliette,2,w
Furkan,2,m
June,2,w
Gerd,2,m
Karlotta,2,w
Güney,2,m
Katja,2,w
Günter,2,m
Kiara,2,w
Hanifi,2,m
Krystyna,2,w
Harald,2,m
Käthe,2,w
Heinz,2,m
Laila,2,w
Helge,2,m
Lamia,2,w
Henk,2,m
Lanea,2,w
Henryk,2,m
Larissa,2,w
Hermann,2,m
Layan,2,w
Hubert,2,m
Leandra,2,w
İbrahim,2,m
Lee,2,w
Ingo,2,m
Leia,2,w
Ireneusz,2,m
Leila,2,w
Ismail,2,m
Lene,2,w
Issa,2,m
Liana,2,w
Jack,2,m
Lidia,2,w
Jacques,2,m
Lien,2,w
Jago,2,m
Lilianna,2,w
Jan-Ole,2,m
Lilith,2,w
Janik,2,m
Lillian,2,w
Janne,2,m
Lilou,2,w
Jano,2,m
Linda,2,w
Jari,2,m
Linni,2,w
Jaron,2,m
Lioba,2,w
Jens,2,m
Lisbeth,2,w
Jesse,2,m
Liselotte,2,w
Jonny,2,m
Loni,2,w
Josha,2,m
Lora,2,w
Junior,2,m
Luana,2,w
Jurek,2,m
Lucía,2,w
Justin,2,m
Luzia,2,w
Jörn,2,m
Lysann,2,w
Jürgen,2,m
Mae,2,w
Kacper,2,m
Magdalene,2,w
Karam,2,m
Maia,2,w
Karsten,2,m
Malaak,2,w
Kaspar,2,m
Malaika,2,w
Kasper,2,m
Malea,2,w
Kaya,2,m
Malin,2,w
Kevin,2,m
Marei,2,w
King,2,m
Mariama,2,w
Kornel,2,m
Marianne,2,w
Kubilay,2,m
Marisa,2,w
Kuno,2,m
Matea,2,w
Kyan,2,m
Melda,2,w
Lamin,2,m
Melike,2,w
Laurenz,2,m
Melody,2,w
Laurin,2,m
Mercedes,2,w
Len,2,m
Miu,2,w
Leonid,2,m
Mona,2,w
Lew,2,m
Nadia,2,w
Lias,2,m
Naemi,2,w
Loki,2,m
Nahla,2,w
Lorenzo,2,m
Naima,2,w
Lovis,2,m
Nala,2,w
Luan,2,m
Nalani,2,w
Lucien,2,m
Nathalie,2,w
Luuk,2,m
Naz,2,w
Mael,2,m
Neha,2,w
Mahdi,2,m
Nela,2,w
Mahmoud,2,m
Nicola,2,w
Manuel,2,m
Nika,2,w
Marino,2,m
Nikita,2,w
Marko,2,m
Noa,2,w
Matheo,2,m
Noemi,2,w
Mathias,2,m
Noura,2,w
Mathis,2,m
Ottilie,2,w
Matthis,2,m
Petra,2,w
Maurice,2,m
Rabia,2,w
Metehan,2,m
Rahel,2,w
Michele,2,m
Rani,2,w
Mick,2,m
Razan,2,w
Miguel,2,m
Rebecca,2,w
Milano,2,m
Rebekka,2,w
Milo,2,m
Riga,2,w
Miro,2,m
Rojin,2,w
Nathan,2,m
Sahra,2,w
Nelson,2,m
Saliha,2,w
Neo,2,m
Samanta,2,w
Nick,2,m
Samantha,2,w
Nicolai,2,m
Sandra,2,w
Niilo,2,m
Saphira,2,w
Nikolai,2,m
Sarina,2,w
Noam,2,m
Scarlett,2,w
Noe,2,m
Selene,2,w
Noel,2,m
Selin,2,w
Ocean,2,m
Sena,2,w
Pablo,2,m
Sidelya,2,w
Paolo,2,m
Sigrid,2,w
Patrice,2,m
Sina,2,w
Patryk,2,m
Siri,2,w
Pawel,2,m
Smilla,2,w
Pedro,2,m
Soraya,2,w
Petar,2,m
Sultan,2,w
Phileas,2,m
Sumi,2,w
Rainer,2,m
Summer,2,w
Rasmus,2,m
Suzanne,2,w
Rayan,2,m
Sylvia,2,w
Ricardo,2,m
Sümeyra,2,w
Roni,2,m
Talitha,2,w
Roy,2,m
Tessa,2,w
Rudi,2,m
Thalea,2,w
Rudolf,2,m
Rufus,2,m
Valeria,2,w
Ryan,2,m
Vatersname),2,w
Salih,2,m
Wilhelmine,2,w
Salvatore,2,m
Wilma,2,w
Sam,2,m
Yasmina,2,w
Samet,2,m
Zara,2,w
Sarwar,2,m
Zümra,2,w
Semih,2,m
Stefan,2,m
Stephan,2,m
Sylvester,2,m
Taner,2,m
Tarik,2,m
Tayler,2,m
Tayo,2,m
Theodore,2,m
Tilman,2,m
Timothy,2,m
Timur,2,m
Toni,2,m
Tony,2,m
Valentino,2,m
Walter,2,m
Willem,2,m
William,2,m
Yahya,2,m
Yakup,2,m
Yaman,2,m
Yannik,2,m
Yannis,2,m
Yasir,2,m
Yavuz,2,m
Yunus,2,m
Zidan,2,m
Abby,1,w
Abena,1,w
Abigail,1,w
Achieng,1,w
Adela,1,w
Adelia,1,w
Adesewa,1,w
Adine,1,w
Adjua,1,w
Adoma,1,w
Aemilia,1,w
Afia,1,w
Afife,1,w
Afriyie,1,w
Agatorekimana,1,w
Agnia,1,w
Ahdia,1,w
Ahmedovna,1,w
Ailani,1,w
Ailee-Blue,1,w
Ailin,1,w
Aimee,1,w
Aino,1,w
Ajar,1,w
Ajmal,1,w
Akacja,1,w
Akpako,1,w
(Großvatersname),1,m
Akshara,1,w
(Vatersname),1,m
Ala,1,w
Alaa,1,w
Alberta,1,w
Aaron-Sean,1,m
Aldijana,1,w
Aathav,1,m
Alejna,1,w
Aathi,1,m
Aleksandra-Maria,1,w
Abdel,1,m
Alev,1,w
Abdillah,1,m
Alexia,1,w
Abdul,1,m
Aleyah,1,w
Abdulcabbar,1,m
Alis,1,w
Abdulkarim,1,m
Alisha,1,w
Abdurrahman,1,m
Alisia,1,w
Abubakar,1,m
Almila,1,w
Achampong,1,m
Alwine,1,w
Ada-Mert,1,m
Alya,1,w
Adalbert,1,m
Alysha,1,w
Adekunle,1,m
Alysha-Sophie,1,w
Adeyika,1,m
Alyssa,1,w
Adis,1,m
Alyzée,1,w
Adiyan,1,m
Ama,1,w
Adyan,1,m
Amal,1,w
Aeneas,1,m
Amalie,1,w
Afif,1,m
Amari,1,w
Agnès,1,m
Amayelle,1,w
Ahmadou,1,m
Amidala,1,w
Aidan-Connor,1,m
Amilah,1,w
Aidaros,1,m
Amit,1,w
Aiden,1,m
Amrei,1,w
Ajdin,1,m
Amália-Leila,1,w
Akif,1,m
An,1,w
Al,1,m
Anabela,1,w
Al-Abedin,1,m
Anabell,1,w
Al-Karim,1,m
Anastasia-Asia,1,w
Alano,1,m
Anatolìïvna,1,w
Alberto,1,m
Andjelina,1,w
Alderich,1,m
Andreea,1,w
Alejandro,1,m
Andreevna,1,w
Alex-Stefanut,1,m
Andrijana,1,w
Alexandros,1,m
Andrée,1,w
Aleydar,1,m
Anelia,1,w
Alfares,1,m
Angelina,1,w
Alfredo,1,m
Angeline,1,w
Ali-Haider,1,m
Angelova,1,w
Ali-Hassan,1,m
Anika,1,w
Alievič,1,m
Anika-Alena,1,w
Alim,1,m
Aniko,1,w
Alireza,1,m
Anindita,1,w
Alja,1,m
Anisha,1,w
Allan,1,m
Anna-Loan,1,w
Alos,1,m
Annalie,1,w
Alpay,1,m
Annalotta,1,w
Alrida,1,m
Anneke,1,w
Altay,1,m
Annelie,1,w
Alvin,1,m
Annelies,1,w
Alwin,1,m
Annelise,1,w
Alyosha,1,m
Annette,1,w
Amadeo,1,m
Anousch,1,w
Amadou,1,m
Anoushka,1,w
Amalius,1,m
Antinja,1,w
Aman,1,m
Antonella,1,w
Amando,1,m
Antonina,1,w
Amandus,1,m
Antonya,1,w
Amar,1,m
Anu,1,w
Amaro,1,m
Aquino,1,w
Amatus,1,m
Aradhya,1,w
Amazir,1,m
Arcadia,1,w
Amier,1,m
Ardiana,1,w
Amir-Elio,1,m
Arian,1,w
Ammar,1,m
Ariana,1,w
Amo,1,m
Arianna,1,w
Amon,1,m
Arjin,1,w
Amur,1,m
Aroush,1,w
Ananta,1,m
Asabea,1,w
Anarion,1,m
Ashley-Yade,1,w
Anastasios,1,m
Asiya,1,w
Anatol,1,m
Asiyah,1,w
Anderson,1,m
Asiye,1,w
Andrei,1,m
Asja,1,w
Andrzej,1,m
Asya,1,w
András,1,m
Atara,1,w
Ange,1,m
Atieno,1,w
Angelo,1,m
Auguste,1,w
Anicha,1,m
Aurellya,1,w
Anik,1,m
Aurika,1,w
Anıl,1,m
Avanur,1,w
Anil,1,m
Aveline,1,w
Anis,1,m
Avina,1,w
Anojh,1,m
Awa,1,w
Anouar,1,m
Aya-Maria,1,w
Anselm,1,m
Aydan,1,w
Ansgar,1,m
Ayesha,1,w
Antal,1,m
Ayin,1,w
Antoine,1,m
Aynisa,1,w
Antoni,1,m
Aytül,1,w
Apollo,1,m
Ayça,1,w
Araf,1,m
Ayşa,1,w
Are,1,m
Ayşe,1,w
Arel,1,m
Azadeh,1,w
Aren,1,m
Azami,1,w
Ares,1,m
Bade,1,w
Ari,1,m
Bakhodurovna,1,w
Arian,1,m
Balde,1,w
Aridon,1,m
Barbara,1,w
Arif,1,m
Basma,1,w
Arik,1,m
Bayaan,1,w
Aris,1,m
Bayan,1,w
Aristotelis,1,m
Beate,1,w
Ariyan,1,m
Bediha,1,w
Arjuna,1,m
Beeke,1,w
Arlen,1,m
Belkis,1,w
Arnfinn,1,m
Bella-Cayenne,1,w
Arno,1,m
Bella-Leshay,1,w
Aron,1,m
Belén,1,w
Arseniy,1,m
Beray,1,w
Arved,1,m
Beren,1,w
Arwed,1,m
Berfin,1,w
Arzan,1,m
Beria,1,w
Asaahku,1,m
Beril,1,w
Asil,1,m
Betül,1,w
Asmir,1,m
Beulah,1,w
Assem,1,m
Beverly,1,w
Aston,1,m
Billie,1,w
Ata,1,m
Bintou,1,w
Atahan,1,m
Binyame,1,w
Atakan,1,m
Blanca,1,w
Atila,1,m
Boatemaa,1,w
Aton,1,m
Boyidara,1,w
Augustin,1,m
Bree,1,w
Aumund,1,m
Briget,1,w
Aurel,1,m
Brigitte,1,w
Aurelio,1,m
Britta,1,w
Aurelius,1,m
Brooke,1,w
Aurélien,1,m
Bruna,1,w
Axel,1,m
Brygida,1,w
Ayaz,1,m
Buğlem,1,w
Ayden,1,m
Bärbel,1,w
Aydou,1,m
Béyé,1,w
Ayman,1,m
Büşranur,1,w
Ayyub,1,m
Caecilia,1,w
Azad,1,m
Caitlin,1,w
Baah,1,m
Caitlyn,1,w
Bagdan,1,m
Cansu,1,w
Balde,1,m
Cara,1,w
Baltasar,1,m
Carlies,1,w
Baptiste,1,m
Carol,1,w
Baraa,1,m
Carola,1,w
Baranali,1,m
Carolina,1,w
Baray-Mustafa,1,m
Carrie,1,w
Bartosz,1,m
Cassandra,1,w
Baschir,1,m
Cassia,1,w
Batu,1,m
Cassiane,1,w
Bayram,1,m
Cathalea,1,w
Başar,1,m
Cathaleya,1,w
Beat,1,m
Catherina,1,w
Bejan,1,m
Catherine,1,w
Bekir,1,m
Caylie,1,w
Ben-Lysander,1,m
Cecile-Fabienne,1,w
Benedict,1,m
Cecília,1,w
Benito,1,m
Celin,1,w
Benji,1,m
Cemile,1,w
Beo,1,m
Cerine,1,w
Beran,1,m
Ceyda-Elif,1,w
Berhan,1,m
Ceylin,1,w
Bernhard,1,m
Chantal,1,w
Berná,1,m
Chantel,1,w
Berçem,1,m
Charisa,1,w
Besim,1,m
Charlene,1,w
Besnik,1,m
Charlie,1,w
Bill,1,m
Charlize,1,w
Birk,1,m
Charlott,1,w
Birk-Jonas,1,m
Charlotta,1,w
Björn,1,m
Charly,1,w
Björnson,1,m
Charlyn,1,w
Blerim,1,m
Chayenne,1,w
Bleron,1,m
Chiara,1,w
Bob,1,m
Chidinma,1,w
Bogdan,1,m
Chineye,1,w
Bomie,1,m
Chioma,1,w
Bonagiunta,1,m
Chloë,1,w
Boran,1,m
Christa,1,w
Borhan,1,m
Christel,1,w
Boško,1,m
Ciara,1,w
Bradley,1,m
Cicilia,1,w
Brandon,1,m
Clare,1,w
Brus,1,m
Claude,1,w
Bryan,1,m
Cleo,1,w
Bulut,1,m
Clio,1,w
Bunnchana,1,m
Coco,1,w
Buğra,1,m
Collien,1,w
Børge,1,m
Constanze,1,w
Bülent,1,m
Coralie,1,w
Cafer,1,m
Corinna,1,w
Caio,1,m
Cornelia,1,w
Camilo,1,m
Cristal,1,w
Canim,1,m
Cristina,1,w
Carlson,1,m
Cuma-Ali,1,w
Carson,1,m
Cveti,1,w
Carsten,1,m
Cäcilia,1,w
Casandro,1,m
Cäcilie,1,w
Casimir,1,m
Dafina,1,w
Cassian,1,m
Dagmawit,1,w
Cavit,1,m
Dajana,1,w
Cayden,1,m
Damla,1,w
Cebrail,1,m
Danaë,1,w
Ceda,1,m
Danger,1,w
Celal,1,m
Danica,1,w
Cem-Jayden,1,m
Daniela,1,w
Cemal,1,m
Danija,1,w
Cemalettin,1,m
Dedei,1,w
Cenk,1,m
Delilah,1,w
Ceydon,1,m
Demetria,1,w
Ceykan,1,m
Demira,1,w
Cezary,1,m
Denisa,1,w
Changsheng,1,m
Denise,1,w
Charles,1,m
Denise-Sasha,1,w
Chehade,1,m
Diala,1,w
Chenxin,1,m
Diane,1,w
Chi-Wai,1,m
Diara,1,w
Chidiebere,1,m
Dilan,1,w
Chiemezue,1,m
Dione,1,w
Chigozie,1,m
Diyala,1,w
Chijindu,1,m
Djamila,1,w
Chris,1,m
Donostia,1,w
Christiano,1,m
Dorota,1,w
Cihan,1,m
Dorothee,1,w
Cinar,1,m
Dorothée,1,w
