vorname,anzahl,geschlecht
Marie,64,w
Sophie,58,w
Alexander,50,m
Paul,50,m
Maria,50,w
Charlotte,39,w
Elisabeth,39,w
Maximilian,37,m
Anna,34,w
Emilia,32,w
Elias,30,m
David,29,m
Emma,29,w
Mia,29,w
Ali,28,m
Anton,28,m
Leon,27,m
Luise,26,w
Sophia,24,w
Felix,23,m
Jakob,23,m
Johanna,23,w
Jonathan,22,m
Laura,21,w
Luisa,21,w
Friedrich,20,m
Luca,20,m
Clara,19,w
Greta,19,w
Emil,18,m
Moritz,18,m
Philipp,18,m
Mila,18,w
Benjamin,17,m
Carl,17,m
Elif,17,w
Johann,17,m
Helene,17,w
Julian,17,m
Julia,17,w
Theodor,17,m
Ben,16,m
Jonas,16,m
Lukas,16,m
Oskar,16,m
Daniel,15,m
Georg,15,m
Johannes,15,m
Karl,15,m
Leander,15,m
Leo,15,m
Max,15,m
Samuel,15,m
Vincent,15,m
Elisa,14,w
Hanna,14,w
Ida,14,w
Leonie,14,w
Adrian,14,m
Bruno,14,m
Christian,14,m
Muhammed,14,m
Noah,14,m
Alina,13,w
Elena,13,w
Eva,13,w
Lara,13,w
Mira,13,w
Paula,13,w
Can,13,m
Franz,13,m
Gabriel,13,m
Leonard,13,m
Otto,13,m
Theo,13,m
Wilhelm,13,m
Alexandra,12,w
Ella,12,w
Emily,12,w
Lea,12,w
Lina,12,w
Maja,12,w
Mathilda,12,w
Mina,12,w
Pauline,12,w
Victoria,12,w
Zeynep,12,w
Adam,12,m
Berat,12,m
Ferdinand,12,m
Henri,12,m
Valentin,12,m
Amelie,11,w
Mariam,11,w
Melina,11,w
Sofia,11,w
Amir,11,m
Caspar,11,m
Florian,11,m
Hans,11,m
Ibrahim,11,m
Joel,11,m
Julius,11,m
Linus,11,m
Michael,11,m
Mohammed,11,m
Niklas,11,m
Simon,11,m
Tim,11,m
Frida,10,w
Helena,10,w
Katharina,10,w
Louisa,10,w
Sara,10,w
Bilal,10,m
Emilio,10,m
Finn,10,m
Jan,10,m
Louis,10,m
Mika,10,m
Mohamed,10,m
Ecrin,9,w
Hannah,9,w
Henriette,9,w
Isabella,9,w
Lisa,9,w
Lucia,9,w
Marlene,9,w
Melissa,9,w
Viktoria,9,w
Aaron,9,m
Ahmad,9,m
Arthur,9,m
Efe,9,m
Emir,9,m
Nico,9,m
Ole,9,m
Richard,9,m
Thomas,9,m
Angelina,8,w
Ava,8,w
Elin,8,w
Josephine,8,w
Klara,8,w
Lena,8,w
Olivia,8,w
Erik,8,m
Fabian,8,m
Gustav,8,m
Henry,8,m
Hugo,8,m
Kevin,8,m
Leopold,8,m
Levi,8,m
Ludwig,8,m
Luis,8,m
Maurice,8,m
Nicolas,8,m
Oliver,8,m
Rafael,8,m
Sebastian,8,m
Yasin,8,m
Amira,7,w
Anastasia,7,w
Anh,7,w
Aurora,7,w
Azra,7,w
Elina,7,w
Esma,7,w
Fatima,7,w
Karin,7,w
Leni,7,w
Lilly,7,w
Magdalena,7,w
Mara,7,w
Medina,7,w
Nisa,7,w
Nur,7,w
Rosa,7,w
Emanuel,7,m
Eric,7,m
Hamza,7,m
Juri,7,m
Kerem,7,m
Liam,7,m
Luka,7,m
Mehmet,7,m
Mustafa,7,m
Antonia,6,w
Carla,6,w
Carlotta,6,w
Christina,6,w
Diana,6,w
Ela,6,w
Elise,6,w
Elsa,6,w
Felicia,6,w
Fiona,6,w
Franziska,6,w
Leyla,6,w
Lotta,6,w
Luna,6,w
Martha,6,w
Maya,6,w
Stella,6,w
Valentina,6,w
Valeria,6,w
Albert,6,m
Andreas,6,m
August,6,m
