vorname,anzahl,geschlecht
Marie,27,w
Alexander,21,m
Mia,18,w
Sophie,16,w
Ben,13,m
Elias,13,m
Jonas,13,m
Charlotte,13,w
Emma,13,w
Felix,12,m
Finn,12,m
Oskar,12,m
Luca,11,m
Maximilian,11,m
Anna,10,w
Paul,10,m
Amelie,9,w
Jasmin,9,w
Sophia,9,w
Emilia,8,w
Florian,8,m
Emily,8,w
John,8,m
Richard,8,m
Johanna,7,w
Klara,7,w
Anton,7,m
Melina,7,w
Emil,7,m
Joel,7,m
Louis,7,m
Max,7,m
Michael,7,m
Noah,7,m
Philipp,7,m
Sebastian,7,m
Tom,7,m
Clara,6,w
Elisabeth,6,w
Hanna,6,w
Laura,6,w
Lena,6,w
Leonie,6,w
Lilly,6,w
Nele,6,w
Fabian,6,m
Fynn,6,m
Johannes,6,m
Leon,6,m
Luis,6,m
Lukas,6,m
Theo,6,m
Tim,6,m
Timo,6,m
Tobias,6,m
Alina,5,w
Aurora,5,w
Eva,5,w
Katharina,5,w
Lea,5,w
Lucy,5,w
Luise,5,w
Marlene,5,w
Mina,5,w
Nora,5,w
Sofia,5,w
Adrian,5,m
Arthur,5,m
Constantin,5,m
David,5,m
Gustav,5,m
Jan,5,m
Karl,5,m
Liam,5,m
Lucas,5,m
Milan,5,m
Nils,5,m
Raphael,5,m
Simon,5,m
Anni,4,w
Emely,4,w
Finja,4,w
Hannah,4,w
Helena,4,w
Isabell,4,w
Josephine,4,w
Julia,4,w
Lina,4,w
Lisa,4,w
Luisa,4,w
Maja,4,w
Matilda,4,w
Christian,4,m
Mila,4,w
Daniel,4,m
Miriam,4,w
Frank,4,m
Henri,4,m
Henry,4,m
Jannis,4,m
Johann,4,m
Julius,4,m
Levin,4,m
Maxim,4,m
Nikita,4,m
Pascal,4,m
Rafael,4,m
Stefan,4,m
Theodor,4,m
Vincent,4,m
Wolfgang,4,m
Alexandra,3,w
Anastasia,3,w
Annika,3,w
Ashley,3,w
Elena,3,w
Elina,3,w
Elisa,3,w
