vorname,anzahl,geschlecht
Kübra,3,w
Laya,3,w
Leonora,3,w
Lien,3,w
Liv,3,w
Livia,3,w
Abdullah,3,m
Lotta,3,w
Abel,3,m
Lucia,3,w
Adem,3,m
Mailin,3,w
Adnan,3,m
Malia,3,w
Ahmet,3,m
Marleen,3,w
Akram,3,m
Marta,3,w
Alvar,3,m
Marwa,3,w
Anthony,3,m
Maryam,3,w
Artur,3,m
Melia,3,w
Ayaz,3,m
Melis,3,w
Batuhan,3,m
Melisa,3,w
Benedikt,3,m
Milla,3,w
Bilal,3,m
Minel,3,w
Béla,3,m
Miray,3,w
Caspar,3,m
Mona,3,w
Danilo,3,m
Narin,3,w
Darius,3,m
Nina,3,w
Dean,3,m
Nour,3,w
Diyar,3,m
Olivia,3,w
Elijah,3,m
Rayan,3,w
Elliot,3,m
Romy,3,w
Eric,3,m
Rosa,3,w
Eyüp,3,m
Rose,3,w
Furkan,3,m
Samira,3,w
Günter,3,m
Su,3,w
Henrik,3,m
Talia,3,w
Ilay,3,m
Tamara,3,w
İlyas,3,m
Theresa,3,w
İsmail,3,m
Tuana,3,w
Issa,3,m
Viola,3,w
Ivan,3,m
Zofia,3,w
Jamie,3,m
Jannik,3,m
Janosch,3,m
Jonah,3,m
Justin,3,m
Jürgen,3,m
Kaya,3,m
Kenan,3,m
Lasse,3,m
Leander,3,m
Lennox,3,m
Lino,3,m
Lio,3,m
Mahdi,3,m
Malte,3,m
Manuel,3,m
Marc,3,m
Matei,3,m
Matti,3,m
Mike,3,m
Milo,3,m
Mirza,3,m
Moussa,3,m
Nicolas,3,m
Orlando,3,m
Osman,3,m
Pascal,3,m
Ragnar,3,m
Rainer,3,m
Said,3,m
Selim,3,m
Taha,3,m
Teoman,3,m
Timo,3,m
Tyler,3,m
Wilhelm,3,m
Alena,2,w
Alia,2,w
Alice,2,w
Amilia,2,w
Andreea,2,w
Ann,2,w
Annabell,2,w
Anouk,2,w
Ariana,2,w
Arin,2,w
Asena,2,w
Asil,2,w
Asmin,2,w
Assil,2,w
Aurelie,2,w
Ava,2,w
Ayah,2,w
Aysha,2,w
Bayan,2,w
Belinay,2,w
Bella,2,w
Beren,2,w
Büşra,2,w
Canan,2,w
Cansu,2,w
Celin,2,w
Celina,2,w
Celine,2,w
Ceylin,2,w
Charlie,2,w
Christin,2,w
Christina,2,w
Claudia,2,w
Dalal,2,w
Daniela,2,w
Daria,2,w
Abdulrahman,2,m
Debora,2,w
Adil,2,m
Devi,2,w
Alan,2,m
Diana,2,w
Aleksander,2,m
Dua,2,w
Alim,2,m
Ecrin,2,w
Alp,2,m
Edda,2,w
Alpaslan,2,m
Elmas,2,w
Alwin,2,m
Emely,2,w
Anas,2,m
Emine,2,w
Andrei,2,m
Enisa,2,w
Anuar,2,m
Enissa,2,w
Arda,2,m
Esila,2,w
Arlind,2,m
Esilya,2,w
Armin,2,m
Estelle,2,w
Asaf,2,m
Estera,2,w
Aurelio,2,m
Evelin,2,w
Aurelius,2,m
Evelyn,2,w
Bela,2,m
Eylül,2,w
Billie,2,m
Ezgi,2,w
Bo,2,m
Fabienne,2,w
Brian,2,m
Fatme,2,w
Bryan,2,m
Feline,2,w
Bulut,2,m
Fenja,2,w
Carlo,2,m
Filippa,2,w
Chris,2,m
Frieda,2,w
Christiaan,2,m
Giulia,2,w
Christian,2,m
Hailey,2,w
Cihan,2,m
Hajar,2,w
Deniz,2,m
Halima,2,w
Dennis,2,m
Hana,2,w
Detlef,2,m
Hanni,2,w
Dijar,2,m
Hermine,2,w
Dominic,2,m
Holly,2,w
Don,2,m
Iliana,2,w
Dragan,2,m
Iman,2,w
Dzenan,2,m
Inci,2,w
Edward,2,m
İrem,2,w
Eliyas,2,m
Iris,2,w
Elvis,2,m
Irma,2,w
Emilian,2,m
Izabela,2,w
Emin,2,m
Janice,2,w
Emircan,2,m
Janine,2,w
Ensar,2,m
Jella,2,w
Eray,2,m
Jennifer,2,w
Eren,2,m
Jenny,2,w
Erich,2,m
Joleen,2,w
Fabricio,2,m
Jolie,2,w
Federico,2,m
Joy,2,w
Finlay,2,m
Jule,2,w
Finley,2,m
Juli,2,w
Florian,2,m
Karin,2,w
Fox,2,m
Kate,2,w
Frank,2,m
Klea,2,w
Fred,2,m
Kristina,2,w
Frieder,2,m
Larissa,2,w
Fynn,2,m
Layal,2,w
Gustav,2,m
Leandra,2,w
Hadi,2,m
Leila,2,w
Haidar,2,m
Lejla,2,w
Halil,2,m
Lenja,2,w
Hans,2,m
Leoni,2,w
Harry,2,m
Leonore,2,w
Hasan,2,m
Leyana,2,w
Heinrich,2,m
Liana,2,w
Hendrik,2,m
Lidija,2,w
İbrahim,2,m
Lieselotte,2,w
Ilja,2,m
Lijana,2,w
Ilkan,2,m
Lili,2,w
Ilyas,2,m
Lilia,2,w
Imran,2,m
Lin,2,w
Ingo,2,m
Lisbeth,2,w
Isa,2,m
Liz,2,w
Ismail,2,m
Ljiljana,2,w
Jack,2,m
Ljubinka,2,w
Jacques,2,m
Lore,2,w
Jamil,2,m
Louise,2,w
Janik,2,m
Lovisa,2,w
Jannes,2,m
Lucía,2,w
Jascha,2,m
Luzia,2,w
Jason,2,m
Malaak,2,w
Josef,2,m
Malea,2,w
Kacper,2,m
Malin,2,w
Kai,2,m
Mandy,2,w
Kassem,2,m
Marisol,2,w
Kemal,2,m
Marla,2,w
Kennedy,2,m
Masal,2,w
Kevin,2,m
May,2,w
Khalil,2,m
Mayla,2,w
Kiran,2,m
Melanie,2,w
Kirilov,2,m
Meliha,2,w
Klaus,2,m
Melissa,2,w
Kron,2,m
Mia-Sophie,2,w
Lars,2,m
Midea,2,w
Leevi,2,m
Monika,2,w
Lennard,2,m
My,2,w
Lenny,2,m
Nadine,2,w
Leonardo,2,m
Naomi,2,w
Leonas,2,m
Natalie,2,w
Leonhard,2,m
Neele,2,w
Lian,2,m
Nehir,2,w
Lias,2,m
Nicole,2,w
Lion,2,m
Nikita,2,w
Liyan,2,m
Nora,2,w
Lucian,2,m
Paige,2,w
Lui,2,m
Petra,2,w
Luka,2,m
Petrovna,2,w
Lutz,2,m
Philina,2,w
Maksymilian,2,m
Philine,2,w
Mario,2,m
Rabia,2,w
Marko,2,m
Rabiya,2,w
Marley,2,m
Rahaf,2,w
Marvin,2,m
Rebeca,2,w
Mateo,2,m
Rebecca,2,w
Mathias,2,m
Riem,2,w
Matthes,2,m
Rim,2,w
Miguel,2,m
Rita,2,w
Mio,2,m
Ruby,2,w
Miraç,2,m
Rukaya,2,w
Nam,2,m
Ruth,2,w
Nicholas,2,m
Selin,2,w
Nico,2,m
Selina,2,w
Nidal,2,m
Sergeevna,2,w
Nikodem,2,m
Sibeldzhanova,2,w
Nikolai,2,m
Sıla,2,w
Nima,2,m
Sirin,2,w
Nour,2,m
Sofie,2,w
Orhan,2,m
Stefania,2,w
Peter,2,m
Sultan,2,w
Phil,2,m
Summer,2,w
Phong,2,m
Svea,2,w
Piet,2,m
Tala,2,w
Prince,2,m
Talya,2,w
Rafael,2,m
Tamia,2,w
Rasim,2,m
Teresa,2,w
Reto,2,m
Theodora,2,w
Rio,2,m
Wanda,2,w
Robin,2,m
Wiebke,2,w
Rüzgar,2,m
Wilma,2,w
Salih,2,m
Yasin,2,w
Sami,2,m
Yasmina,2,w
Samir,2,m
Zahra,2,w
Seif,2,m
Zara,2,w
Seyyid,2,m
Zehra,2,w
Shawn,2,m
Zerya,2,w
Sinan,2,m
Zoe,2,w
Stephan,2,m
Zuzanna,2,w
Sven,2,m
Şerife,2,w
Taavi,2,m
Tamino,2,m
Tarik,2,m
Taylan,2,m
Taym,2,m
Thiago,2,m
Thies,2,m
Tiberius,2,m
Timur,2,m
Tristan,2,m
Uwe,2,m
Veselin,2,m
Victor,2,m
Viktor,2,m
Vo,2,m
Wanja,2,m
Yiğit,2,m
Younis,2,m
Yusef,2,m
Aalia,1,w
Abby,1,w
Abdel,1,w
Abigail-Jamie,1,w
Ada,1,w
Adelgunde,1,w
Adelheid,1,w
Adina,1,w
Adissa,1,w
Adriana,1,w
Aenne,1,w
Afia,1,w
Agatha,1,w
Agnes,1,w
Ahad,1,w
Ahmedova,1,w
Aicha,1,w
Aiisha,1,w
Aimee,1,w
Abaz,1,m
Aisel,1,w
Abbas,1,m
Ajla,1,w
Abdelrahman,1,m
Ajna,1,w
Abdi,1,m
Ajshe,1,w
Abdul,1,m
Ajubi,1,w
Abdul-Rahman,1,m
Akouba,1,w
Abdurrahman,1,m
Alaa,1,w
Abed,1,m
Alara,1,w
Abram,1,m
Albiona,1,w
Adı-Güzel,1,m
Alecia,1,w
Adilcan,1,m
Aleeandra,1,w
Ady,1,m
Aleksandrovna,1,w
Agit,1,m
Alexandra,1,w
Ahyaan,1,m
Ali,1,w
Aiden,1,m
Alicia,1,w
Ajan,1,m
Alicja,1,w
Akim,1,m
Alien,1,w
Al,1,m
Aliha,1,w
Al-Amin,1,m
Alisha,1,w
Al-Karrar,1,m
Alissia,1,w
Alain,1,m
Aliyah,1,w
Alaskari,1,m
Alleria,1,w
Albrecht,1,m
Almina,1,w
Aldo,1,m
Almira,1,w
Alejandro-Angelo,1,m
Alona,1,w
Aleksije,1,m
Alondra,1,w
Alembert,1,m
Alya,1,w
Alexandre,1,m
Alysha,1,w
Alexandros,1,m
Amal,1,w
Alexandru,1,m
Amalie,1,w
Alfons,1,m
Amandine,1,w
Alhadi,1,m
Amani,1,w
Alialp,1,m
Amara,1,w
Allah,1,m
Amaya,1,w
Almas,1,m
Amba,1,w
Alparslan,1,m
Amber,1,w
Alper,1,m
Ameera,1,w
Alperen,1,m
Amie,1,w
Alrik,1,m
Amilya,1,w
Altay,1,m
Amine,1,w
Alvin,1,m
Ammar,1,w
Alyoshev,1,m
Ana,1,w
Amadeusz,1,m
Anabel,1,w
Amani,1,m
Anabella,1,w
Amed,1,m
Anael,1,w
Amponsa,1,m
Anaisa,1,w
Ananda,1,m
Andrea,1,w
Andreev,1,m
Andriana,1,w
Andreevič,1,m
Andrine,1,w
Andrey,1,m
Anelieva,1,w
Andrzej,1,m
Anelija,1,w
András,1,m
Angelinova,1,w
Anduen,1,m
Angelova,1,w
Anel,1,m
Aniko,1,w
Anes,1,m
Anina,1,w
Anferny,1,m
Anisa-Elisabeth,1,w
Anh,1,m
Anissa,1,w
Anil,1,m
Anita,1,w
Anoush,1,m
Anjolaoluwa,1,w
Ansgar,1,m
Anna-Josefine,1,w
Antoni,1,m
Anna-Lena,1,w
Antonius,1,m
Anna-Lisa,1,w
Antonov,1,m
Anne,1,w
Antonovič,1,m
Annemarie,1,w
Aram,1,m
Anni,1,w
Arcenciel,1,m
Annie,1,w
Ares,1,m
Annika,1,w
Ari,1,m
Anny,1,w
Arin,1,m
Antonia-Tabita,1,w
Armando,1,m
Antonie,1,w
Arminius,1,m
Antonie-Jeanne,1,w
Arnold,1,m
Antonieta,1,w
Arshaan,1,m
Anuk,1,w
Arsif,1,m
Anyawu,1,w
Artem,1,m
Arbnora,1,w
Artemij,1,m
Aria,1,w
Artjom,1,m
Arielle,1,w
Arun,1,m
Arifa,1,w
Aryan,1,m
Arijana,1,w
Asaad,1,m
Arilena,1,w
Asem,1,m
Arina,1,w
Asen,1,m
Arjin,1,w
Asenov,1,m
Arsenova,1,w
Asomaning-Adjei,1,m
Arsima,1,w
Ata,1,m
Aruba,1,w
Atahan,1,m
Arwa,1,w
Atilla,1,m
Arwen,1,w
Atreyu,1,m
Arzu,1,w
Aurelian,1,m
Asabere,1,w
Auron,1,m
Asel,1,w
Avelino,1,m
Asenova,1,w
Avery,1,m
Asiya,1,w
Aviel,1,m
Aslı,1,w
Avram,1,m
Asrın,1,w
Awab,1,m
Asu,1,w
Awad,1,m
Athena,1,w
Aydan,1,m
Audrey,1,w
Aydovan,1,m
Augustine,1,w
Ayhan,1,m
Aurea,1,w
Ayman,1,m
Avery,1,w
Ayoub,1,m
Avin,1,w
Aysar,1,m
Avy,1,w
Aytach,1,m
Ayat,1,w
Azad,1,m
Aybige,1,w
Azeem,1,m
Ayla,1,w
Azem,1,m
Aysel,1,w
Azim,1,m
Aysu,1,w
Aziz,1,m
Ayten,1,w
Bahat,1,m
Ayça,1,w
Bahattin,1,m
Ayşe-Naz,1,w
Bahruz,1,m
Azkadelia,1,w
Balian,1,m
Bahar,1,w
Bao,1,m
Bahati,1,w
Baraka,1,m
Bailey,1,w
Barış,1,m
Baraa,1,w
Bariş,1,m
Batoul,1,w
Bartosz,1,m
Batul,1,w
Bastian,1,m
Bayaan,1,w
Bayar,1,m
Bayseova,1,w
Bayram,1,m
Beate,1,w
Bedirhan,1,m
Beatris,1,w
Bekir,1,m
Beatriss,1,w
Ben-Pepe,1,m
Begzada,1,w
Benedict,1,m
Behija,1,w
Beni,1,m
Berfin,1,w
Bennett,1,m
Berin,1,w
Benno,1,m
Berra,1,w
Benson,1,m
Bese,1,w
Beran,1,m
Beti,1,w
Berk,1,m
Betty,1,w
Berkay,1,m
Bianca,1,w
Bernd,1,m
Bilge,1,w
Berzan,1,m
Bissan,1,w
Betim,1,m
Blen,1,w
Beyhan,1,m
Blerina,1,w
Beykov,1,m
Bo,1,w
Biaya,1,m
Bogusia,1,w
Binak,1,m
Brasilianca,1,w
Bjarne,1,m
Breeanna,1,w
Björn,1,m
Brianna,1,w
Blagovestov,1,m
Bridie-June,1,w
Bob,1,m
Brigitta,1,w
Bodo,1,m
Brigitte,1,w
Bogdan,1,m
Bryanna,1,w
Borislavov,1,m
Buna,1,w
Boychev,1,m
Cailie,1,w
Bozhidar,1,m
Caitlyn,1,w
Brako,1,m
Cansu-Ayla,1,w
Brendon,1,m
Cara,1,w
Bright,1,m
Carina,1,w
Caleb,1,m
Carolina,1,w
Calum,1,m
Caroline,1,w
Caner,1,m
Cassidy,1,w
Carlos,1,m
Catalina,1,w
Carlson,1,m
Catherine,1,w
Carsten,1,m
Cemile,1,w
Casper,1,m
Cennet,1,w
Castjel,1,m
Cerys,1,w
Celil,1,m
Ceyda,1,w
Celino,1,m
Ceylan,1,w
Cemal,1,m
Chan,1,w
Cemil,1,m
Chanel,1,w
Cesc,1,m
Chantal,1,w
Cezary,1,m
Charlotta,1,w
Charlie,1,m
Chiamaka,1,w
Chico,1,m
Chiara-Marie,1,w
Chihab,1,m
Chidinma,1,w
Chimmuanya,1,m
Chizaram,1,w
Ching-Him,1,m
Christiane,1,w
Christopher,1,m
Chūn,1,w
Christophoros,1,m
Cila,1,w
Chukwutem,1,m
Cleo,1,w
Civan,1,m
Coco,1,w
Clark,1,m
Collien,1,w
Collin,1,m
Collin,1,w
Connor,1,m
Cora,1,w
Conrad,1,m
Cornelia,1,w
Corvin,1,m
Cristina,1,w
Cosmin,1,m
Cäcilia,1,w
Cristian,1,m
Dagmara,1,w
Cuno,1,m
Dalara,1,w
D'alessandro,1,m
Dalia,1,w
Daher,1,m
Dalya,1,w
Daimon,1,m
Damira,1,w
Damiyan,1,m
Damla,1,w
Damon,1,m
Damla-Su,1,w
Daniel-Milan,1,m
Dandeh,1,w
Daniil,1,m
Daniah,1,w
Danijel,1,m
Danijela,1,w
Daniél-Abraham,1,m
Daria-Maria,1,w
Danny,1,m
Daria-Salomea,1,w
Darian,1,m
Darja,1,w
Daryl,1,m
Daviye,1,w
Dave,1,m
Denissé,1,w
Davidson,1,m
Derin,1,w
Davin,1,m
Desideria,1,w
Davyon,1,m
Desirée,1,w
Dawid-Alexandar,1,m
Deva,1,w
Dejan,1,m
Devine,1,w
Demir,1,m
Diarta,1,w
Demircan,1,m
Dicle,1,w
Demirkan,1,m
Dila,1,w
Denis,1,m
Dilay,1,w
Detlef-Gerhard,1,m
Dilcan,1,w
Deva,1,m
Dilwin,1,w
Devis,1,m
Dimitrova,1,w
Devran,1,m
Dina,1,w
Devrim,1,m
Diora,1,w
Deyab,1,m
Diyanova,1,w
Diamant,1,m
Djamila,1,w
Diar,1,m
Djannah,1,w
Diego,1,m
Djondom,1,w
Dietmar,1,m
Djudy,1,w
Dima,1,m
Dolores,1,w
Dimitar,1,m
Dominica,1,w
Dion,1,m
Doresa,1,w
Dirk,1,m
Doris,1,w
Divine,1,m
Duena,1,w
Diyan,1,m
Duha,1,w
Domenik,1,m
Dunya,1,w
Doğan,1,m
Duong,1,w
Dries,1,m
Dzevada,1,w
Durmuş,1,m
Dzhuray,1,w
Dustin,1,m
Džengis,1,w
Dwayne,1,m
Ece,1,w
Dyfed,1,m
Eden,1,w
Dylan,1,m
Edith,1,w
Dzhem,1,m
Editha,1,w
Dzhemaydin,1,m
Eflin,1,w
Ebubekir,1,m
Ehiozuwa,1,w
Eddy,1,m
Eileen,1,w
Edin,1,m
Elahe,1,w
Edis,1,m
Elaine,1,w
Ediz,1,m
Elanur,1,w
Eduardo,1,m
Elayne,1,w
Edvard,1,m
Elea,1,w
Efekan,1,m
Eleanor,1,w
Efstathios,1,m
Elebro,1,w
Ege,1,m
Eleonora,1,w
Ege-Ramazan,1,m
Eleonore,1,w
Egemen,1,m
Eleyne,1,w
Ehrhardt,1,m
Elfriede,1,w
Eillot,1,m
Elhame,1,w
El-Deen,1,m
Eliana,1,w
Elay,1,m
Elien,1,w
Elia,1,m
Elifnaz,1,w
Elian,1,m
Elinor,1,w
Eliano,1,m
Elis,1,w
Elias-Fynn,1,m
Elisabeta,1,w
Elias-Noah,1,m
Elisabetta,1,w
Elija,1,m
Elisar,1,w
Elisha,1,m
Eliza-Alyzea,1,w
Elmar,1,m
Ellen,1,w
Elom,1,m
Ellen-Emmi,1,w
Elwin,1,m
Elmira,1,w
Emad,1,m
Eloise,1,w
Emile,1,m
Eluisa,1,w
Emilio-Julien,1,m
Ely,1,w
Emillio,1,m
Elya,1,w
Emrullah,1,m
Elżbieta,1,w
Enbiya,1,m
Ema,1,w
Eneas,1,m
Emanuela,1,w
Enes-Can,1,m
Emilee,1,w
Enno,1,m
Emili,1,w
Enrico,1,m
Emilia-Luna,1,w
Enrik,1,m
Emiliya,1,w
Enrique,1,m
Emina,1,w
Enzo,1,m
Emma-Marie,1,w
Ephrem,1,m
Emmy,1,w
Erblin,1,m
Emrah,1,w
Ercüment,1,m
Eniola,1,w
Erdal,1,m
Enya,1,w
Erdem,1,m
Enya-Raven,1,w
Eremia,1,m
Erina,1,w
Erick,1,m
Erna,1,w
Ermin,1,m
Erva,1,w
Ernst,1,m
Eseniya,1,w
Erol,1,m
Esila-Nur,1,w
Erwin,1,m
Eslem,1,w
Espen,1,m
Eslinda,1,w
Etienne,1,m
Esmeralda,1,w
Eugen,1,m
Estera-Elisa,1,w
Evan,1,m
Esther,1,w
Even,1,m
Eurasia,1,w
Fabio,1,m
Eve,1,w
Fabius,1,m
Evelina,1,w
Fabo,1,m
Evgeniya,1,w
Fahed,1,m
Evi,1,w
Falk,1,m
Evin,1,w
Farrel,1,m
Ezra,1,w
Fathi,1,m
Fadia,1,w
Fehmi,1,m
Fairuz,1,w
Feivel,1,m
Fani,1,w
Feras,1,m
Farah,1,w
Ferdinand,1,m
Fatema,1,w
Ferenc,1,m
Fatıma,1,w
Feridun,1,m
Fatmahatun,1,w
Ferit-Eymen,1,m
Fay,1,w
Fiete,1,m
Felia,1,w
Fikayomi,1,m
Felicia,1,w
Fikret,1,m
Felicitas,1,w
Filjan,1,m
Felina,1,w
Filkov,1,m
Felipa,1,w
Firat,1,m
Felititas,1,w
Fırat,1,m
Feriha,1,w
Fiton,1,m
Feyza,1,w
Fjonn,1,m
Filine,1,w
Floris,1,m
Filio,1,w
Fran,1,m
Filomena,1,w
Francesco,1,m
Fina,1,w
Franz,1,m
Fine,1,w
Franziskus,1,m
Finja,1,w
Frederic,1,m
Finja-Leonie,1,w
Frowin,1,m
Finnja,1,w
Fuad,1,m
Flora,1,w
Fynn-Louis,1,m
Florina,1,w
Gabrijel-Miguel,1,m
Francesca,1,w
Gani,1,m
Franziska,1,w
Gautham,1,m
Freja-Karlotta,1,w
Gazi,1,m
Freya-Fabienne,1,w
Gennaro,1,m
Friede,1,w
Gent,1,m
Friederike,1,w
Georg,1,m
Frohmut,1,w
George,1,m
Gabriela,1,w
Gerald,1,m
Gabriele,1,w
Gerard,1,m
Gabrijela,1,w
Gerard-David,1,m
Galaktika,1,w
Gerd,1,m
Gamze,1,w
Gerhard,1,m
Geraldine,1,w
Gino,1,m
Gerlinde,1,w
Gioele,1,m
Gertrude,1,w
Glenn,1,m
Gesa,1,w
Glenn-Luca,1,m
Gharam,1,w
Gregor,1,m
Ghazale,1,w
Grzegorz,1,m
Gigi,1,w
Gunter,1,m
Giselle,1,w
Gökhan,1,m
Gizem,1,w
Görkay,1,m
Glejsa,1,w
Güney,1,m
Gorica,1,w
Günther,1,m
Gracious,1,w
Gürsel,1,m
Guadalupe,1,w
Hafeni,1,m
Gulshen,1,w
Haider,1,m
Guri,1,w
Hakim,1,m
Gwendolyn,1,w
Hamit,1,m
Gyunal,1,w
Hamse,1,m
Gökce,1,w
Hanifi,1,m
Gökçe,1,w
Hanno,1,m
Gülseren,1,w
Hans-Dieter,1,m
Günes,1,w
Harald,1,m
Habibe,1,w
Hari,1,m
Hadil,1,w
Haris,1,m
Hala,1,w
Harish,1,m
Halise,1,w
Hartmut,1,m
Hanan,1,w
Harun,1,m
Haneen,1,w
Hasanali,1,m
Hanım,1,w
Hasari,1,m
Hannah-Marie,1,w
Haschim,1,m
Hanne,1,w
Haydar,1,m
Hannelore,1,w
