vorname,anzahl,geschlecht
Marie,26,w
Elias,13,m
Charlotte,13,w
Liam,11,m
Sophie,11,w
Paul,10,m
Elif,9,w
Emilia,9,w
Katharina,9,w
Lara,9,w
Leonie,9,w
Maja,9,w
Maria,9,w
Ben,8,m
Jonas,8,m
Alexander,7,m
Lennard,7,m
Leon,7,m
Michael,7,m
Luise,7,w
Mia,7,w
Mila,7,w
Adam,6,m
Ali,6,m
Can,6,m
Felix,6,m
Joshua,6,m
Lena,6,w
Louis,6,m
Luca,6,m
Muhammed,6,m
Amira,5,w
Asya,5,w
Hannah,5,w
Anton,5,m
Jasmin,5,w
Dean,5,m
Julia,5,w
Ilyas,5,m
Larissa,5,w
Maxim,5,m
Leyla,5,w
Muhammad,5,m
Maya,5,w
Niklas,5,m
Sophia,5,w
Noah,5,m
Valentin,5,m
Yusuf,5,m
Alexandra,4,w
Emily,4,w
Hanna,4,w
Amir,4,m
Laura,4,w
Benjamin,4,m
Lea,4,w
Carl,4,m
Lina,4,w
Colin,4,m
Marlene,4,w
Emir,4,m
Mina,4,w
Finn,4,m
Jakob,4,m
Jan,4,m
Jayden,4,m
Lukas,4,m
Maximilian,4,m
Mehmet,4,m
Milan,4,m
Moritz,4,m
Robert,4,m
Sebastian,4,m
William,4,m
Alessia,3,w
Annabelle,3,w
Aurora,3,w
Elli,3,w
Helena,3,w
Hiranur,3,w
Isabel,3,w
Johanna,3,w
Josephine,3,w
Juna,3,w
Mathilda,3,w
Mira,3,w
Adrian,3,m
Nora,3,w
Alan,3,m
Victoria,3,w
Alessio,3,m
Viktoria,3,w
Arthur,3,m
Artur,3,m
Daniel,3,m
David,3,m
Emil,3,m
Emin,3,m
Erik,3,m
Gabriel,3,m
Hasan,3,m
Hussein,3,m
Ibrahim,3,m
Isa,3,m
Kaan,3,m
Karim,3,m
Konstantin,3,m
Lennox,3,m
Linus,3,m
Lucas,3,m
Mark,3,m
Matteo,3,m
Miran,3,m
Mustafa,3,m
Omar,3,m
Prince,3,m
Ömer,3,m
Aaliyah,2,w
Adelina,2,w
Ajla,2,w
Alicia,2,w
Alina,2,w
Almina,2,w
Amanda,2,w
Amelia,2,w
Amelie,2,w
Amina,2,w
Anastasia,2,w
Anastasija,2,w
Anna,2,w
Annabell,2,w
Antonia,2,w
Arin,2,w
Aylin,2,w
Azra,2,w
Birgit,2,w
Chloé,2,w
Clara,2,w
Ela,2,w
Elisa,2,w
Ella,2,w
Evelyn,2,w
Abdullah,2,m
Felina,2,w
Abdulrahman,2,m
Frieda,2,w
Ahmed,2,m
Greta,2,w
Ahmet,2,m
Hana,2,w
Alessandro,2,m
Havva,2,w
Antonio,2,m
Isabella,2,w
Arda,2,m
Jane,2,w
Atta,2,m
Jessica,2,w
Benedikt,2,m
Joline,2,w
Bünyamin,2,m
Leah,2,w
Cahit,2,m
Lejla,2,w
Casimir,2,m
Lia,2,w
Christian,2,m
Liya,2,w
Damian,2,m
Lucia,2,w
Damir,2,m
Lucy,2,w
Elijah,2,m
Luisa,2,w
Elyas,2,m
Luna,2,w
Emilian,2,m
Lynn,2,w
Enes,2,m
Malin,2,w
Eric,2,m
Malou,2,w
Erwin,2,m
Mariam,2,w
Florian,2,m
Mariella,2,w
Frederik,2,m
Martina,2,w
Fynn,2,m
Medina,2,w
Güney,2,m
Melek,2,w
Hamsa,2,m
Milla,2,w
Hamza,2,m
Natalia,2,w
Henri,2,m
Naz,2,w
Henrik,2,m
Nur,2,w
Huy,2,m
Olivia,2,w
Ilja,2,m
Pia,2,w
Jamal,2,m
Romina,2,w
Jamie,2,m
Sabine,2,w
Joachim,2,m
Sabrina,2,w
Joel,2,m
Salma,2,w
Johann,2,m
Sandra,2,w
Jonah,2,m
Siham,2,w
Jonathan,2,m
Simay,2,w
Julian,2,m
Sofia,2,w
Julien,2,m
Sonja,2,w
Justus,2,m
Stella,2,w
Kai,2,m
Su,2,w
Kilian,2,m
Tiana,2,w
Kuzey,2,m
Valeria,2,w
Leo,2,m
Valerie,2,w
Leonardo,2,m
Veronika,2,w
Levi,2,m
Zoe,2,w
Luis,2,m
Zuzanna,2,w
Maddox,2,m
Malte,2,m
Marco,2,m
Marlo,2,m
Martin,2,m
Mattis,2,m
Max,2,m
Mikail,2,m
Miraç,2,m
Muhamed,2,m
Nana,2,m
Nicklas,2,m
Noel,2,m
Oscar,2,m
Oskar,2,m
Roberto,2,m
Robin,2,m
Salih,2,m
Samuel,2,m
Selim,2,m
Sinan,2,m
Szymon,2,m
Theodor,2,m
Tim,2,m
Tony,2,m
Valentino,2,m
Werner,2,m
Wilhelm,2,m
Yasin,2,m
Đức,2,m
Abby,1,w
Ada,1,w
Adubia,1,w
Aida,1,w
Aisha,1,w
Al,1,w
Alara,1,w
Alea,1,w
Alejandra,1,w
Aleksandrovna,1,w
Alexis,1,w
Aleyna,1,w
Alice,1,w
Alissa,1,w
Aliye,1,w
Allia,1,w
Alma,1,w
Almira,1,w
Alysha,1,w
Amalia,1,w
Amani,1,w
Amatullah,1,w
Aminat,1,w
An,1,w
Andjela,1,w
Andrea,1,w
Angèle,1,w
Anh,1,w
Anisa,1,w
Anja,1,w
Aaron,1,m
Anjola,1,w
Abd,1,m
Anna-Maria,1,w
Abdullatif,1,m
Annabella,1,w
Abdulmelik,1,m
Annelie,1,w
Adeola,1,m
Anni,1,w
Adis,1,m
Arben,1,w
Adnan,1,m
Arwa,1,w
Adryn,1,m
Arzu,1,w
Agit,1,m
Asmin,1,w
Ahmad,1,m
Assiatou,1,w
Aiden,1,m
Asu,1,w
Ajan,1,m
Atouo,1,w
Akin,1,m
Auguste,1,w
Aldin,1,m
Aurelia,1,w
Alecs,1,m
Ava,1,w
Aleksandar,1,m
Ayat,1,w
Aleksandr,1,m
Ayda,1,w
Alex,1,m
Ayiwa,1,w
Alexandru,1,m
Ayleen,1,w
Alikaan,1,m
Ayza,1,w
Aliki,1,m
Ayşe,1,w
Alon,1,m
Ayşegül,1,w
Alparslan,1,m
Ayşenur,1,w
Alpaslan,1,m
Azalea,1,w
Alperen,1,m
Açelya,1,w
Alrahman,1,m
Babeth,1,w
Alwin,1,m
Badu,1,w
Amin,1,m
Bahar,1,w
André,1,m
Baraa,1,w
Angelito,1,m
Bedia,1,w
Angelo,1,m
Berfin,1,w
Anh,1,m
Betty,1,w
Anmar,1,m
Biagina,1,w
Antoni,1,m
Bianca,1,w
Antonius,1,m
Blue,1,w
Antonov,1,m
Boateng,1,w
António,1,m
Botthawan,1,w
Aras,1,m
Britta,1,w
Arbi,1,m
Brittania,1,w
Arkadi,1,m
Canan,1,w
Armando,1,m
Caramia,1,w
Arwel,1,m
Carlotta,1,w
Asiedu,1,m
Carolina,1,w
Aslan,1,m
Cathleen,1,w
Atilla,1,m
Celina,1,w
Attila,1,m
Ceren,1,w
Ayaz-Ozan,1,m
Chameen,1,w
Ayham,1,m
Charlene,1,w
Aykan,1,m
Charline,1,w
Ayub,1,m
Chasa,1,w
Azad,1,m
Christelle,1,w
Aziz,1,m
Christina,1,w
Bablı,1,m
Christine,1,w
Baldur,1,m
Cidalia,1,w
Baraa,1,m
Cima,1,w
Bariş,1,m
Claudia,1,w
Barıș,1,m
Clementine,1,w
Basri,1,m
Cleo,1,w
Bedirhan,1,m
Conny-Gabriella,1,w
Bennett,1,m
Cosisochukwu,1,w
Benyamin,1,m
Dana,1,w
Beon,1,m
Daria,1,w
Berat,1,m
Darija,1,w
Bersan,1,m
Defne,1,w
Besim,1,m
Denise,1,w
Blazej,1,m
Derya,1,w
Bobby,1,m
Desirée,1,w
Bozhidar,1,m
Diamante,1,w
Brian,1,m
Diana,1,w
Bright,1,m
Dicle,1,w
Cajusz,1,m
Dila-Talia,1,w
Calogero,1,m
Dilara,1,w
Casper,1,m
Dilshana,1,w
Cem,1,m
Dilşah,1,w
Charles-Michel,1,m
Dorothea,1,w
Charlie,1,m
Dudu,1,w
Chinonso,1,m
Duygu-Fatma,1,w
Christopher,1,m
Dünya,1,w
Cihan,1,m
Ebrar-Zinnet,1,w
Claus,1,m
Ece,1,w
Clement,1,m
Ecrin,1,w
Collin,1,m
Eda,1,w
Conner,1,m
Effah,1,w
Connor,1,m
Eftelya,1,w
Conrad,1,m
Elaine,1,w
Damion,1,m
Elena,1,w
Danielius,1,m
Elenya,1,w
Daniil,1,m
Eleonore,1,w
Danilo,1,m
Eliana,1,w
Darian,1,m
Elifnaz,1,w
Dariusz,1,m
Elifsu,1,w
Darvin,1,m
Elina,1,w
Davud,1,m
Elisabeth,1,w
De-Bright,1,m
Elise,1,w
Deniz,1,m
Eliza,1,w
Dennis,1,m
Elizabeth,1,w
Desire,1,m
Elizan,1,w
Detlev,1,m
Ellie,1,w
Deven,1,m
Elouise,1,w
Devin,1,m
Elya,1,w
Deyan,1,m
Emel,1,w
Diar,1,m
Emilie,1,w
Dibo,1,m
Emma,1,w
Diego,1,m
Emmelie,1,w
Dilsher,1,m
Esira,1,w
Domenic,1,m
Esma,1,w
Dorian,1,m
Esme,1,w
Dragan,1,m
Esther,1,w
Dwayne,1,m
Eva,1,w
Ebenezer,1,m
Evin,1,w
Edin,1,m
Ewa,1,w
Eduard,1,m
Eçrin,1,w
Eli,1,m
Fabienne,1,w
Eliano,1,m
Fadia,1,w
Elim,1,m
Fairouz,1,w
Elion,1,m
Farah,1,w
Elisha,1,m
Fatıma,1,w
Emanuel,1,m
Fatima,1,w
Emilio,1,m
Fawziye,1,w
Emirhan,1,m
Fazeelat,1,w
Emmanuel,1,m
Finja,1,w
Emre,1,m
Fiona,1,w
Enio,1,m
Firdevs,1,w
Enno,1,m
Franceska,1,w
Enrico,1,m
Francisca,1,w
Eren,1,m
Franfina,1,w
Erich,1,m
Freyja,1,w
Ernest,1,m
Fride,1,w
Ernst,1,m
Fritzi,1,w
Evan,1,m
Gabriele,1,w
Evodio,1,m
Galina,1,w
Eymen,1,m
Gertrud,1,w
Fabrizio,1,m
Giang,1,w
Fadil,1,m
Ginevra,1,w
Faik,1,m
Gioia,1,w
Famil,1,m
Gisela,1,w
Farhad,1,m
Gloria,1,w
Faro,1,m
Glory,1,w
Fatih,1,m
Gyuldalaova,1,w
Ferdinand,1,m
Gülsüm,1,w
Fernando,1,m
Hailey,1,w
Filip,1,m
Hanifa,1,w
Finian-Noel,1,m
Hannah-Elisabeth,1,w
Finjas,1,m
Hannelore,1,w
Finjes,1,m
Hannā-Medine,1,w
Finnian,1,m
Havin,1,w
Florin,1,m
Hazal,1,w
Franz,1,m
Helen,1,w
Frederic,1,m
Helin,1,w
Friedrich,1,m
Henriette,1,w
Fuhai,1,m
Heval,1,w
Gagik,1,m
Hijrah,1,w
Gaston,1,m
Hilde,1,w
Gaëtan,1,m
Hira,1,w
Georg,1,m
Hoa,1,w
Georgi,1,m
Hoai,1,w
Georgios,1,m
Holly,1,w
Gerhard,1,m
Huda,1,w
Gia,1,m
Ida,1,w
Gino,1,m
Ilayda,1,w
Girolamo,1,m
İlayda,1,w
Giuseppe,1,m
İlknur,1,w
Glenn,1,m
Ilona,1,w
Good,1,m
Imani,1,w
Gursher,1,m
Ina,1,w
Gérard,1,m
Ines,1,w
Habill,1,m
Inga,1,w
Hadi,1,m
Ingrid,1,w
Halid,1,m
Irene,1,w
Hamid,1,m
Isabell,1,w
Harald,1,m
Isla,1,w
Harith,1,m
Izeta,1,w
Heiko,1,m
Jamie,1,w
Hekthor,1,m
Janan,1,w
Henry,1,m
Jannah,1,w
Ibrahimović,1,m
Jara,1,w
Ibriyamov,1,m
Jasmina,1,w
Ilija,1,m
Jean,1,w
Iman,1,m
Jella,1,w
Indigo,1,m
Jenin,1,w
Ionuţ,1,m
Jette,1,w
İsmail,1,m
Joleen,1,w
İsmet,1,m
Jolie,1,w
Issa,1,m
Jordan,1,w
Jaan,1,m
Josefine,1,w
Jahson,1,m
Joudy,1,w
Jakub,1,m
Joy,1,w
Jamaine,1,m
Joyce,1,w
James,1,m
João,1,w
Jamian,1,m
Juleen,1,w
Jamil,1,m
Julie,1,w
Jamy,1,m
Julinka,1,w
Janik,1,m
Jumana,1,w
Jaron,1,m
Józefina,1,w
Jason,1,m
Kadrie,1,w
Jasper,1,m
Kafui,1,w
