vorname,anzahl,geschlecht
Melody,3,w
Hans,3,m
Mia-Sophie,3,w
Hasan,3,m
Nora,3,w
Henning,3,m
Jack,3,m
Penelope,3,w
Jacob,3,m
Rosemarie,3,w
Jannes,3,m
Selma,3,w
Jason,3,m
Sina,3,w
Jerome,3,m
Stella,3,w
Justus,3,m
Tamara,3,w
Lasse,3,m
Tessa,3,w
Lennart,3,m
Tilda,3,w
Ludwig,3,m
Vanessa,3,w
Lutz,3,m
Vornamen,3,w
Malik,3,m
Xenia,3,w
Marius,3,m
Maximo,3,m
Michel,3,m
Mike,3,m
Muhammad,3,m
Nikita,3,m
Patrick,3,m
Philip,3,m
Rafael,3,m
Roman,3,m
Thore,3,m
Tiberius,3,m
Tino,3,m
Ulrich,3,m
Uwe,3,m
Wolf,3,m
Aleksandra,2,w
Alia,2,w
Alisha,2,w
Amelia,2,w
Angel,2,w
Anisa,2,w
Annabel,2,w
Ashley,2,w
Aurelie,2,w
Aurora,2,w
Bärbel,2,w
Carla,2,w
Catharina,2,w
Cecilia,2,w
Celina,2,w
Chloé,2,w
Abdullah,2,m
Christine,2,w
Abdulmalek,2,m
Corinna,2,w
Adam,2,m
Daniela,2,w
Adem,2,m
Darina,2,w
Ajdin,2,m
Diana,2,w
Aleksander,2,m
Elaina,2,w
Alex,2,m
Eloise,2,w
Alexej,2,m
Emina,2,w
Amadeus,2,m
Enie,2,w
Amil,2,m
Erna,2,w
Andre,2,m
Felia,2,w
Angelo,2,m
Fenja,2,w
Arminius,2,m
Franziska,2,w
Arne,2,m
Freya,2,w
Arved,2,m
Fritzi,2,w
Axel,2,m
Gia,2,w
Ayden,2,m
Gina,2,w
Béla,2,m
Hedi,2,w
Casimir,2,m
Heidi,2,w
Caspar,2,m
Helga,2,w
Charlie,2,m
Henriette,2,w
Christiano,2,m
Hira,2,w
Christopher,2,m
Holly,2,w
Clay,2,m
Ina,2,w
Clemens,2,m
Ingrid,2,w
Colin,2,m
Jana,2,w
Collin,2,m
Jella,2,w
Conrad,2,m
Jennifer,2,w
Danilo,2,m
Jo,2,w
Darian,2,m
Joana,2,w
Dawid,2,m
Jolin,2,w
Devin,2,m
Jonna,2,w
Dexter,2,m
Josefin,2,w
Diego,2,m
Joy,2,w
Dieter,2,m
Julie,2,w
Domenik,2,m
Juno,2,w
Ede,2,m
Kaur,2,w
Edward,2,m
Kiara,2,w
Egon,2,m
Kira,2,w
Elmar,2,m
Kristin,2,w
Emanuel,2,m
Laetitia,2,w
Ennio,2,m
Lana,2,w
Fiete,2,m
Layla,2,w
Finnley,2,m
Leana,2,w
Florin,2,m
Leticia,2,w
Friedemann,2,m
Levinia,2,w
George,2,m
Lilian,2,w
Gerhard,2,m
Lillie,2,w
Gia,2,m
Lillien,2,w
Gian,2,m
Lilou,2,w
Gregor,2,m
Linda,2,w
Hendrik,2,m
Linh,2,w
Hoang,2,m
Linn,2,w
Hải,2,m
Liona,2,w
Ian,2,m
Liv,2,w
Ilja,2,m
Lore,2,w
Immanuel,2,m
Luena,2,w
Janko,2,m
Malin,2,w
Jaron,2,m
Malina,2,w
Jascha,2,m
Malu,2,w
Jesper,2,m
Manuela,2,w
Jimmy,2,m
Marei,2,w
Johan,2,m
Margareta,2,w
Jonah,2,m
Mariann,2,w
Joscha,2,m
Marie-Luise,2,w
Jörg,2,m
Marieke,2,w
Karlson,2,m
Mariella,2,w
Kasimir,2,m
Marion,2,w
Khôi,2,m
Marit,2,w
Kirill,2,m
Marta,2,w
Kolja,2,m
Medina,2,w
Konrad,2,m
Melodie,2,w
Kristijan,2,m
Michele,2,w
Leandro,2,m
Milana,2,w
Leevi,2,m
Milane,2,w
Leif,2,m
Mina,2,w
Leonardo,2,m
Miriam,2,w
Leonas,2,m
My,2,w
Lian,2,m
Nadine,2,w
Logan,2,m
Nala,2,w
Lothar,2,m
Nancy,2,w
Luc,2,m
Naomi,2,w
Maddox,2,m
Nayla,2,w
Mailo,2,m
Nea,2,w
Malte,2,m
Neele,2,w
Marco,2,m
Nhi,2,w
Marek,2,m
Petra,2,w
Maris,2,m
Rebecca,2,w
Markus,2,m
Rike,2,w
Mason,2,m
Rubi,2,w
Mattes,2,m
Ruby,2,w
Matthias,2,m
Ruth,2,w
Merlin,2,m
Sabine,2,w
Mick,2,m
Samara,2,w
Miles,2,m
Samira,2,w
Miro,2,m
Saphira,2,w
Muhamed,2,m
Saskia,2,w
Mustafa,2,m
Selina,2,w
Müslüm,2,m
Steffi,2,w
Nadav,2,m
Stephanie,2,w
Neo,2,m
Summer,2,w
Nguyen,2,m
Tara,2,w
Nikolas,2,m
Tiana,2,w
Norbert,2,m
Valentina,2,w
Omar,2,m
Valeria,2,w
Phillip,2,m
Veronika,2,w
Piet,2,m
Virginia,2,w
Quentin,2,m
Vivien,2,w
Raik,2,m
Yuna,2,w
Ralf,2,m
Yvonne,2,w
Ray,2,m
Romeo,2,m
Ronny,2,m
Rudi,2,m
Samir,2,m
Singh,2,m
Sky,2,m
Steven,2,m
Sverre,2,m
Tamino,2,m
Tamo,2,m
The,2,m
Thilo,2,m
Tillmann,2,m
Timur,2,m
Tomasz,2,m
Tommy,2,m
Toni,2,m
Tristan,2,m
Udo,2,m
Valentino,2,m
Victor,2,m
Wilfried,2,m
Wolfgang,2,m
Wyatt,2,m
Yunus,2,m
Aaliah-Shaynne,1,w
Abbigail,1,w
Abby,1,w
Abbygail,1,w
Abdel,1,w
Abid,1,w
Abigail,1,w
Abigale,1,w
Adalaisa,1,w
Adelia,1,w
Adelina,1,w
Adeline,1,w
Adouni,1,w
Adriana,1,w
Adrianna,1,w
Adrienn,1,w
Aenna,1,w
Aimée,1,w
Aisha,1,w
Akiko,1,w
Alaena,1,w
Alayna,1,w
Albina,1,w
Aldina,1,w
Alea,1,w
Alejandra,1,w
Aaron-Dean,1,m
Alessandra,1,w
Aaron-Delain,1,m
Alex,1,w
Abd,1,m
Alexa,1,w
Abdal,1,m
Alice-Saphira,1,w
Abdulah,1,m
Alicia,1,w
Abe,1,m
Alina-Joline,1,w
Ace,1,m
Alissa,1,w
Aday,1,m
Alié,1,w
Adebayo,1,m
Alketa,1,w
Adel,1,m
Amanda,1,w
Aedan,1,m
Amelija,1,w
Ahmet,1,m
Amelié-Marie,1,w
Aiden,1,m
Amina,1,w
Aik,1,m
Amitiel,1,w
Al,1,m
Amy-Samantha,1,w
Al-Amin,1,m
Amy-Sue,1,w
Alberto,1,m
An,1,w
Alec,1,m
Anais,1,w
Aleksandrov,1,m
Anastasija,1,w
Alessandro,1,m
Anda,1,w
Alessio-Aaron,1,m
Andelina,1,w
Alfred,1,m
Anett,1,w
Alihan,1,m
Angie-Michelle,1,w
Alija,1,m
Ani,1,w
Alikhan,1,m
Ania,1,w
Aljoscha,1,m
Anila,1,w
Allan,1,m
Anir,1,w
Aloys,1,m
Anja,1,w
Alrik,1,m
Anke,1,w
Alton,1,m
Anna-Carolin,1,w
Alvar,1,m
Anna-Lena,1,w
Alwin,1,m
Annelies,1,w
Amel,1,m
Annett,1,w
Amey,1,m
Annik,1,w
Amin,1,m
Anouk,1,w
Amon,1,m
Anu,1,w
Amyr-Sanaa,1,m
Apollonia,1,w
An,1,m
Arada,1,w
Anastasios,1,m
Ariane,1,w
Andi,1,m
Arina,1,w
Andrej,1,m
Artiola,1,w
Andrey,1,m
Arwa,1,w
André,1,m
Aset,1,w
Andy,1,m
Ashley-Julie,1,w
Anel,1,m
Asi,1,w
Anik,1,m
Asisa,1,w
Ansgar,1,m
Asmira,1,w
Antoni,1,m
Asonglefeh,1,w
Antonio,1,m
Asta,1,w
Antonis,1,m
Astrid,1,w
Ares,1,m
Audrey,1,w
Arian,1,m
Augustine,1,w
Arik,1,m
Aulona,1,w
Arleth,1,m
Aurélie,1,w
Arnd,1,m
Ava,1,w
Arnold,1,m
Avlin,1,w
Aron,1,m
Awa,1,w
Arsen,1,m
Aydan,1,w
Art,1,m
Ayrin,1,w
Artemy,1,m
Ayşegül,1,w
Artjom,1,m
Azra,1,w
Arvo,1,m
Ba,1,w
Asaad,1,m
Bao,1,w
Ask,1,m
Batool,1,w
Askan,1,m
Bayram,1,w
Aslan,1,m
Beatrice-Maria,1,w
August,1,m
Beren,1,w
Aurel,1,m
Beryl,1,w
Aurelius,1,m
Bethari,1,w
Ayoub,1,m
Bettina,1,w
Aziz,1,m
Bianca,1,w
Baal,1,m
Brigitte,1,w
Bamo,1,m
Bảo,1,w
Banley,1,m
Cainwen,1,w
Barney,1,m
Caitlynn,1,w
Barry,1,m
Camelot,1,w
Bassam,1,m
Camilla,1,w
Bastian,1,m
Carelle,1,w
Bejtush,1,m
Carina,1,w
Bekir,1,m
Carolina,1,w
Bela,1,m
Cataleya-Sophie,1,w
Beliath,1,m
Cathalina,1,w
Ben-Anthony,1,m
Catherine,1,w
Ben-Luca,1,m
Cathrine-Marie,1,w
Ben-Raffael,1,m
Ceylan,1,w
Ben-René,1,m
Chanthal,1,w
Bendix,1,m
Charli,1,w
Benedict,1,m
Charline-Sophie,1,w
Benito,1,m
Charlotta,1,w
Bennett,1,m
Charly,1,w
Bente,1,m
Charlyn,1,w
Bené,1,m
Charmain,1,w
Berat,1,m
Chau,1,w
Bernhard,1,m
Chayenne,1,w
Berthold,1,m
Chi,1,w
Beslanovič,1,m
Chiara,1,w
Birk,1,m
Cho,1,w
Björn,1,m
Christiane,1,w
Blerton,1,m
Christin,1,w
Bliss-Udo,1,m
Christina,1,w
Bob,1,m
Châu,1,w
Bogdan-Djauad,1,m
Cicilia,1,w
Bono,1,m
Claudia,1,w
Bosse,1,m
Clementine,1,w
Bozan,1,m
Cora,1,w
Brandon,1,m
Corin,1,w
Brendan,1,m
Cornelia,1,w
Brooklyn,1,m
Dadamovna,1,w
Bui,1,m
Dajana,1,w
Bá,1,m
Dalila,1,w
Caido,1,m
Dana,1,w
Calito,1,m
Daria,1,w
Can,1,m
Darja,1,w
Carl,1,m
Deborah,1,w
Carl-Maximilian,1,m
Dee-Lay,1,w
Carlito,1,m
Delal,1,w
Carlo,1,m
Delila,1,w
Carlson,1,m
Delisia,1,w
Castor,1,m
Denisovna,1,w
Cedric,1,m
Deniz,1,w
Cemalettin,1,m
Derya,1,w
Cesar,1,m
Dilayla,1,w
Chakotay,1,m
Dilber,1,w
Charly,1,m
Dinara,1,w
Ciwan,1,m
Djamina,1,w
Cody,1,m
Doreen,1,w
Conny,1,m
Dragana,1,w
Cristo,1,m
Dunya,1,w
Cuma,1,m
Duong,1,w
Cuno,1,m
Dylara,1,w
Cyrus,1,m
Dáša,1,w
Dan,1,m
Dương,1,w
Danniell,1,m
Ece,1,w
Danny,1,m
Eileen,1,w
Dante,1,m
Ekaterina,1,w
Dario,1,m
Elane,1,w
Darius,1,m
Elayne,1,w
Darren,1,m
Elea,1,w
Darrin,1,m
Eleanor,1,w
Darwin,1,m
Eleonora,1,w
Daryush,1,m
Eleonoré,1,w
Dauood,1,m
Elia,1,w
Dave,1,m
Elija,1,w
David-Peter,1,m
Elijesa,1,w
Davin,1,m
Elin,1,w
Davud,1,m
Elisanne,1,w
Daymien,1,m
Elizabeth,1,w
Declan,1,m
Ellenore,1,w
Denis,1,m
Ellie,1,w
Dennes,1,m
Elmedina,1,w
Denny,1,m
Elona,1,w
Dev,1,m
Eltina,1,w
Deven,1,m
Eléna,1,w
Dinh,1,m
Ema,1,w
Djamal,1,m
Emelie-Sophie,1,w
Domenick,1,m
Emerelle,1,w
Dominic,1,m
Emi,1,w
Donatan,1,m
Emia,1,w
Dorian,1,m
Emily-Pia,1,w
Duc,1,m
Emily-Sydney,1,w
Duong,1,m
Emilya,1,w
Dustin,1,m
Emmily,1,w
Duy,1,m
Enikó,1,w
Dzejlan,1,m
Era,1,w
Dželil,1,m
Erin,1,w
Eddie,1,m
Erisa,1,w
Eduard,1,m
Erni,1,w
Eid,1,m
Esmer,1,w
Eik,1,m
Estera,1,w
Einar,1,m
Eveline,1,w
Elia,1,m
Evelyn,1,w
Elijah,1,m
Evita,1,w
Elion,1,m
Fabiane,1,w
Eliot,1,m
Fabijen,1,w
Elivan,1,m
Fabiola,1,w
Elmo,1,m
Fatima,1,w
Elvir,1,m
Fatmanur,1,w
Elvis,1,m
Fatoumata,1,w
Emile,1,m
Faye,1,w
Endrik,1,m
Fedorovna,1,w
Enes,1,m
Feeni,1,w
Enno,1,m
Feenja,1,w
Enok,1,m
Felice,1,w
Ensar,1,m
Felicia,1,w
Enver,1,m
Felizia,1,w
Enzo,1,m
Fiene,1,w
Erdmann,1,m
Filomena,1,w
Erhard,1,m
Fine,1,w
Erich,1,m
Finnja,1,w
Erion,1,m
Finnja-Ruth,1,w
Ernst,1,m
Finnja-Sophie,1,w
Eron,1,m
Fionella,1,w
Ertual,1,m
Fjalladis,1,w
Ete,1,m
Florence,1,w
Etienne,1,m
Florine,1,w
Eugen,1,m
Franka,1,w
Fabijan,1,m
Freyja,1,w
Fabrice,1,m
Freyja-Malou,1,w
Fahmy,1,m
Fynia,1,w
Falk,1,m
Féline,1,w
Favour,1,m
Gabriela,1,w
Fayyad,1,m
Gabriella,1,w
Feng,1,m
Garnet,1,w
Fenris,1,m
Geanina,1,w
Fernando,1,m
Gerta,1,w
Filip,1,m
Gertrud,1,w
Filipp,1,m
Gili,1,w
Filippo,1,m
Giovanna,1,w
Finbar,1,m
Guilina,1,w
Finlay,1,m
Gurleen,1,w
Finley,1,m
Gülistan,1,w
Finley-Lukas,1,m
Hadijah,1,w
Finn-Luca,1,m
Hailie,1,w
Finn-Siegfried,1,m
Han,1,w
Franz-Frederik,1,m
Hannah-Sophie,1,w
Fredi,1,m
Hannelore,1,w
Fynn-Marten,1,m
Harmina,1,w
Fynn-Noel,1,m
Hatice,1,w
Fynn-Raphael,1,m
Havin,1,w
Geronimo,1,m
Hayli,1,w
Gerti,1,m
Haylie,1,w
Gianluccio-Hikaru,1,m
Haylie-Emilia,1,w
Gibril,1,m
Hazel,1,w
Giovanni,1,m
Hedwig,1,w
Giulio,1,m
Helmi,1,w
Gjon-Basri,1,m
Henrike,1,w
Gordon,1,m
Henrikje,1,w
Gorki,1,m
Hermina,1,w
Grigorij,1,m
Hilda,1,w
Gurkirat,1,m
Honey,1,w
Günter,1,m
Hong,1,w
Günther,1,m
Huyền,1,w
Habib,1,m
Hà,1,w
Hai,1,m
Hülya,1,w
Haider,1,m
Ida-Magdalene,1,w
Hajo,1,m
Ileyna,1,w
Halilibryam,1,m
Iliana,1,w
Hamada,1,m
Ilvy,1,w
Hanh,1,m
Iman,1,w
Hanno,1,m
Inez,1,w
Hardy,1,m
Ingeborg,1,w
Harry,1,m
Ingeburg,1,w
Harten,1,m
Irem,1,w
Helmut,1,m
Irene,1,w
Hendrick,1,m
Ires,1,w
Hennes,1,m
Iris,1,w
Henni,1,m
Irma,1,w
Henny,1,m
Isalie,1,w
Herbert,1,m
Islim,1,w
Hermann,1,m
Iva,1,w
Hideki,1,m
Ivana,1,w
Hieronymus,1,m
Ivy,1,w
Hinrich,1,m
Izrailovna,1,w
Holger,1,m
Jacinta,1,w
Hoàng,1,m
Jacqueline,1,w
Hunter,1,m
Jael-Sarah,1,w
Hussein,1,m
Jamie-Lou,1,w
Hùng,1,m
Jane,1,w
Hüseyin,1,m
Janine,1,w
Iago,1,m
Jannat,1,w
Ian-Liyo,1,m
Jannebu,1,w
Ibrahim,1,m
Jasmina,1,w
Igor,1,m
Jasmine,1,w
Ilian,1,m
Jean,1,w
Ilya,1,m
Jeanine,1,w
Ingmar,1,m
Jeanne,1,w
Inua,1,m
Jeannine,1,w
Iosif-Cornel,1,m
Jennie,1,w
Irú,1,m
Jenny,1,w
Ivanov,1,m
Jerrie,1,w
Iven,1,m
Jing,1,w
Iyed,1,m
Jingyi,1,w
Jacek,1,m
Jocelyn,1,w
Jaden,1,m
Jodie,1,w
Jake,1,m
Joelin,1,w
Jalel,1,m
Joelle,1,w
James,1,m
Jolanthe,1,w
Jamie-Pascal,1,m
Jolene,1,w
Jan-Angelo,1,m
Jordan,1,w
Janek,1,m
Josephin,1,w
Jann,1,m
Josie,1,w
Jannik,1,m
Josina,1,w
Janos,1,m
Jotaim,1,w
Janosch,1,m
Jouleen,1,w
Janosh,1,m
Joulie,1,w
Janus,1,m
Joulin,1,w
Jari,1,m
Joy-Damaa,1,w
Jarik,1,m
Judyann,1,w
Jarle,1,m
Jule,1,w
Jawad,1,m
Juli,1,w
Jaycob,1,m
Julietta,1,w
Jayden-Paul,1,m
Julina,1,w
Jean-Pierre,1,m
Juline,1,w
Jeffrey,1,m
Julitta,1,w
Jens,1,m
June,1,w
Jeromé,1,m
Kajsa,1,w
Jesse,1,m
Kali,1,w
Jim,1,m
Kamila,1,w
Joan,1,m
Kani,1,w
Jochen,1,m
Karicia,1,w
Joe,1,m
Karin,1,w
Joe-Noel,1,m
Karina,1,w
Joel-Chris,1,m
Karlie,1,w
Joelle,1,m
Karoline,1,w
Joey,1,m
Kate,1,w
John-Elyas,1,m
Kate-Fabienne,1,w
Johnny,1,m
Katelin,1,w
Jokim,1,m
Katerina,1,w
Jon,1,m
Kathi,1,w
Jona,1,m
Kathleen,1,w
Jonas-Lennard,1,m
Katia,1,w
Jonny,1,m
Kaylina,1,w
Jonte,1,m
Kejti,1,w
Jorden,1,m
Kendra,1,w
Jorek,1,m
Kerstin,1,w
Jorit,1,m
Khanifa,1,w
José,1,m
Kimberlay,1,w
João,1,m
Klarissa,1,w
Juan,1,m
Klaudia,1,w
Jugraj,1,m
Klea,1,w
Julian-Maximilian,1,m
Ksenia,1,w
Julio,1,m
Kyara,1,w
Junhao,1,m
Käthe,1,w
Junior,1,m
Lale,1,w
Juri,1,m
Lan-Marie,1,w
Justin,1,m
Lanea,1,w
Jérôme,1,m
Lara-Sophie,1,w
Jörgen,1,m
Laura-Christine,1,w
Kaan,1,m
Lauren,1,w
Kamel,1,m
Laya,1,w
Kamenov,1,m
Lea-Alexandra,1,w
Karas,1,m
Lea-Josephine,1,w
Kari,1,m
Leann-Jane,1,w
Karim,1,m
Leen,1,w
Karlmann,1,m
Leila,1,w
Karlo,1,m
Lela,1,w
Kasper,1,m
Lele,1,w
Kekeli,1,m
Leni-Mira,1,w
Kelvin,1,m
Leni-Sophie,1,w
Kenan,1,m
Lenja,1,w
Kendy,1,m
Lenya,1,w
Khalid,1,m
Leo,1,w
Khang,1,m
Leonie-Sophie,1,w
Khanh,1,m
Leontina,1,w
Khải,1,m
Leska,1,w
Kilian,1,m
Letty,1,w
Killian,1,m
Levke,1,w
Kim-Taylor,1,m
Levzin,1,w
Kirill-Johannes,1,m
Leyla,1,w
Kirk,1,m
Lia-Marie,1,w
Kjell,1,m
Lia-Summer,1,w
Klaas,1,m
Liah,1,w
Kosai,1,m
Lian,1,w
Kriz,1,m
Liana,1,w
Ksawery,1,m
Liane,1,w
Lanis,1,m
Liesbeth,1,w
Larbi,1,m
Liese,1,w
Lasse-Arthur,1,m
Lieselotte,1,w
Laurids,1,m
Lila,1,w
Lawaik,1,m
Liliana,1,w
Leart,1,m
Lilien,1,w
Lee,1,m
Lilja,1,w
Leen,1,m
Lillian,1,w
Leeven,1,m
Lily,1,w
Leevin,1,m
Linea,1,w
Lenni,1,m
Linette,1,w
Lenny,1,m
Linnea,1,w
Leon-Joel,1,m
Lisa-Marie,1,w
Leon-Pascal,1,m
Lisbeth,1,w
Leonid,1,m
Liselotte,1,w
Leonidas,1,m
Lizet,1,w
Leonor,1,m
Lizzy,1,w
Leroy,1,m
Loc,1,w
Levi-Luke,1,m
Loki,1,w
Levian,1,m
Lola,1,w
Levio,1,m
Loni,1,w
Levithán,1,m
Loreen,1,w
Lewin,1,m
Lorelay,1,w
Liam-Aris,1,m
Lorelei,1,w
Liam-Oliver,1,m
Lorraine,1,w
Lias,1,m
Lotte-Nele,1,w
Liev,1,m
Lou,1,w
Lionel,1,m
Lovelyne,1,w
Lloyd,1,m
Luca,1,w
Loki,1,m
Lucija,1,w
Long,1,m
Lucía,1,w
Lorenz,1,m
Luisa-Marie,1,w
Lorenzo,1,m
Luka,1,w
Louay,1,m
Luzi,1,w
Louis-Leon,1,m
Luzia,1,w
Louis-Noel,1,m
Luzie,1,w
Luan,1,m
Lyann-Rubi,1,w
Luca-Fynn,1,m
Lyenne,1,w
Luca-Raphael,1,m
Lèda,1,w
Lucian,1,m
Léila,1,w
Lucien,1,m
Lê,1,w
Ludek,1,m
Macide,1,w
Lui,1,m
Madelene,1,w
Luiz-Noah,1,m
Madita,1,w
Luzius,1,m
Madleen,1,w
Lyam,1,m
Mae,1,w
Maarten,1,m
Magalhaes,1,w
Macej,1,m
Magdalene,1,w
Maged,1,m
Maike,1,w
Magnus,1,m
Maila,1,w
Mahmood,1,m
Malika,1,w
Maik,1,m
Marcia,1,w
Mairis,1,m
Margarethe,1,w
Maksim,1,m
Margarita,1,w
Mali,1,m
Margrit,1,w
Malio,1,m
Mari,1,w
Malon,1,m
Mariam,1,w
Mansur,1,m
Marice,1,w
Marat,1,m
Marielle,1,w
Marces,1,m
Marilou,1,w
Marcus,1,m
Mariluz,1,w
Marten,1,m
Marilynn,1,w
Marti,1,m
Marisa,1,w
Marvelous,1,m
Marlen,1,w
Marvin-René,1,m
Marlena,1,w
Mathew,1,m
Marleni,1,w
Matthes,1,m
Marlet,1,w
Mattias,1,m
Marlie,1,w
Maurice,1,m
Marliese,1,w
Maxime,1,m
