vorname,anzahl,geschlecht,position
Sophie,62,w,2
Marie,61,w,2
Emilia,52,w,1
Maria,45,w,2
Charlotte,37,w,2
Noah,37,m,1
Ella,37,w,1
Alexander,35,m,2
Jonas,34,m,1
Hannah,34,w,1
Emma,31,w,1
Maximilian,30,m,2
Emil,30,m,1
Charlotte,30,w,1
Mia,30,w,1
Anna,29,w,1
Felix,28,m,1
Ali,26,m,1
Jakob,26,m,1
Maximilian,26,m,1
Elias,25,m,1
Mila,25,w,1
Oskar,25,m,1
Clara,24,w,1
Milan,24,m,1
Johanna,24,w,1
Paul,24,m,1
Johanna,22,w,2
Adam,22,m,1
Samuel,22,m,1
Elisabeth,21,w,2
Maria,21,w,1
Finn,20,m,1
Jonathan,20,m,1
Julian,20,m,1
Ava,19,w,1
Sophia,19,w,1
Alexander,19,m,1
Elias,18,m,2
Luise,18,w,2
Ela,18,w,1
Helena,18,w,1
Ida,18,w,1
Lea,18,w,1
Theodor,18,m,1
Mira,18,w,1
Benjamin,17,m,1
Lena,17,w,1
Karl,17,m,1
Leo,17,m,1
Leon,17,m,1
Linus,17,m,1
Luis,17,m,1
Theo,17,m,1
Paul,16,m,2
Amelie,16,w,1
Lina,16,w,1
Sofia,16,w,1
Sophie,16,w,1
Anton,16,m,1
Leonard,16,m,1
Vincent,16,m,1
Louis,15,m,2
Valentin,15,m,2
Nur,15,w,2
Sophia,15,w,2
Alma,15,w,1
Frida,15,w,1
Frieda,15,w,1
Mathilda,15,w,1
Adrian,15,m,1
Ben,15,m,1
Henry,15,m,1
Moritz,15,m,1
Muhammed,15,m,1
Karl,14,m,2
Helene,14,w,2
Emily,14,w,1
Greta,14,w,1
Klara,14,w,1
Leni,14,w,1
Luise,14,w,1
Nele,14,w,1
Arthur,14,m,1
Paula,14,w,1
Bruno,14,m,1
Jan,14,m,1
Louis,14,m,1
Emil,13,m,2
Antonia,13,w,2
Elif,13,w,1
Leonie,13,w,1
Lilly,13,w,1
Emilio,13,m,1
Maja,13,w,1
Justus,13,m,1
Niklas,13,m,1
Raphael,13,m,1
Tom,13,m,1
Ali,12,m,2
Sebastian,12,m,2
Antonia,12,w,1
Elena,12,w,1
Mina,12,w,1
Sarah,12,w,1
Amir,12,m,1
Daniel,12,m,1
David,12,m,1
Emir,12,m,1
Fabian,12,m,1
Henri,12,m,1
Levi,12,m,1
Liam,12,m,1
Luca,12,m,1
Mert,12,m,1
Christian,11,m,2
David,11,m,2
Anna,11,w,2
Jakob,11,m,2
Emilia,11,w,2
Thomas,11,m,2
Magdalena,11,w,2
Pauline,11,w,2
Victoria,11,w,2
Elisa,11,w,1
Elisabeth,11,w,1
Isabella,11,w,1
Marie,11,w,1
Matilda,11,w,1
Meryem,11,w,1
Nora,11,w,1
Pauline,11,w,1
Erik,11,m,1
Johann,11,m,1
Konstantin,11,m,1
Omar,11,m,1
Tim,11,m,1
Sophie,10,w,3
Felix,10,m,2
Friedrich,10,m,2
Johannes,10,m,2
Louise,10,w,2
Luca,10,m,2
Mathilda,10,w,2
Noah,10,m,2
Alina,10,w,1
Carlotta,10,w,1
Elina,10,w,1
Eva,10,w,1
Flora,10,w,1
Hanna,10,w,1
Julia,10,w,1
Ahmad,10,m,1
Luisa,10,w,1
Joshua,10,m,1
Luna,10,w,1
Luka,10,m,1
Maya,10,w,1
Mika,10,m,1
Merle,10,w,1
Milo,10,m,1
Olivia,10,w,1
Ole,10,m,1
Thea,10,w,1
Oscar,10,m,1
Josephine,9,w,2
Benjamin,9,m,2
Katharina,9,w,2
Levi,9,m,2
Juna,9,w,1
Florian,9,m,1
Lara,9,w,1
Friedrich,9,m,1
Laura,9,w,1
Hugo,9,m,1
Lia,9,w,1
Jonah,9,m,1
Liya,9,w,1
Julius,9,m,1
Nisa,9,w,1
Leonardo,9,m,1
Sara,9,w,1
Lukas,9,m,1
Matteo,9,m,1
Max,9,m,1
Philipp,9,m,1
Ömer,9,m,1
Elise,8,w,2
Aaron,8,m,2
Lea,8,w,2
Anton,8,m,2
Luisa,8,w,2
Can,8,m,2
Ruth,8,w,2
Johann,8,m,2
Su,8,w,2
Leonard,8,m,2
Viktoria,8,w,2
Theodor,8,m,2
Yasin,8,m,2
Carla,8,w,1
Eleni,8,w,1
Fiona,8,w,1
Karla,8,w,1
Lily,8,w,1
Bennet,8,m,1
Melina,8,w,1
Carl,8,m,1
Selma,8,w,1
Enno,8,m,1
Theresa,8,w,1
Filip,8,m,1
Victoria,8,w,1
Fritz,8,m,1
Gabriel,8,m,1
Hamza,8,m,1
Lasse,8,m,1
Malik,8,m,1
Mikail,8,m,1
Mohammad,8,m,1
Mohammed,8,m,1
Rafael,8,m,1
Valentin,8,m,1
Yusuf,8,m,1
Maria,7,w,3
Elisa,7,w,2
Lou,7,w,2
Adrian,7,m,2
Isa,7,m,2
Jonas,7,m,2
Leon,7,m,2
Amalia,7,w,1
Lisa,7,w,1
Livia,7,w,1
Mariam,7,w,1
Marlene,7,w,1
Tilda,7,w,1
Zoe,7,w,1
Artur,7,m,1
Caspar,7,m,1
Constantin,7,m,1
Janosch,7,m,1
Jasper,7,m,1
Leopold,7,m,1
Mattis,7,m,1
Miran,7,m,1
Mohamad,7,m,1
Robin,7,m,1
