vorname,anzahl,geschlecht
Marie,27,w
Charlotte,19,w
Alexander,18,m
Paul,15,m
Sophie,14,w
Anna,12,w
Maria,12,w
Leon,10,m
Elisabeth,10,w
Anton,9,m
Maximilian,9,m
Noah,9,m
Emilia,9,w
Hanna,9,w
Mila,9,w
Jonas,8,m
Leonard,8,m
Luise,8,w
Maya,8,w
Benjamin,7,m
Elias,7,m
Leo,7,m
Louis,7,m
Helene,7,w
Theodor,7,m
Isabella,7,w
Lena,7,w
Lilly,7,w
Mia,7,w
David,6,m
Emil,6,m
Finn,6,m
Friedrich,6,m
Alexandra,6,w
Henry,6,m
Leonie,6,w
Karl,6,m
Marlene,6,w
Leopold,6,m
Levi,6,m
Lukas,6,m
Michael,6,m
Moritz,6,m
Amelie,5,w
Antonia,5,w
Clara,5,w
Ella,5,w
Emily,5,w
Aaron,5,m
Emma,5,w
Christian,5,m
Laura,5,w
Ferdinand,5,m
Sophia,5,w
Henri,5,m
Jakob,5,m
Jan,5,m
Jonathan,5,m
Joshua,5,m
Oskar,5,m
Valentin,5,m
Alice,4,w
Amelia,4,w
Elisa,4,w
Eva,4,w
Greta,4,w
Helena,4,w
Johanna,4,w
Ahmed,4,m
Lea,4,w
Arthur,4,m
Lina,4,w
Benedikt,4,m
Paula,4,w
Bruno,4,m
Felix,4,m
Liam,4,m
Luca,4,m
Max,4,m
Maxim,4,m
Milan,4,m
Samuel,4,m
Theo,4,m
Tom,4,m
Alina,3,w
Annika,3,w
Elena,3,w
Fabienne,3,w
Frieda,3,w
Helen,3,w
Isabel,3,w
Josephine,3,w
Julia,3,w
Klara,3,w
Adrian,3,m
Leni,3,w
Albert,3,m
Lilli,3,w
Daniel,3,m
Lisa,3,w
Erik,3,m
Maja,3,w
Fabian,3,m
Malou,3,w
Fritz,3,m
Mara,3,w
Georg,3,m
Margarete,3,w
Henrik,3,m
Marla,3,w
Jannik,3,m
Melina,3,w
Joel,3,m
Pia,3,w
Konstantin,3,m
Sarah,3,w
Leander,3,m
Victoria,3,w
Lennart,3,m
Viktoria,3,w
Lucas,3,m
Luis,3,m
Luka,3,m
Marlon,3,m
Milo,3,m
Peter,3,m
Richard,3,m
Viktor,3,m
Yasin,3,m
Youssef,3,m
Alexis,2,w
Alisa,2,w
Angelina,2,w
Augusta,2,w
Aurelia,2,w
Carlotta,2,w
Diana,2,w
Elina,2,w
Elise,2,w
Finja,2,w
Adam,2,m
Frederike,2,w
Amon,2,m
Freyja,2,w
Andreas,2,m
Hannah,2,w
Asher,2,m
Henriette,2,w
August,2,m
Hilde,2,w
Aurelius,2,m
Ida,2,w
Bennet,2,m
Isabell,2,w
Bent,2,m
Jana,2,w
Carlo,2,m
Josefine,2,w
Cem,2,m
Kaja,2,w
Charlie,2,m
Karoline,2,w
Charly,2,m
Katharina,2,w
Damian,2,m
Lara,2,w
Dominik,2,m
Leyla,2,w
Elian,2,m
Lia,2,w
Ennio,2,m
Lily,2,w
Franz,2,m
Liv,2,w
Frederik,2,m
Lou,2,w
Gabriel,2,m
Lucia,2,w
George,2,m
Mailin,2,w
Gerhard,2,m
Marianne,2,w
Gregor,2,m
Marleen,2,w
Heinrich,2,m
Martha,2,w
Horst,2,m
Mia-Sophie,2,w
Johann,2,m
Michelle,2,w
Johannes,2,m
Milena,2,w
Jona,2,m
Mira,2,w
Julian,2,m
Miriam,2,w
Juri,2,m
Nala,2,w
Justus,2,m
Nele,2,w
Kaan,2,m
Nora,2,w
Kaito,2,m
Pauline,2,w
Kian,2,m
Rosalie,2,w
Ludwig,2,m
Sofia,2,w
Luke,2,m
Zoe,2,w
Marc,2,m
Mark,2,m
Markus,2,m
Martin,2,m
Marvin,2,m
Mattes,2,m
Mika,2,m
Nikolai,2,m
Nils,2,m
Noel,2,m
Patrice,2,m
Philip,2,m
Philipp,2,m
Rafael,2,m
Robin,2,m
Thomas,2,m
Tilo,2,m
Tim,2,m
Tino,2,m
Tobias,2,m
Tristan,2,m
Victor,2,m
Vincent,2,m
William,2,m
Yannis,2,m
Aayra,1,w
Adelheid,1,w
Adelina,1,w
Adeline,1,w
Akiva,1,w
Alba,1,w
Aleksandra,1,w
Aleyna,1,w
Alia,1,w
Alicia,1,w
Alicja,1,w
Alissa,1,w
Aliyah,1,w
Amal,1,w
Amalia,1,w
Amira,1,w
Amy,1,w
Amélie,1,w
Ana-Lucia,1,w
Analisse,1,w
Anastasia,1,w
Andrea,1,w
Andreevna,1,w
Angela,1,w
Angelica,1,w
Abdarahman,1,m
Anika,1,w
Abdul,1,m
Anisia,1,w
Abdur-Rahim,1,m
Anna-Eva,1,w
Abdurrahman,1,m
Annabell,1,w
Abdusalam,1,m
Annamaria,1,w
Abubker,1,m
Annelie,1,w
Adar,1,m
Annemarie,1,w
Aeneas,1,m
Annye-Marrieh,1,w
Agostino,1,m
Anouk,1,w
Al,1,m
Antonella,1,w
Al-Hadi,1,m
Antonija,1,w
Alejandro,1,m
Antonina,1,w
Aleks,1,m
Anxhelina,1,w
Aleksander,1,m
April,1,w
Aleksej,1,m
Ariana,1,w
Alessio,1,m
Arijana,1,w
Alexis,1,m
Arina,1,w
Alfred,1,m
Armella,1,w
Ali,1,m
Ashley,1,w
Amar,1,m
Astrid,1,w
Ambende,1,m
Auguste,1,w
Anakin,1,m
Ava,1,w
Anders,1,m
Ayesha,1,w
Andrei,1,m
Aylin,1,w
Andrej,1,m
Babette,1,w
Andrejevič,1,m
Bahar,1,w
Andreyevič,1,m
Barbara,1,w
André,1,m
Beatrice,1,w
Andy,1,m
Bebban,1,w
Angelo,1,m
Bella,1,w
Anthony,1,m
Belle,1,w
Antony,1,m
Birgit,1,w
Arfin,1,m
Carla,1,w
Arian,1,m
Carolina,1,w
Ariya,1,m
Casey,1,w
Arne,1,m
Cataleya,1,w
Aron,1,m
Catalia,1,w
Ascanius,1,m
Cecilia,1,w
Aurel,1,m
Charlene,1,w
Austin,1,m
Chiara,1,w
Avery,1,m
Chisaki,1,w
Avnel,1,m
Christine,1,w
Ayaz,1,m
Cilia,1,w
Azad,1,m
Claire,1,w
Babacar,1,m
Cleo,1,w
Balthasar,1,m
Daniella,1,w
Bander,1,m
Danielle,1,w
Batuhan,1,m
Denisovna,1,w
Behnam,1,m
Donya,1,w
Bela,1,m
Doris,1,w
Ben,1,m
Edina,1,w
Ben-Jaxon,1,m
Edith,1,w
Bendik,1,m
Ekaterina,1,w
Benedict,1,m
Eleni,1,w
Benno,1,m
Elif,1,w
Berdan,1,m
Elin,1,w
Berkay,1,m
Eline,1,w
Bernhard,1,m
Elma,1,w
Bilal,1,m
Emina,1,w
Bo,1,m
Emme,1,w
Bodo,1,m
Emmelie,1,w
Boxiang,1,m
Enisa,1,w
Boyang,1,m
Erika,1,w
Brady,1,m
Erna,1,w
Carl,1,m
Eseoghene,1,w
Carlos,1,m
Esra,1,w
Carlton,1,m
Estera,1,w
Casey,1,m
Fatemeh,1,w
Caspar,1,m
Fatima,1,w
Castiel,1,m
Felicitas,1,w
Ceylan,1,m
Fenja,1,w
Cihan,1,m
Fiene,1,w
Ciljan,1,m
Fjolla,1,w
Colin,1,m
Flora,1,w
Connar,1,m
Florentine,1,w
Conner,1,m
Fonta,1,w
Constantin,1,m
Franziska,1,w
Cornelius,1,m
Freya-Lucia,1,w
Curt,1,m
Frida,1,w
Dan,1,m
Gina,1,w
Daniilovič,1,m
Giuliette,1,w
Darijan,1,m
Grace,1,w
Dario,1,m
Hailey,1,w
Dean,1,m
Hanaa,1,w
Derrida,1,m
Hanne,1,w
Destan,1,m
Harley,1,w
Diap,1,m
Harper,1,w
Dimitris,1,m
Hasibe,1,w
Dirk,1,m
Helga,1,w
Dragomir,1,m
Hiva,1,w
Duco,1,m
Hollie,1,w
Edgar,1,m
Hosna,1,w
Ekin,1,m
Hüda,1,w
Eladji,1,m
Ina,1,w
Elias-Maximilian,1,m
Inas,1,w
Elias-Tim,1,m
Ines,1,w
Elio,1,m
Inga,1,w
Elisabeth,1,m
Inyasha,1,w
Emanuel,1,m
Irena,1,w
Emile,1,m
Irene,1,w
Emilian,1,m
Izabella,1,w
Emiliano,1,m
Jamila,1,w
Emiljan,1,m
Jenny,1,w
Emin,1,m
Johanne,1,w
Emir,1,m
Jolanda,1,w
Enadeghe,1,m
Jorid,1,w
Enest,1,m
Jouline,1,w
Enrico,1,m
Jule,1,w
Eric,1,m
Juli,1,w
Ernst,1,m
Julie,1,w
Eugene,1,m
Kalinka,1,w
Evgenii,1,m
Kamila,1,w
Ewald,1,m
Kamilla,1,w
Fabio,1,m
Karla,1,w
Farhad,1,m
Katla,1,w
Felian,1,m
Keira,1,w
Fiete,1,m
Kiki,1,w
Filip,1,m
Kimberly,1,w
Finley,1,m
Kira,1,w
Florentin,1,m
Ladawan,1,w
Flores,1,m
Lan,1,w
Francis,1,m
Lanea,1,w
Frank,1,m
Lara-Sophie,1,w
Frederic,1,m
Laureen,1,w
Fridolin,1,m
Layla,1,w
Frieder,1,m
Leandra,1,w
Fux,1,m
Leia,1,w
Fynn,1,m
Lena-Jasmin,1,w
Gabriele,1,m
Lenia,1,w
Godson,1,m
Lenya,1,w
Götz,1,m
Leonie-Jasmin,1,w
Hagen,1,m
Leonora,1,w
Hajo,1,m
Lexus,1,w
Hakim,1,m
Liah,1,w
Hamza,1,m
Liana,1,w
Hannes,1,m
Lidya,1,w
Hans,1,m
Liesbeth,1,w
Harry,1,m
Lieselotte,1,w
Hassan,1,m
Lilia,1,w
Henryk,1,m
Liljana,1,w
Herbert,1,m
Linda,1,w
Hristo,1,m
Lindsey,1,w
Ikenna,1,m
Lizzy,1,w
Ilian,1,m
Lloyd,1,w
Ilja,1,m
Lois,1,w
Imad,1,m
Lorena,1,w
Imaiyan,1,m
Loretta,1,w
Imran,1,m
Lotte,1,w
Innokenty,1,m
Louis,1,w
Inti,1,m
Louisa,1,w
Irvin,1,m
Luana,1,w
Isaak,1,m
Lucy,1,w
Isaiah,1,m
Luisa,1,w
Iulian,1,m
Luise-Friederike,1,w
Jacob,1,m
Luna,1,w
Jakub,1,m
Lusiné,1,w
James,1,m
Luzia,1,w
Jameson,1,m
Lyah,1,w
Jannes,1,m
Lydia,1,w
Jannick,1,m
Lynn,1,w
Jano,1,m
Lüjeine,1,w
Janosch,1,m
Madeleine,1,w
Jari,1,m
Magali,1,w
Jaroslav,1,m
Magdalena,1,w
Jasper,1,m
Malia,1,w
Jayce,1,m
Malin,1,w
Jean,1,m
Manuela,1,w
Jeremy,1,m
Maren,1,w
Jermaine,1,m
Maria-Luisa,1,w
Jesse,1,m
Mariella,1,w
John,1,m
Marielle,1,w
Joost,1,m
Marina,1,w
Jorin,1,m
Marta,1,w
Joris,1,m
Martina,1,w
Josef,1,m
Mathea,1,w
Joseph,1,m
Mathilda,1,w
Jozef,1,m
Matilda,1,w
Juan,1,m
Maxima,1,w
Julien,1,m
Maxime,1,w
Julius,1,m
Maximiliane,1,w
Junes,1,m
Maximina,1,w
Junior,1,m
May,1,w
Jérôme,1,m
Maylin,1,w
Jörg,1,m
Medina,1,w
Kadir,1,m
Medine,1,w
Kasim,1,m
Meeri,1,w
Kasimir-Fridolin,1,m
Megan,1,w
Kayne,1,m
Melanie,1,w
Keanu,1,m
Melia-Joleen,1,w
Kelechukwu,1,m
Melina-Luana,1,w
Kilian,1,m
Melissa,1,w
Kimo,1,m
Melody,1,w
Klaas,1,m
Meral,1,w
Klaus,1,m
Meriem,1,w
Klemens,1,m
Merle,1,w
Konrad,1,m
Michèle,1,w
Lajaune,1,m
Mieke,1,w
Lasse,1,m
Mija,1,w
Lazar,1,m
Mika,1,w
Lean,1,m
Milana,1,w
Leano,1,m
Milica,1,w
Lee,1,m
Milly,1,w
Lejs,1,m
Minna,1,w
Leonardo,1,m
Mirielle,1,w
Leonas,1,m
Mizu,1,w
Leonhard,1,m
Monica,1,w
Leonidas,1,m
Monique,1,w
Levin,1,m
Mudikani,1,w
Lias,1,m
Mussia,1,w
Liev,1,m
Naima,1,w
Linos,1,m
Naomi,1,w
Lio,1,m
Nasiha,1,w
Liron,1,m
Nathalie,1,w
Loki,1,m
Nayla,1,w
Lorenz,1,m
Neelima,1,w
Lounis,1,m
Nicole,1,w
Luan,1,m
Nila,1,w
Luigi,1,m
Nilay,1,w
Lvovič,1,m
Nisa,1,w
Mackay,1,m
Noa,1,w
Mads,1,m
Noemi,1,w
Mael,1,m
Norah,1,w
Magnus,1,m
Nordis,1,w
Maik,1,m
Nura,1,w
Malte,1,m
Nyota,1,w
Malvin,1,m
Oghosa,1,w
Manfred,1,m
Oktawia,1,w
Manuel,1,m
Paulina,1,w
Marcus,1,m
Pebbles,1,w
Mario,1,m
Philia,1,w
Marlin,1,m
Philina,1,w
Matei,1,m
Philippa,1,w
Matei-Elisei,1,m
Phoebe,1,w
Mateo,1,m
Priya,1,w
Mats,1,m
Quissé,1,w
Matteo,1,m
Rabea,1,w
Mattheo,1,m
Rani,1,w
Matthias,1,m
Renee,1,w
Matthys,1,m
Rika,1,w
Matti,1,m
Romelia,1,w
Mattis,1,m
Romy,1,w
Matvey,1,m
Ronja,1,w
Maurice,1,m
Rosa,1,w
Mauro,1,m
Rosie,1,w
Maximus,1,m
Ruby,1,w
Meo,1,m
Runa,1,w
Mert,1,m
Ruth,1,w
Mevlid,1,m
Sabrina,1,w
Michel,1,m
Safia,1,w
Michele,1,m
Safira,1,w
Milo-Richard,1,m
Saliha,1,w
Mio,1,m
Salomeea,1,w
Mo,1,m
Sanni,1,w
Mohammed,1,m
Sarai,1,w
Moisei,1,m
Seraphina,1,w
Moose,1,m
Sergeewna,1,w
Muhammad,1,m
Shainah,1,w
Murad,1,m
Sigrun,1,w
Nail,1,m
Simay,1,w
Nathan,1,m
Sina,1,w
Neal,1,m
Skadi,1,w
Neo,1,m
Slobodanka-Chanel,1,w
Nevio,1,m
Sofia-Valentina,1,w
Nibras,1,m
Sonja,1,w
Nick,1,m
Soraya,1,w
Niclas,1,m
Statira,1,w
Niklas,1,m
Stefania,1,w
Nikolaj,1,m
Stella,1,w
Nikolay,1,m
Suhany,1,w
Noe,1,m
Sunaina,1,w
Norbert,1,m
Sura,1,w
Ohijay-Ezekiel,1,m
Sureja,1,w
Ole,1,m
Susanna,1,w
Oliver,1,m
Suzan,1,w
Omar,1,m
Svea,1,w
Otto,1,m
Sylvia,1,w
Owen,1,m
Süeda,1,w
Pablo,1,m
Talia,1,w
Patrick,1,m
Tamirel,1,w
Pepe,1,m
Taya,1,w
Perikles,1,m
Thea,1,w
Phil,1,m
Tilda,1,w
Philippe,1,m
Tina,1,w
Phillip,1,m
Tove,1,w
Phillipp,1,m
Twila,1,w
Pitt,1,m
Valentina,1,w
Quentin,1,m
Vanessa,1,w
Rafael-Nikos,1,m
Vasilyevna,1,w
Raiden,1,m
Vera,1,w
Rajan,1,m
Viktória,1,w
Ramin,1,m
Vitalievna,1,w
Ran,1,m
Vivien,1,w
Randolf,1,m
Xenija,1,w
Rao,1,m
Xiao,1,w
Raphael,1,m
Yasmin,1,w
Rayyan,1,m
Zeynep,1,w
René,1,m
Zoey,1,w
Ricardo,1,m
Zoë,1,w
Rijan,1,m
Çağla,1,w
Robert,1,m
Rohad,1,m
Rolf,1,m
Roman,1,m
Romeo,1,m
Ruben,1,m
Sakyi,1,m
Salomon,1,m
Samet,1,m
Santino,1,m
Sascha,1,m
Sean,1,m
Sebastian,1,m
Sebastiano,1,m
Shanley,1,m
Shokat,1,m
Sidney,1,m
Siegfried,1,m
Silas,1,m
Siyuan,1,m
Sky,1,m
Snow,1,m
Sorin,1,m
Soro,1,m
Stephan,1,m
Steven,1,m
Sumer,1,m
Sven,1,m
Szymon,1,m
Sören,1,m
Tamerlan,1,m
Tammo,1,m
Tanh,1,m
Tarkan,1,m
Teo,1,m
Theodore,1,m
Thorin,1,m
Tilman,1,m
Timo,1,m
Timofey,1,m
Timur,1,m
Tjark,1,m
Toneca,1,m
Torben,1,m
Tore,1,m
Tylor,1,m
Uygar,1,m
Valerijo,1,m
Vasvi,1,m
Vincentas,1,m
Vinzenz,1,m
Volodymyrovič,1,m
Vrtaric,1,m
Weili,1,m
Willi,1,m
Wolfgang,1,m
Władysław,1,m
Xu,1,m
Yakup,1,m
Yaseen,1,m
Yağız,1,m
Yaşar,1,m
Ying,1,m
Yunis,1,m
Yuta,1,m
Zacharias,1,m
Zephyr,1,m
