vorname,anzahl,geschlecht
Kimberly,2,w
Jordan,2,m
Kristin,2,w
Joscha,2,m
Lanea,2,w
Josef,2,m
Larissa,2,w
Joseph,2,m
Leonora,2,w
Joël,2,m
Lidia,2,w
Julien,2,m
Liesbeth,2,w
Jörg,2,m
Lila,2,w
Kai,2,m
Lillith,2,w
Karim,2,m
Lilo,2,w
Karlsson,2,m
Lina-Marie,2,w
Kaspar,2,m
Linh,2,w
Kian,2,m
Linn,2,w
Kiano,2,m
Loni,2,w
Killian,2,m
Lorelai,2,w
Kjeld,2,m
Loreley,2,w
Korbinian,2,m
Luana,2,w
Lenn,2,m
Lupita,2,w
Lennart,2,m
Luzie,2,w
Lenox,2,m
Lynn,2,w
Levy,2,m
Madita,2,w
Lew,2,m
Madlen,2,w
Lewis,2,m
Maggie,2,w
Lirian,2,m
Margaretha,2,w
Logan,2,m
Mariana,2,w
Loki,2,m
Mariko,2,w
Lunis,2,m
Marlies,2,w
Mads,2,m
Martina,2,w
Maksim,2,m
Mathea,2,w
Manfred,2,m
Mavie,2,w
Marcel,2,m
Maxi,2,w
Marius,2,m
Maxima,2,w
Marty,2,m
Melia,2,w
Maël,2,m
Melinda,2,w
Minh,2,m
Meta,2,w
Miron,2,m
Michaela,2,w
Mitja,2,m
Mieke,2,w
Mohamed,2,m
Milou,2,w
Mohammad,2,m
Minoo,2,w
Morten,2,m
Monika,2,w
Moses,2,m
Naomi,2,w
Naim,2,m
Natalie,2,w
Natan,2,m
Nela,2,w
Nelson,2,m
Nelly,2,w
Nepomuk,2,m
Nikita,2,w
Nicolai,2,m
Noa,2,w
Nino,2,m
Nola,2,w
Norbert,2,m
Nuria,2,w
Olaf,2,m
Palina,2,w
Otis,2,m
Peggy,2,w
Paulo,2,m
Polina,2,w
Paulus,2,m
Ramona,2,w
Pawel,2,m
Raven,2,w
Philippe,2,m
Rebecca,2,w
Phillip,2,m
Rebekka,2,w
Rafael,2,m
Renate,2,w
Ralf,2,m
Rita,2,w
Ralph,2,m
Saphira,2,w
Ray,2,m
Scarlett,2,w
Reiner,2,m
Selina,2,w
Remo,2,m
Shirley,2,w
Ronny,2,m
Sidney,2,w
Rufus,2,m
Silvia,2,w
Samir,2,m
Sina,2,w
Sander,2,m
Smilla,2,w
Sascha,2,m
Soey,2,w
Severin,2,m
Stefanie,2,w
Stephan,2,m
Su,2,w
Sven,2,m
Sue,2,w
Taavi,2,m
Susann,2,w
Taha,2,m
Svea,2,w
Tayo,2,m
Therese,2,w
Thaddäus,2,m
Tomma,2,w
Theodore,2,m
Trudi,2,w
Thilo,2,m
Valeria,2,w
Tiago,2,m
Vida,2,w
Timon,2,m
Viola,2,w
Timothy,2,m
Wilma,2,w
Uwe,2,m
Yael,2,w
William,2,m
Yasmine,2,w
Willy,2,m
Ylva,2,w
Wincent,2,m
Yva,2,w
Yari,2,m
Zoey,2,w
Younes,2,m
Zoë,2,w
Zacharias,2,m
Élise,2,w
Émile,2,m
Đức,2,m
Aalisha,1,w
Abby,1,w
Abel,1,m
Abigail,1,w
Adel,1,m
Adaja,1,w
Adepeju,1,m
Adebukola,1,w
Aditya,1,m
Adele,1,w
Adnit,1,m
Adelina,1,w
Aelius,1,m
Adina,1,w
Aeneas,1,m
Adriana,1,w
Ahmet,1,m
Adrianna,1,w
Akanbi,1,m
Adriyana,1,w
Akiva,1,m
Afeni,1,w
Akwasi,1,m
Agata,1,w
Alan,1,m
Agnes,1,w
Alaric,1,m
Agua,1,w
Alberto,1,m
Agyakwaa,1,w
Albin,1,m
Aileen,1,w
Albrecht,1,m
Aimee,1,w
Alejandro,1,m
Akasha,1,w
Aleksandrovich,1,m
Akua,1,w
Aleksandrovič,1,m
Alea,1,w
Aleksi,1,m
Alenka,1,w
Alessandro,1,m
Alessa,1,w
Alexandre,1,m
Alessya,1,w
Alexeevič,1,m
Alexia,1,w
Alexis,1,m
Aleyna,1,w
Alfons,1,m
Alia,1,w
Alim,1,m
Alica,1,w
Aljoscha,1,m
Alina-Sophie,1,w
Almazovič,1,m
Alisa,1,w
Almo,1,m
Alisia,1,w
Amadeo,1,m
Alison-Haley,1,w
Amin,1,m
Almina,1,w
Amorluce,1,m
Almira,1,w
Amón,1,m
Alruna,1,w
An-Ying,1,m
Alwine,1,w
Ananda,1,m
Amadea,1,w
Anders,1,m
Amalie,1,w
Andre,1,m
Amani,1,w
Andrees,1,m
Amarachi,1,w
Angelo,1,m
Amba,1,w
Anjola-Oluwa,1,m
Ambar,1,w
Anouar,1,m
Amelié,1,w
Anthony-Mayham,1,m
Amia,1,w
Antoni,1,m
Amila,1,w
Antonius,1,m
Amy-Lou,1,w
Antonín,1,m
Amy-Marie,1,w
Antón,1,m
Amy-Nele,1,w
Arcadius,1,m
Anamaria,1,w
Arda,1,m
Ananda,1,w
Aren,1,m
Anastasiia,1,w
Ares,1,m
Anastasija,1,w
Arif,1,m
Andjelina,1,w
Arik,1,m
Angela,1,w
Arjun,1,m
Angelick,1,w
Arjuna,1,m
Angelie,1,w
Arlind,1,m
Anike,1,w
Arman,1,m
Aniko,1,w
Armando,1,m
Anissa,1,w
Armin,1,m
Anja,1,w
Arturo,1,m
Anna-Amani,1,w
Arved,1,m
Anna-Lena,1,w
Aston,1,m
Anna-Marie,1,w
Augustus,1,m
Annabel,1,w
Aurelio,1,m
Annaluise,1,w
Aurèl,1,m
Annegret,1,w
Avery,1,m
Anneliese,1,w
Avi,1,m
Annett,1,w
Aween,1,m
Annette,1,w
Ayaz,1,m
Anni-Lina,1,w
Ayden,1,m
Annsophie,1,w
Ayoub,1,m
Anny,1,w
Azet,1,m
Anny-Lou,1,w
Bailey,1,m
Anoush,1,w
Barne,1,m
Anousha,1,w
Basil,1,m
Antonie,1,w
Beau,1,m
Antonina,1,w
Bellino,1,m
Anya,1,w
Beltran,1,m
Aphia,1,w
Ben-Luca,1,m
Ariana,1,w
Ben-Nam,1,m
Ariane,1,w
Bence,1,m
Arina,1,w
Benedek,1,m
Arlinda,1,w
Benedikt-Alexander,1,m
Aroha,1,w
Benito,1,m
Aseel,1,w
Benjámin,1,m
Ashley-Melina,1,w
Benka,1,m
Astrid,1,w
Bennie,1,m
Augustyna,1,w
Benroy,1,m
Auri,1,w
Bent,1,m
Aurélie,1,w
Bente,1,m
Ava-Jette,1,w
Berent,1,m
Avril,1,w
Bergathon,1,m
Ayla,1,w
Bernd,1,m
Ayun,1,w
Birk,1,m
Aziza,1,w
Bob,1,m
Bahar,1,w
Bolun,1,m
Beate,1,w
Boris,1,m
Belana,1,w
Bosso,1,m
Benedicta,1,w
Brain,1,m
Berlin,1,w
Brandon,1,m
Bernadeta,1,w
Brendon,1,m
Beyza,1,w
Broder,1,m
Bintou,1,w
Bryan,1,m
Bo,1,w
Cadence,1,m
Bonnie,1,w
Caio,1,m
Borislavova,1,w
Camillo,1,m
Brida,1,w
Camilo,1,m
Brienne,1,w
Can,1,m
Brigitte,1,w
Carly,1,m
Britney-Lee,1,w
Carson,1,m
Britney-Lyy,1,w
Casey,1,m
Britta,1,w
Casimir,1,m
Bukky,1,w
Cassander,1,m
Caira,1,w
Chadi,1,m
Caitlyn,1,w
Chalid,1,m
Camille,1,w
Chrsitoph,1,m
Cari,1,w
Claas,1,m
Carlina,1,w
Claudel,1,m
Carly,1,w
Claudio,1,m
Cassie,1,w
Clemens,1,m
Cassiopeia,1,w
Cody,1,m
Cathaleya,1,w
Cong,1,m
Catharina,1,w
Conrad,1,m
Cathleen,1,w
Corbin,1,m
Celeste,1,w
Corleone,1,m
Celina,1,w
Corvin,1,m
Celina-Sophie,1,w
Cosam,1,m
Ceraina,1,w
Cosimo,1,m
Ceylin,1,w
Cosmo,1,m
Chantal-Jolie,1,w
Cuno,1,m
Charlet,1,w
Cyril,1,m
Charlett,1,w
Công,1,m
Charlie,1,w
D'oré,1,m
Charlotta,1,w
Dan,1,m
Charlottte,1,w
Danijel,1,m
Chayenne,1,w
Danny,1,m
Chelsea,1,w
Daoud,1,m
Chisomo,1,w
Darian,1,m
Chloë,1,w
Darnell,1,m
Christiana,1,w
Darren,1,m
Christine,1,w
Dave,1,m
Clea,1,w
David-Jorim,1,m
Clementine,1,w
Dawid,1,m
Cléo,1,w
Dayan,1,m
Colleen,1,w
Daymen,1,m
Collien,1,w
Dayo,1,m
Collyna,1,w
Delayn,1,m
Cosima,1,w
Denian,1,m
Cäcilia,1,w
Denis,1,m
Cécile,1,w
Denny,1,m
Danielle,1,w
Derrick,1,m
Danièle,1,w
Diar,1,m
Daria,1,w
Dierk,1,m
Darja,1,w
Dieter,1,m
Darté,1,w
Dimeji,1,m
Davina,1,w
Dimitri,1,m
Daxl,1,w
Dimitrios,1,m
Delfina,1,w
Dion,1,m
Denise,1,w
Dirk,1,m
Deniz,1,w
Dix,1,m
Derya,1,w
Django,1,m
Destina,1,w
Djibril,1,m
Dima,1,w
Dmitrijs,1,m
Dina,1,w
Dmytrovič,1,m
Dona,1,w
Domenic,1,m
Dora,1,w
Domenik,1,m
Doreen,1,w
Dorian,1,m
Dragana,1,w
Dramera,1,m
Dshamila,1,w
Duncan-Noel,1,m
Dóra,1,w
Dustin,1,m
Dörte,1,w
Dwayne,1,m
Eda,1,w
Dylan,1,m
Edda,1,w
Dzabrail,1,m
Eden,1,w
Dániel,1,m
Editha,1,w
Eddi,1,m
Effie,1,w
Eddin,1,m
Eflin,1,w
Eddy,1,m
Egorovna,1,w
Eden,1,m
Eileen,1,w
Eduardovič,1,m
Ela,1,w
Edvard,1,m
Elaine,1,w
Edward,1,m
Elenie,1,w
Eginhard,1,m
Eleonora,1,w
Egon,1,m
Elexis,1,w
Einar,1,m
Elfe,1,w
Ekrem,1,m
Elfriede,1,w
Elay,1,m
Elhame,1,w
Eldar,1,m
Elina-Marie,1,w
Eleazar,1,m
Eline,1,w
Elian,1,m
Elinika,1,w
Elias-Nico,1,m
Elis,1,w
Elijah,1,m
Elisabeth-Mathea,1,w
Elijas,1,m
Elisabetha,1,w
Elis,1,m
Elisabetta,1,w
Eliyah,1,m
Elisaweta,1,w
Eljakim,1,m
Elisheva,1,w
Elmut,1,m
Elissa,1,w
Elnathan,1,m
Elizabeth,1,w
Elon,1,m
Eljesa,1,w
Elvin,1,m
Ellena,1,w
Elwin,1,m
Elleonore,1,w
Elías,1,m
Eloisa,1,w
Emin,1,m
Else,1,w
Emre,1,m
Elva,1,w
Eneo,1,m
Elén,1,w
Ennio,1,m
Emi,1,w
Enyo,1,m
Emilia-Jolyn,1,w
Erasmus,1,m
Emilia-Marie,1,w
Erhardt,1,m
Emilia-Merle,1,w
Erick,1,m
Emilija,1,w
Ernst,1,m
Emily-Marie,1,w
Ertugrul,1,m
Emilya-Hanna,1,w
Esca,1,m
Emma-Jolin,1,w
Ethan,1,m
Emma-Leonie,1,w
Etienne,1,m
Emmelie,1,w
Eugen,1,m
Emmy,1,w
Evin,1,m
Enna,1,w
Evrim,1,m
Ennie,1,w
Eymen,1,m
Enora,1,w
Fabbrino,1,m
Eray,1,w
Fabiano,1,m
Eseosa,1,w
Fabio,1,m
Esila,1,w
Fabius,1,m
Esmee,1,w
Fabrice,1,m
Esmeray,1,w
Falko,1,m
Esra,1,w
Fatjon,1,m
Esther,1,w
Fawad,1,m
Eudoxia,1,w
Federico,1,m
Eve,1,w
Felias,1,m
Evelina,1,w
Feliaz,1,m
Evengeline,1,w
Femi,1,m
Everose,1,w
Fero,1,m
Ewgenija,1,w
Ferris,1,m
Eywa,1,w
Fietje,1,m
Ezgi,1,w
Fikret,1,m
Fanette,1,w
Filibert,1,m
Fanni,1,w
Finian,1,m
Fanny,1,w
Finn-Jasper,1,m
Farhat,1,w
Finnley,1,m
Farida,1,w
Fjonn,1,m
Faten,1,w
Flake,1,m
Fatim,1,w
Flinn,1,m
Fatima,1,w
Florin,1,m
Fatimata,1,w
Floris,1,m
Faye,1,w
Fox,1,m
Feli,1,w
Frank-Andreas,1,m
Felicitas,1,w
Frank-Peter,1,m
Felicity,1,w
Franklin,1,m
Felisha,1,w
François,1,m
Feliz,1,w
Frederic,1,m
Felizinda,1,w
Fredrik,1,m
Fey,1,w
Freerk,1,m
Filia,1,w
Frido,1,m
Filine,1,w
Fridthjof,1,m
Filippa,1,w
Friedolin,1,m
Fiona-Marie,1,w
Fynnley,1,m
Florentina,1,w
Gabriel-Daniel,1,m
France,1,w
Garin,1,m
Freda,1,w
Gawain,1,m
Frederike,1,w
Georgios,1,m
Freija,1,w
Gerard,1,m
Frida-Linnea,1,w
Gerhard,1,m
Frieda-Marie,1,w
Germain,1,m
Friederica,1,w
Geromé,1,m
Fumraya,1,w
Gerrit,1,m
Gabriela,1,w
Gert,1,m
Gaia,1,w
Gertmenian,1,m
Gamal,1,w
Ghassan,1,m
Geertruida,1,w
Gheorghe,1,m
Georgieva,1,w
Gianluca,1,m
Gerlinde,1,w
Giorgio,1,m
Gertraud,1,w
Gopal,1,m
Gertraude,1,w
Gregory,1,m
Gesa,1,w
Grégoire,1,m
Gina,1,w
Gunther,1,m
Gisela,1,w
Gustaf,1,m
Giulia,1,w
Guðmundur,1,m
Gloria,1,w
Gyong,1,m
Grete,1,w
Halid,1,m
Gundi,1,w
Halvor,1,m
Gümüş,1,w
Hamdi,1,m
Hai,1,w
Hamza,1,m
Haider,1,w
Handsome,1,m
Hailie,1,w
Hannibal,1,m
Haily,1,w
Hansen,1,m
Hako,1,w
Hardy,1,m
Halina,1,w
Harley,1,m
Hana,1,w
Hartley,1,m
Hannah-Matilde,1,w
Hartmut,1,m
Hannah-Sophie,1,w
Hassan,1,m
Hareem,1,w
Hawe,1,m
Haylee,1,w
Hector,1,m
Haylie,1,w
Heiko,1,m
Hazal,1,w
Heiner,1,m
Heavenly,1,w
Hektor,1,m
Heidemarie,1,w
Helmut,1,m
Heidi,1,w
Hendrix,1,m
Heike,1,w
Hendryk,1,m
Hella,1,w
Henk,1,m
Helma,1,w
Hennes,1,m
Hetti,1,w
Henryk,1,m
Hila,1,w
Hermann,1,m
Hilda,1,w
Hero,1,m
Hilla,1,w
Herwig,1,m
Honore,1,w
Heyoka,1,m
Hope,1,w
Higo,1,m
Houda,1,w
Hilmar,1,m
Hussna,1,w
Holger,1,m
Hà,1,w
Horik,1,m
Hồng,1,w
Hraban,1,m
Ibrahim,1,w
Hubert,1,m
Ilse,1,w
Hubertus,1,m
Ilvi,1,w
Hunter,1,m
Ilvy,1,w
Husseỉn,1,m
Inanch,1,w
Iain,1,m
Ines,1,w
Ian,1,m
Inga,1,w
Idris,1,m
Inge,1,w
Iezekiel,1,m
Ingeborg,1,w
Ilai,1,m
Ingeburg,1,w
Ilias,1,m
Ingrid,1,w
Ilyas,1,m
Inka,1,w
Ingo-Lorenz,1,m
Iona,1,w
Ioan,1,m
Irene,1,w
Ion,1,m
Isa,1,w
Irmin,1,m
Isatou,1,w
Isaac,1,m
Isis,1,w
Isaiah,1,m
Ivanna,1,w
Isidor,1,m
Jada,1,w
Ismael,1,m
Jade,1,w
Ismail,1,m
Jadwiga,1,w
Ivo,1,m
Jael,1,w
Izzet,1,m
Jaidyn,1,w
Jackson,1,m
Jana,1,w
Jacques,1,m
Janett,1,w
Jae,1,m
Janika,1,w
Jakub,1,m
Janina,1,w
Jamal,1,m
Janine,1,w
Jamiro,1,m
Janna,1,w
Janek,1,m
Jara,1,w
Jannek,1,m
Jarla,1,w
Janneo,1,m
Jasmin-Delyla,1,w
