vorname,anzahl,geschlecht
Valerie,4,w
Constantin,4,m
Zeynep,4,w
Damian,4,m
Zoë,4,w
Dean,4,m
Duc,4,m
Duy,4,m
Ege,4,m
Eric,4,m
Fabian,4,m
Frank,4,m
Gregor,4,m
Hans,4,m
Jamal,4,m
Jannes,4,m
Jaro,4,m
Jayden,4,m
Justin,4,m
Kai,4,m
Karim,4,m
Kaspar,4,m
Kerem,4,m
Kian,4,m
Lennard,4,m
Luan,4,m
Mark,4,m
Miran,4,m
Miro,4,m
Mohammad,4,m
Nico,4,m
Omar,4,m
Rufus,4,m
Sami,4,m
Stephan,4,m
Tiago,4,m
Till,4,m
Titus,4,m
Victor,4,m
Walter,4,m
Yasin,4,m
Youssef,4,m
Yunus,4,m
Alba,3,w
Alicia,3,w
Aliya,3,w
Alva,3,w
Amelia,3,w
Amine,3,w
Annika,3,w
Ayla,3,w
Ayşe,3,w
Beren,3,w
Carla,3,w
Cecilia,3,w
Christina,3,w
Coco,3,w
Ebrar,3,w
Eda,3,w
Edda,3,w
Eleonora,3,w
Elin,3,w
Elli,3,w
Esma,3,w
Fatma,3,w
Filippa,3,w
Finja,3,w
Franka,3,w
Franziska,3,w
Ha,3,w
Hatice,3,w
Heidi,3,w
Helga,3,w
Hiranur,3,w
Holly,3,w
Irma,3,w
Isabell,3,w
Jenny,3,w
Jette,3,w
Josefine,3,w
Josephin,3,w
Ahmed,3,m
Julika,3,w
Alexis,3,m
Kaur,3,w
André,3,m
Kiara,3,w
Ansgar,3,m
Kim,3,w
Anthony,3,m
Kimberly,3,w
Aras,3,m
Leia,3,w
Arda,3,m
Lieselotte,3,w
Arnold,3,m
Lilith,3,w
Aurelius,3,m
Lillie,3,w
Bjarne,3,m
Lisbeth,3,w
Brian,3,m
Liselotte,3,w
Burak,3,m
Liv,3,w
Darius,3,m
Lucie,3,w
Denis,3,m
Lynn,3,w
Deniz,3,m
Madison,3,w
Dominic,3,m
Malaika,3,w
Dominik,3,m
Mariam,3,w
Edward,3,m
Marlen,3,w
Egon,3,m
Marlena,3,w
Elijah,3,m
Martina,3,w
Elliot,3,m
Maryam,3,w
Emilian,3,m
Mascha,3,w
Emre,3,m
Mathilde,3,w
Eugen,3,m
Melisa,3,w
Fiete,3,m
Merve,3,w
Floris,3,m
Mieke,3,w
Frederick,3,m
Miriam,3,w
George,3,m
Naomi,3,w
Hadi,3,m
Narin,3,w
Hanno,3,m
Naz,3,w
Harry,3,m
Nelly,3,w
Hoang,3,m
Nila,3,w
Hussein,3,m
Nour,3,w
Hüseyin,3,m
Patricia,3,w
Hải,3,m
Pham,3,w
Ilja,3,m
Philippa,3,w
Imran,3,m
Robin,3,w
Jack,3,m
Romy,3,w
Jannis,3,m
Ruby,3,w
Jason,3,m
Selina,3,w
Jean,3,m
Sila,3,w
Jerome,3,m
Tarja,3,w
Jonte,3,m
Tessa,3,w
Joris,3,m
Theresia,3,w
Josef,3,m
Toni,3,w
Kasimir,3,m
Tran,3,w
Khanh,3,m
Vanessa,3,w
Kuno,3,m
Vy,3,w
Kurt,3,m
Yara,3,w
Le,3,m
Yaren,3,w
Leandro,3,m
Yasmin,3,w
Lennox,3,m
Ylva,3,w
Li,3,m
Zoey,3,w
Lorenz,3,m
Lou,3,m
Luigi,3,m
Lê,3,m
Mahdi,3,m
Malte,3,m
Mario,3,m
Marlon,3,m
Mattes,3,m
Maurice,3,m
Mert,3,m
Metin,3,m
Miguel,3,m
Miraç,3,m
Mohamed,3,m
Musab,3,m
Nahuel,3,m
Nathan,3,m
Nikolas,3,m
Nino,3,m
Norbert,3,m
Nuri,3,m
Philip,3,m
Poyraz,3,m
Quinn,3,m
Rocco,3,m
Roman,3,m
Rudi,3,m
Said,3,m
Sam,3,m
Samson,3,m
Sebastian,3,m
Stefan,3,m
Steven,3,m
Tarik,3,m
Tarık,3,m
Teo,3,m
Thanh,3,m
Tiberius,3,m
Tristan,3,m
Turan,3,m
Tuấn,3,m
Tyler,3,m
Umut,3,m
Viet,3,m
Viktor,3,m
Willi,3,m
Willy,3,m
Wim,3,m
Yannis,3,m
Yves,3,m
Zacharias,3,m
Zakaria,3,m
Adele,2,w
Adelina,2,w
Adeline,2,w
Adriana,2,w
Ahmedova,2,w
Alea,2,w
Aleksandra,2,w
Alessia,2,w
Aliyah,2,w
Amilia,2,w
Amélie,2,w
Angelika,2,w
Angelina,2,w
Anja,2,w
Anjali,2,w
Annabell,2,w
Annabella,2,w
Annelie,2,w
Anneliese,2,w
Anni,2,w
Antonie,2,w
Asmin,2,w
Aurelia,2,w
Aurora,2,w
Aysu,2,w
Bella,2,w
Berlin,2,w
Bo,2,w
Băng,2,w
Carina,2,w
Cassandre,2,w
Celia,2,w
Celin,2,w
Ceylin,2,w
Charlie,2,w
Christiane,2,w
Christine,2,w
Claudia,2,w
Delfina,2,w
Dilara,2,w
Dina,2,w
Dora,2,w
Dorothea,2,w
Dua,2,w
Edith,2,w
Elanur,2,w
Elda,2,w
Elea,2,w
Eleonore,2,w
Ellen,2,w
Elly,2,w
Elvan,2,w
Elvira,2,w
Ahmet,2,m
Emilie,2,w
Alessandro,2,m
Emmi,2,w
Alijandro,2,m
Erika,2,w
Alvin,2,m
Esila,2,w
Anil,2,m
Eslem,2,w
Ansel,2,m
Eylem,2,w
Antoine,2,m
Fabienne,2,w
Antonin,2,m
Fanny,2,w
Arian,2,m
Faye,2,w
Ariel,2,m
Feline,2,w
Armin,2,m
Fenja,2,w
Balthazar,2,m
Fernanda,2,w
Bedirhan,2,m
Gerda,2,w
Bennet,2,m
Gia,2,w
Bente,2,m
Hana,2,w
Berkay,2,m
Hanifa,2,w
Bernhard,2,m
Hedi,2,w
Berzan,2,m
Heide,2,w
Björn,2,m
Helin,2,w
Bryan,2,m
Hân,2,w
Béla,2,m
Ilayda,2,w
Caner,2,m
Iris,2,w
Christoph,2,m
Irmgard,2,w
Connor,2,m
Ivy,2,w
Conrad,2,m
Izabella,2,w
Constantijn,2,m
Jamila,2,w
Damon,2,m
Jara,2,w
Dawit,2,m
Jean,2,w
Diego,2,m
Jeanne,2,w
Do,2,m
Jelena,2,w
Dylan,2,m
Jennifer,2,w
Ebubekir,2,m
Jessica,2,w
Eddi,2,m
Joana,2,w
Eddie,2,m
Jolien,2,w
Eduard,2,m
Jona,2,w
Efe,2,m
Jonna,2,w
Elliott,2,m
Josefa,2,w
Elon,2,m
Jule,2,w
Elyas,2,m
Juliana,2,w
Emirhan,2,m
Juno,2,w
Enes,2,m
Kaja,2,w
Ephraim,2,m
Kalina,2,w
Erhard,2,m
Kaya,2,w
Erich,2,m
Kelly,2,w
Erwin,2,m
Kerstin,2,w
Ezra,2,m
Khánh,2,w
Fadi,2,m
Kosima,2,w
Fernando,2,m
Kübra,2,w
Finley,2,m
Laila,2,w
Finn-Luca,2,m
Lana,2,w
Finnley,2,m
Lavin,2,w
Francesco,2,m
Lejla,2,w
Fredrik,2,m
Lenya,2,w
Fridolin,2,m
Liah,2,w
Frieder,2,m
Lila,2,w
Furkan,2,m
Lilian,2,w
Georgiev,2,m
Lily,2,w
Gerhard,2,m
Linnea,2,w
Goran,2,m
Lioba,2,w
Halil,2,m
Luana,2,w
Heiko,2,m
Luca,2,w
Helmut,2,m
Luz,2,w
Henning,2,m
Luzia,2,w
Hermann,2,m
Luzie,2,w
Hoàng,2,m
Ly,2,w
Hung,2,m
Madeleine,2,w
İbrahim,2,m
Madita,2,w
Iosif,2,m
Malak,2,w
Isaak,2,m
Malena,2,w
Ismail,2,m
Malin,2,w
İsmail,2,m
Malina,2,w
Ivo,2,m
Margarethe,2,w
Jakub,2,m
Mari,2,w
Jannik,2,m
Marian,2,w
Janus,2,m
Marieke,2,w
Jascha,2,m
Marija,2,w
Jeremy,2,m
Marion,2,w
Jesse,2,m
Marwa,2,w
Joachim,2,m
Mary,2,w
Johnny,2,m
Mattea,2,w
Jon,2,m
Mavi,2,w
Joseph,2,m
Mayra,2,w
José,2,m
Mehmedova,2,w
Jovan,2,m
Melek,2,w
João,2,m
Melinda,2,w
Juan,2,m
Melissa,2,w
Julien,2,m
Mia-Sophie,2,w
Junior,2,m
Mihrimah,2,w
Junis,2,m
Minou,2,w
Kalle,2,m
Miray,2,w
Keke,2,m
Miya,2,w
Kemal,2,m
Nadia,2,w
Kenzo,2,m
Nayeli,2,w
Khaled,2,m
Neyla,2,w
Kimi,2,m
Nguyễn,2,w
Kiệt,2,m
Ngân,2,w
Klaus,2,m
Nika,2,w
Kolja,2,m
Nilay,2,w
Laszlo,2,m
Nimet,2,w
Lazar,2,m
Nisa,2,w
Lee,2,m
Noemi,2,w
Leonas,2,m
Olga,2,w
Leonhard,2,m
Olivia,2,w
Leonidas,2,m
Ophelia,2,w
Lew,2,m
Phoenix,2,w
Lewin,2,m
Phuong,2,w
Lewis,2,m
Polly,2,w
Lian,2,m
Quynh,2,w
Lio,2,m
Rieke,2,w
Logan,2,m
Roos,2,w
Loris,2,m
Rosalie,2,w
Louie,2,m
Rosemarie,2,w
Lucien,2,m
Safia,2,w
Lutz,2,m
Salome,2,w
Magnus,2,m
Sare,2,w
Maik,2,m
Sasha,2,w
Malek,2,m
Saskia,2,w
Manfred,2,m
Sena,2,w
Manuel,2,m
Severina,2,w
Marco,2,m
Sevim,2,w
Marcus,2,m
Sıla,2,w
Marek,2,m
Silvia,2,w
Marie,2,m
Sol,2,w
Marvin,2,m
Stephanie,2,w
Matheo,2,m
Svenja,2,w
Mathias,2,m
Sybille,2,w
Mathis,2,m
Tara,2,w
Matthis,2,m
Thalia,2,w
Mete,2,m
Theda,2,w
Mikail,2,m
Thu,2,w
Miko,2,m
Thuy,2,w
Milán,2,m
Thùy,2,w
Mitja,2,m
Thảo,2,w
Mohammed,2,m
Thủy,2,w
Moses,2,m
Tia,2,w
Muhamet,2,m
Tiên,2,w
Nael,2,m
Trân,2,w
Nepomuk,2,m
Trần,2,w
Nicklas,2,m
Una,2,w
Nikolaev,2,m
Valeria,2,w
Nikolai,2,m
Veronika,2,w
Noam,2,m
Vittoria,2,w
Oday,2,m
Vivien,2,w
Omran,2,m
Wanda,2,w
Onno,2,m
Wiebke,2,w
Otis,2,m
Wilma,2,w
Pascal,2,m
Xenia,2,w
Patrick,2,m
Yade,2,w
Pavel,2,m
Yanira,2,w
Pedro,2,m
Yuna,2,w
Philemon,2,m
Zeinab,2,w
Phillip,2,m
Ziva,2,w
Piet,2,m
Zoé,2,w
Quang,2,m
Zümra,2,w
Quentin,2,m
Éléonore,2,w
Quân,2,m
Ragnar,2,m
Ramazan,2,m
Rasmus,2,m
Rayan,2,m
Robinson,2,m
Rojhat,2,m
Roland,2,m
Rubin,2,m
Rudolf,2,m
Sascha,2,m
Semih,2,m
Sergej,2,m
Siegfried,2,m
Simón,2,m
Sven,2,m
Sỏn,2,m
Tamino,2,m
Tammo,2,m
Taylan,2,m
Taylor,2,m
Thiên,2,m
Thành,2,m
Thái,2,m
Timur,2,m
Tommy,2,m
Toprak,2,m
Trung,2,m
Trọng,2,m
Tuan,2,m
Umeyr,2,m
Vigo,2,m
Vince,2,m
Vitus,2,m
Werner,2,m
Wolfgang,2,m
Xavier,2,m
Yahya,2,m
Yannick,2,m
Yilmaz,2,m
Yunes,2,m
Yuri,2,m
Zaim,2,m
Ân,2,m
Đăng,2,m
Aaliyah-Leticia,1,w
Abdah,1,w
Abena,1,w
Abigail,1,w
Adelgundis,1,w
Adelisa,1,w
Adrijana,1,w
Aenne,1,w
Ahmed,1,w
Aiala,1,w
Aicha,1,w
Aiga,1,w
Aika,1,w
Aimara,1,w
Aio,1,w
Aischa,1,w
Aisha,1,w
Aivi,1,w
Aiza,1,w
Aişa,1,w
Akili,1,w
Alaine,1,w
Alara,1,w
Alaya,1,w
Aldiyana,1,w
Alegra,1,w
Aleksandrova,1,w
Alena,1,w
Alenia,1,w
Alexa,1,w
Alexandrovna,1,w
Alexeyevna,1,w
Alexis,1,w
Ali,1,w
Alia,1,w
Alica,1,w
Alieva,1,w
Alisa,1,w
Allison,1,w
Alma-Linnea,1,w
Alma-Maria,1,w
Almila,1,w
Almira,1,w
Almira-Su,1,w
Altea,1,w
Aalay,1,m
Alwine,1,w
Aasem,1,m
Alyssa,1,w
Abd-el-Kader,1,m
Amalie,1,w
Abdul,1,m
Amanda,1,w
Abdul-Aziz,1,m
Amapola,1,w
Abdul-Rahman,1,m
Amara,1,w
Abdulhamid,1,m
Amber,1,w
Abdullah,1,m
Amea,1,w
Abdullahi,1,m
Amely,1,w
Abdulrahman,1,m
Amey-Sophie,1,w
Abdurrahman,1,m
Ami,1,w
Abed,1,m
Amie,1,w
Abel,1,m
Aminata,1,w
Abias,1,m
Amy-Emilia,1,w
Aboluwarin,1,m
Ana,1,w
Abraham,1,m
Anabell,1,w
Abu-Bakr,1,m
Anahí,1,w
Ada,1,m
Anaida,1,w
Adams,1,m
Anais,1,w
Adar,1,m
Anas,1,w
Adebowale,1,m
Anaya,1,w
Adem,1,m
Angela,1,w
Adian,1,m
Anicca,1,w
Adin,1,m
Aniela,1,w
Adis,1,m
Anir,1,w
Adnan,1,m
Ann,1,w
Adrian-Simon,1,m
Ann-Kathrin,1,w
Adriano,1,m
Anna-Lena,1,w
Adriatik,1,m
Annastasia,1,w
Adrie,1,m
Anne,1,w
Adrijan,1,m
Annemarie,1,w
Aengus,1,m
Annett,1,w
Afonso,1,m
Annette,1,w
Agastya,1,m
Annie,1,w
Aidan,1,m
Anny,1,w
Ajan,1,m
Anouck,1,w
Ajdin,1,m
Anousheh,1,w
Akbar,1,m
Anoushka,1,w
Aki,1,m
Anthea,1,w
Akif,1,m
Antonina,1,w
Al-Muthanna,1,m
Antonya,1,w
Alaa,1,m
Anu,1,w
Alan,1,m
Anya,1,w
Alan-Noah,1,m
Ao,1,w
Aleksandr,1,m
Aoibhínn,1,w
Aleksandrov,1,m
Aoife,1,w
Aleksandrovič,1,m
Aprill,1,w
Aleksanteri,1,m
Aralé-Joyce,1,w
Alemayehu,1,m
Ariane,1,w
Alexandr,1,m
Arianna,1,w
Alexandru,1,m
Arin,1,w
Alexandrè,1,m
Arina,1,w
Alexeevič,1,m
Arleen,1,w
Aliekber,1,m
Arlinda,1,w
Aliyu,1,m
Artemis,1,w
Allister,1,m
Arua,1,w
Alois,1,m
Asel,1,w
Alonso,1,m
Asia,1,w
Alp,1,m
Asli,1,w
Alperen,1,m
Aslı,1,w
Alton,1,m
Asma,1,w
Alvar,1,m
Asmin-Asiye,1,w
Alvis,1,m
Assya,1,w
Alwin,1,m
Atacama,1,w
Amad,1,m
Athina,1,w
Amadeus,1,m
Atiana,1,w
Amadou,1,m
Aubrey,1,w
Amadu,1,m
Audre,1,w
Amanuel,1,m
Audrey,1,w
Amar,1,m
Auguste,1,w
Amir-Noah,1,m
Augustine,1,w
Amuyen,1,m
Ava-Lilja,1,w
Ananda,1,m
Ava-Marie,1,w
Anaser-Ahmedi,1,m
Ava-Peppina,1,w
Andre,1,m
Avani,1,w
Andrea,1,m
Avie,1,w
Andrei,1,m
Ayawa,1,w
Andrej,1,m
Aybüke,1,w
Andrew,1,m
Ayda,1,w
Andrey,1,m
Ayisha,1,w
Andriano,1,m
Aylea,1,w
Aneirin,1,m
Ayleen,1,w
Anik,1,m
Aymara,1,w
Anker,1,m
Aymira,1,w
Anne,1,m
Aysem,1,w
Anselm,1,m
Aysha,1,w
Antal,1,m
Ayşem,1,w
Antares,1,m
Azra-Nur,1,w
Antony,1,m
Açelya,1,w
Antônio,1,m
Balım,1,w
Aomi,1,m
Barbara,1,w
Apollo,1,m
Barber,1,w
Arbel,1,m
Basma,1,w
Ardil,1,m
Batul,1,w
Are,1,m
Bay,1,w
Ari,1,m
Bayan,1,w
Arifhan,1,m
Beatrix,1,w
Arik,1,m
Beke,1,w
Aristide,1,m
Belana,1,w
Arman,1,m
Belinay,1,w
Armand,1,m
Bella-Sophie,1,w
Armando,1,m
Bellatrix,1,w
Arn,1,m
Benay,1,w
Arne,1,m
Benedetta,1,w
Arnim,1,m
Berivan,1,w
Arno,1,m
Berkeley,1,w
Arsalan,1,m
Berra,1,w
Artak,1,m
Betty,1,w
Artem,1,m
Betül,1,w
Artemovič,1,m
Beverly,1,w
Artjom,1,m
Bhavnoor,1,w
Arto,1,m
Bianca,1,w
Arvi,1,m
Bilal,1,w
Arvid,1,m
Binh,1,w
Arwin,1,m
Binta,1,w
Arían,1,m
Birgit,1,w
Asan,1,m
Blanka,1,w
Aschraf,1,m
Bleona,1,w
Asif,1,m
Bonnie,1,w
Aslan,1,m
Borislavova,1,w
Asmir,1,m
Borisova,1,w
Astor,1,m
Brigid,1,w
Atahan,1,m
Briselda,1,w
Athos,1,m
Brunhild,1,w
Atréju,1,m
Bích,1,w
Augustin,1,m
California,1,w
Aurel,1,m
Calixte,1,w
Avishai,1,m
Calypso,1,w
Avram-Andrija,1,m
Camill,1,w
Axel,1,m
Camilla,1,w
Ayaan,1,m
Canela,1,w
Ayden-Miguel,1,m
Cansu,1,w
Ayoub,1,m
Carly,1,w
Azad,1,m
Carmen,1,w
Azis,1,m
Carola,1,w
Aziz,1,m
Carolin,1,w
Babidge,1,m
Cataleya,1,w
Bahri,1,m
Caterina,1,w
Baian,1,m
Ceca,1,w
Baki,1,m
Celeste,1,w
Baptistovič,1,m
Cemila,1,w
Bariş,1,m
Cennet,1,w
Bashir,1,m
Ceyda,1,w
Basilio,1,m
Chandra,1,w
Basilius,1,m
Chanel,1,w
Bastian,1,m
Charifah,1,w
Batın,1,m
Charlaine,1,w
Bayezıd,1,m
Charlett,1,w
Bayram,1,m
Charlotta,1,w
Bear,1,m
Chayenne,1,w
Beck,1,m
Cherry,1,w
Behlül,1,m
Cheslin-Amely,1,w
Behzat,1,m
Cheyenn,1,w
Benedict,1,m
Chhaya,1,w
Benesch,1,m
Chizitere,1,w
Beniamin,1,m
Christa,1,w
Bennett,1,m
Christel,1,w
Benoît,1,m
Christin,1,w
Benson,1,m
Chrysoula,1,w
Bensson,1,m
Cidra,1,w
Benyamin-Malik,1,m
Clare,1,w
Beran,1,m
Clarke,1,w
Bereket,1,m
Clementine,1,w
Berk,1,m
Cloe,1,w
Bernard,1,m
Clémence,1,w
Bero,1,m
Clémentine,1,w
Bert,1,m
Conny,1,w
Best,1,m
Coralie,1,w
Binyame,1,m
Cornelia,1,w
Biserov,1,m
Cosma,1,w
Bjørn,1,m
Cynthia,1,w
Blake,1,m
Cécile,1,w
Bo-lin,1,m
Cécilia,1,w
Bo-Ming,1,m
Dabin,1,w
Bodo,1,m
Dalijana,1,w
Bolin,1,m
Damla,1,w
Bora,1,m
Dan,1,w
Boris,1,m
Dana,1,w
Brandon,1,m
Daphne,1,w
Bronco,1,m
Darc,1,w
Bruce,1,m
Darienne,1,w
Budhani,1,m
Darija,1,w
Burckhard,1,m
Darissa,1,w
Butz,1,m
Dawne,1,w
Bách,1,m
Dea,1,w
Bẻla,1,m
Deanne,1,w
Caius,1,m
Deea,1,w
Callum,1,m
Deia,1,w
Calum,1,m
Delphine,1,w
Cameo,1,m
Denise,1,w
Cameron,1,m
Deniz,1,w
Camillo,1,m
Derya,1,w
Camilo,1,m
Dicle,1,w
Cao,1,m
Dila,1,w
Carlsson,1,m
Dilan,1,w
Casimir,1,m
Dılda,1,w
Cassim,1,m
Dilruba,1,w
Cassius,1,m
Diệu,1,w
Cataldo,1,m
Djamila,1,w
Catford,1,m
Domenica,1,w
Cem-Maurice,1,m
Dshamilja,1,w
Cemal,1,m
Dula,1,w
Cengiz,1,m
Dung,1,w
Ceyhan,1,m
Dvin,1,w
Ceyhun,1,m
Dzhamalutdinovna,1,w
Chester,1,m
Ebba,1,w
Chidi,1,m
Edisa,1,w
Childress,1,m
Edna,1,w
Chris,1,m
Eefje,1,w
Chuck,1,m
Effie,1,w
Chung,1,m
Eileen,1,w
Cihan,1,m
Eileen-Marie,1,w
Cinar,1,m
Ekaterina,1,w
Claas,1,m
Elaa,1,w
Claus,1,m
Elaine,1,w
Clemens,1,m
Elaine-Marie,1,w
Clement,1,m
Eleanor,1,w
Colin,1,m
Elene,1,w
Conner-Andreas,1,m
Elfi,1,w
Constantine,1,m
Elfriede,1,w
Cooper,1,m
Elham,1,w
Cosma,1,m
Elia,1,w
Cosmo,1,m
Eliah,1,w
Cristiano,1,m
Eliana,1,w
Cuan,1,m
Elida,1,w
Cúán,1,m
Elif-Şura,1,w
Damien,1,m
Elina,1,w
Damyan,1,m
Elinn,1,w
Daniele,1,m
Elinor,1,w
Daniello,1,m
Elis,1,w
Danny,1,m
Elisabeta,1,w
Dante,1,m
Elisalex,1,w
Dareon,1,m
Eliza,1,w
Darian,1,m
Elke,1,w
Darijan,1,m
Elle,1,w
Dario,1,m
Ellie,1,w
Dat,1,m
Elmira,1,w
Davit,1,m
Elmy,1,w
Daymien,1,m
Eloisa,1,w
Elsbet,1,w
Decker,1,m
Else,1,w
Dejan,1,m
Elvin,1,w
Delson,1,m
Elwira,1,w
Delwyn,1,m
Elya,1,w
Demir,1,m
Eléa,1,w
Dennis,1,m
Emeli,1,w
Detlef,1,m
Emelia,1,w
Detosh,1,m
Emely,1,w
Devran,1,m
Emely-Marie,1,w
Devrim,1,m
Emila,1,w
Diar,1,m
Emilia-Sophia,1,w
Didier,1,m
Emilova,1,w
Dieter,1,m
Emina,1,w
Dimitry,1,m
Emma-Lou,1,w
Dincer,1,m
