vorname,anzahl,geschlecht
Marie,74,w
Sophie,60,w
Alexander,39,m
Elias,37,m
Maximilian,36,m
Maria,36,w
Emil,34,m
Mia,34,w
Noah,29,m
Emilia,28,w
Liam,28,m
Luca,28,m
Charlotte,27,w
Emma,27,w
Johanna,27,w
Jonas,26,m
Theodor,25,m
Ella,25,w
Sophia,25,w
Felix,24,m
Jakob,23,m
Paul,23,m
Luise,22,w
Elisabeth,21,w
Ben,21,m
Finn,21,m
Lena,20,w
Leon,20,m
Max,20,m
Johann,19,m
Louis,19,m
Hannah,18,w
Leonard,18,m
Clara,17,w
Elisa,17,w
Luisa,17,w
Benjamin,17,m
Konstantin,17,m
Helena,16,w
Maja,16,w
Michael,16,m
Amelie,15,w
Frieda,15,w
Greta,15,w
Vincent,15,m
Leonie,15,w
Anton,14,m
Anna,14,w
Friedrich,14,m
Emily,14,w
Lukas,14,m
Lea,14,w
Moritz,14,m
Marlene,14,w
Samuel,14,m
Mila,14,w
Joel,13,m
Alma,13,w
Jonathan,13,m
Ava,13,w
Leo,13,m
Elise,13,w
Oskar,13,m
Victoria,13,w
Richard,13,m
Klara,12,w
Adam,12,m
Laura,12,w
Ali,12,m
Maya,12,w
Mats,12,m
Melina,12,w
Milan,12,m
Noel,12,m
Tim,12,m
Elena,11,w
Josephine,11,w
Lara,11,w
Daniel,11,m
Leni,11,w
Levi,11,m
Magdalena,11,w
Simon,11,m
Valentin,11,m
Amelia,10,w
Julia,10,w
Erik,10,m
Lina,10,w
Fabian,10,m
Lisa,10,w
Gabriel,10,m
Merle,10,w
Jan,10,m
Paula,10,w
Jason,10,m
Rosa,10,w
Julian,10,m
Julius,10,m
Karl,10,m
Aurora,9,w
Frida,9,w
Helene,9,w
Albert,9,m
Ida,9,w
Arthur,9,m
Isabella,9,w
Florian,9,m
Henry,9,m
Mathilda,9,w
Johannes,9,m
Mattis,9,m
Pia,9,w
Peter,9,m
Sebastian,9,m
Zoe,9,w
Aaron,8,m
Anastasia,8,w
Adrian,8,m
Hanna,8,w
Fynn,8,m
Jasmin,8,w
Gustav,8,m
Lia,8,w
Henri,8,m
Lilly,8,w
Jannis,8,m
Mira,8,w
Jayden,8,m
Olivia,8,w
Leander,8,m
Stella,8,w
Linus,8,m
Valentina,8,w
Luis,8,m
Luke,8,m
Matteo,8,m
Niklas,8,m
Oliver,8,m
Raphael,8,m
Alina,7,w
Ela,7,w
Josefine,7,w
Katharina,7,w
Louise,7,w
Lucia,7,w
Bruno,7,m
Malia,7,w
Christian,7,m
Malina,7,w
Constantin,7,m
Michelle,7,w
David,7,m
Mina,7,w
Emir,7,m
Miriam,7,w
Fiete,7,m
Romy,7,w
Frederik,7,m
Rosalie,7,w
John,7,m
Sarah,7,w
Jonah,7,m
Viktoria,7,w
Jonte,7,m
Justus,7,m
Leopold,7,m
Lucas,7,m
Ludwig,7,m
Marlon,7,m
Mateo,7,m
Maurice,7,m
Nico,7,m
Theo,7,m
Wolfgang,7,m
Anouk,6,w
Antonia,6,w
Elif,6,w
Karla,6,w
Lotta,6,w
Lucie,6,w
Martha,6,w
Melody,6,w
Nicole,6,w
Sofia,6,w
Thea,6,w
Andreas,6,m
Carl,6,m
Eliah,6,m
Emilio,6,m
Henrik,6,m
Hugo,6,m
Kilian,6,m
Lennard,6,m
Levin,6,m
Matti,6,m
Maxim,6,m
Muhammed,6,m
Patrick,6,m
Philipp,6,m
Robert,6,m
Ruben,6,m
Sam,6,m
Tyler,6,m
Carlotta,5,w
Christin,5,w
Coco,5,w
Elsa,5,w
Eva,5,w
Freya,5,w
Jana,5,w
Julie,5,w
Lene,5,w
Lilli,5,w
Liv,5,w
Lucy,5,w
Luna,5,w
Madita,5,w
Malou,5,w
Matilda,5,w
Meryem,5,w
Philine,5,w
Benno,5,m
Sofie,5,w
Franz,5,m
Yuna,5,w
Fritz,5,m
Zeynep,5,w
Hannes,5,m
Ilias,5,m
Jacob,5,m
Jeremy,5,m
Julien,5,m
Kian,5,m
Konrad,5,m
Lasse,5,m
Leandro,5,m
Leonardo,5,m
Luka,5,m
Malte,5,m
Manuel,5,m
Marvin,5,m
Mike,5,m
Mohammad,5,m
Nick,5,m
Nikita,5,m
Ole,5,m
Otto,5,m
Pepe,5,m
Piet,5,m
Robin,5,m
Roman,5,m
Till,5,m
Tom,5,m
Willi,5,m
Yasin,5,m
Alice,4,w
Alisa,4,w
Amira,4,w
Annabell,4,w
Annabelle,4,w
Aurelia,4,w
Chiara,4,w
Elaine,4,w
Elina,4,w
Emilie,4,w
Erika,4,w
Fabienne,4,w
Fiona,4,w
Franziska,4,w
Helen,4,w
Hira,4,w
Isabel,4,w
Isabell,4,w
Jonna,4,w
Juna,4,w
Karlotta,4,w
Leona,4,w
Livia,4,w
Lou,4,w
Louisa,4,w
Mara,4,w
Margarete,4,w
Marla,4,w
Alan,4,m
Nina,4,w
Alfred,4,m
Nisa,4,w
Antoni,4,m
Patricia,4,w
Arne,4,m
Pola,4,w
August,4,m
Ronja,4,w
Benedikt,4,m
Sara,4,w
Bennet,4,m
Seraphina,4,w
Bjarne,4,m
Solveig,4,w
Béla,4,m
Teresa,4,w
Carlo,4,m
Theresa,4,w
Caspar,4,m
Valeria,4,w
Christopher,4,m
Veronika,4,w
Dennis,4,m
Edgar,4,m
Emilian,4,m
Erich,4,m
Filip,4,m
Hussein,4,m
Immanuel,4,m
Jona,4,m
Josef,4,m
Joseph,4,m
Juri,4,m
Karim,4,m
Lennart,4,m
Lias,4,m
Magnus,4,m
Marek,4,m
Markus,4,m
Martin,4,m
Michel,4,m
Mika,4,m
Milo,4,m
Mio,4,m
Mohammed,4,m
Nicolas,4,m
Nils,4,m
Nino,4,m
Noam,4,m
Philip,4,m
Rafael,4,m
Rasmus,4,m
Ryan,4,m
Stephan,4,m
Tobias,4,m
Wilhelm,4,m
Yusuf,4,m
Ada,3,w
Alexa,3,w
Alicia,3,w
Alva,3,w
Amy,3,w
Amélie,3,w
Anita,3,w
Anni,3,w
Annika,3,w
Asya,3,w
Brigitte,3,w
Carla,3,w
Christina,3,w
Cleo,3,w
Doris,3,w
Elli,3,w
Evelina,3,w
Felicitas,3,w
Filippa,3,w
Finja,3,w
Friederike,3,w
Gerda,3,w
Henriette,3,w
Iman,3,w
Isabelle,3,w
Jane,3,w
Jasmina,3,w
Jolanda,3,w
Joleen,3,w
Jolie,3,w
Jolien,3,w
Julika,3,w
Kalina,3,w
Käthe,3,w
Laila,3,w
Leandra,3,w
Leonora,3,w
Liana,3,w
Abdullah,3,m
Lisbeth,3,w
Akif,3,m
Lotte,3,w
Alexej,3,m
Lumi,3,w
Almir,3,m
Margareta,3,w
Amin,3,m
Marianne,3,w
Andrew,3,m
Marleen,3,w
André,3,m
Marta,3,w
Antonio,3,m
Maryam,3,w
Arda,3,m
Mascha,3,w
Bastian,3,m
Mathilde,3,w
Bela,3,m
Melek,3,w
Björn,3,m
Milla,3,w
Bryan,3,m
Nadine,3,w
Damian,3,m
Natalie,3,w
Dario,3,m
Nele,3,w
Diego,3,m
Nelly,3,w
Dieter,3,m
Paulina,3,w
Elijah,3,m
Pauline,3,w
Eric,3,m
Penelope,3,w
Ferdinand,3,m
Rita,3,w
Fridolin,3,m
Ruby,3,w
Hamza,3,m
Sabrina,3,w
Hendrik,3,m
Samira,3,w
Jack,3,m
Sonja,3,w
Jakub,3,m
Summer,3,w
Jamie,3,m
Talea,3,w
Jaro,3,m
Jegor,3,m
Jerome,3,m
Joachim,3,m
Joris,3,m
Joshua,3,m
Junis,3,m
Lenny,3,m
Lian,3,m
Lovis,3,m
Lutz,3,m
Mads,3,m
Marcel,3,m
Mark,3,m
Matheo,3,m
Maximus,3,m
Miguel,3,m
Miraç,3,m
Nathan,3,m
Neo,3,m
Nepomuk,3,m
Oscar,3,m
Pablo,3,m
Pascal,3,m
Rayan,3,m
Sean,3,m
Simeon,3,m
Tony,3,m
Zacharias,3,m
Abigail,2,w
Alana,2,w
Alea,2,w
Aleksandra,2,w
Alexandra,2,w
Aleyna,2,w
Alisha,2,w
Alissa,2,w
Amalia,2,w
Amber,2,w
Amely,2,w
Ana,2,w
Angelina,2,w
Annalena,2,w
Anne,2,w
Anneliese,2,w
Annemarie,2,w
Annie,2,w
Annina,2,w
Arin,2,w
Aya,2,w
Barbara,2,w
Bianka,2,w
Carina,2,w
Carola,2,w
Caroline,2,w
Cataleya,2,w
Celia,2,w
Celina,2,w
Adnan,2,m
Charlie,2,w
Ahmed,2,m
Christine,2,w
Ahmet,2,m
Cécile,2,w
Alain,2,m
Dilara,2,w
Alessandro,2,m
Dior,2,w
Alex,2,m
Ecrin,2,w
Amir,2,m
Eleanor,2,w
Angelo,2,m
Eleonora,2,w
Anthony,2,m
Ellen,2,w
Antony,2,m
Else,2,w
Aras,2,m
Emelie,2,w
Ari,2,m
Emmi,2,w
Arian,2,m
Esma,2,w
Aurel,2,m
Eylül,2,w
Aviv,2,m
Florentine,2,w
Ayaz,2,m
Florina,2,w
Ayden,2,m
Francesca,2,w
Bendik,2,m
Franciszka,2,w
Benedict,2,m
Fritzi,2,w
Bo,2,m
Gisela,2,w
Burak,2,m
Giulietta,2,w
Can,2,m
Gloria,2,w
Cem,2,m
Grace,2,w
Charlie,2,m
Hazal,2,w
Christoph,2,m
Hope,2,w
Cody,2,m
Hyuseinova,2,w
Collin,2,m
Inga,2,w
Connor,2,m
Janina,2,w
Cooper,2,m
Jennifer,2,w
Cosmo,2,m
Joanna,2,w
Damir,2,m
Joline,2,w
Danilo,2,m
Joyce,2,w
Darius,2,m
Judith,2,w
Devin,2,m
Judy,2,w
Devran,2,m
Juliane,2,w
Dimitri,2,m
Karoline,2,w
Dirk,2,m
Katharina-Sophie,2,w
Dragan,2,m
Kira,2,w
Dwayne,2,m
Larissa,2,w
Efe,2,m
Layla,2,w
Eli,2,m
Lenja,2,w
Elia,2,m
Levia,2,w
Elija,2,m
Leyla,2,w
Elouan,2,m
Lilia,2,w
Elyas,2,m
Linda,2,w
Emilien,2,m
Linea,2,w
Enes,2,m
Lola,2,w
Enno,2,m
Luana,2,w
Enrico,2,m
Luzia,2,w
Erdoğan,2,m
Mae,2,w
Erwin,2,m
Mariam,2,w
Eymen,2,m
Marie-Louise,2,w
Fabio,2,m
Marietta,2,w
Ferris,2,m
Marina,2,w
Fin,2,m
Marlen,2,w
Franciszek,2,m
Marlena,2,w
Frederic,2,m
Mary,2,w
Frederick,2,m
Megan,2,w
Friedemann,2,m
Melia,2,w
Georg,2,m
Melissa,2,w
Gerd,2,m
Merve,2,w
Gino,2,m
Mia-Sophie,2,w
Hadi,2,m
Michaela,2,w
Hans,2,m
Milana,2,w
Harun,2,m
Milena,2,w
Heinrich,2,m
Mona,2,w
Heinz,2,m
Nadia,2,w
Hermann,2,m
Naima,2,w
Hoang,2,m
Natalia,2,w
Horst,2,m
Neele,2,w
Ibrahim,2,m
Nika,2,w
Ilyas,2,m
Nur,2,w
Isa,2,m
Odette,2,w
Ivo,2,m
Pina,2,w
İzzet,2,m
Rahel,2,w
James,2,m
Rebecca,2,w
Jamilo,2,m
Rebekka,2,w
Janosch,2,m
Renée,2,w
Jaspar,2,m
Rose,2,w
Jasper,2,m
Salome,2,w
Jesse,2,m
Selin,2,w
Jorin,2,m
Sena,2,w
Joschka,2,m
Sharon,2,w
Kacper,2,m
Silvia,2,w
Kasimir,2,m
Sky,2,w
Kasper,2,m
Smilla,2,w
Kevin,2,m
Sol,2,w
Kjell,2,m
Su,2,w
Kosmo,2,m
Tessa,2,w
Leano,2,m
Theresia,2,w
Lenz,2,m
Tilda,2,w
Leonas,2,m
Tuana,2,w
Lev,2,m
Wiktoria,2,w
Lion,2,m
Yasmin,2,w
Lionel,2,m
Yvonne,2,w
Lothar,2,m
Zaynab,2,w
Louie,2,m
Zehra,2,w
Luan,2,m
Zeyneb,2,w
Marco,2,m
Zoey,2,w
Marcus,2,m
Zofia,2,w
Maria,2,m
Zoé,2,w
Marian,2,m
Zoë,2,w
Marie,2,m
Marlo,2,m
Maro,2,m
Marven,2,m
Mattheo,2,m
Matthew,2,m
Matthias,2,m
Matthis,2,m
Mehmet,2,m
Merlin,2,m
Mihály,2,m
Miko,2,m
Mino,2,m
Mohamad,2,m
Morten,2,m
Muhammad,2,m
Navid,2,m
Nikolai,2,m
Noar,2,m
Olaf,2,m
Omar,2,m
Phillip,2,m
Pontus,2,m
Prince,2,m
Rainer,2,m
Rickmer,2,m
Rocco,2,m
Romeo,2,m
Said,2,m
Salim,2,m
Samu,2,m
Sandro,2,m
Sascha,2,m
