vorname,anzahl,geschlecht,position
Marie,34,w,2
Sophie,34,w,2
Emilia,27,w,1
Noah,26,m,1
Lea,24,w,1
Oskar,22,m,1
Emma,22,w,1
Anton,21,m,1
Liam,21,m,1
Charlotte,21,w,1
Maria,20,w,2
Mia,20,w,1
Emil,19,m,1
Karl,18,m,1
Leon,18,m,1
Ben,17,m,1
Elias,17,m,1
Leo,16,m,1
Maximilian,16,m,1
Moritz,16,m,1
Paul,16,m,1
Alexander,15,m,2
Leni,15,w,1
Marie,15,w,1
Mila,15,w,1
Ella,14,w,1
Laura,14,w,1
Felix,14,m,1
Jonas,14,m,1
Hanna,13,w,1
Johanna,13,w,1
Lara,13,w,1
Henry,13,m,1
Jonathan,13,m,1
Anna,12,w,1
Finn,12,m,1
Milan,12,m,1
Paul,11,m,2
Lia,11,w,1
Erik,11,m,1
Charlotte,10,w,2
Johanna,10,w,2
Emily,10,w,1
Lena,10,w,1
Lina,10,w,1
Luna,10,w,1
Mina,10,w,1
Alexander,10,m,1
Nora,10,w,1
Arthur,10,m,1
Sophie,10,w,1
Linus,10,m,1
Mika,10,m,1
Theodor,10,m,1
Alina,9,w,1
Elina,9,w,1
Lilly,9,w,1
Bruno,9,m,1
Lisa,9,w,1
Fabian,9,m,1
Maya,9,w,1
Luca,9,m,1
Pia,9,w,1
Tim,9,m,1
Sofia,9,w,1
Zoe,9,w,1
Elias,8,m,2
Karl,8,m,2
Maximilian,8,m,2
Matteo,8,m,1
Max,8,m,1
Amelie,8,w,1
Vincent,8,m,1
Clara,8,w,1
Elena,8,w,1
Greta,8,w,1
Hannah,8,w,1
Leonie,8,w,1
Luisa,8,w,1
Maria,8,w,1
Nele,8,w,1
Sophia,8,w,1
Yuna,8,w,1
Henry,7,m,2
Luise,7,w,2
Aaron,7,m,1
Adrian,7,m,1
Amir,7,m,1
Benjamin,7,m,1
Fynn,7,m,1
Joris,7,m,1
Joshua,7,m,1
Levi,7,m,1
Lukas,7,m,1
Maxim,7,m,1
Antonia,7,w,1
Niklas,7,m,1
Diana,7,w,1
Sam,7,m,1
Frida,7,w,1
Theo,7,m,1
Hailey,7,w,1
Helena,7,w,1
Juna,7,w,1
Maja,7,w,1
Matilda,7,w,1
Melina,7,w,1
Melissa,7,w,1
Sara,7,w,1
Arthur,6,m,2
Emil,6,m,2
Luca,6,m,2
Adam,6,m,1
Arne,6,m,1
David,6,m,1
Florian,6,m,1
Hannes,6,m,1
John,6,m,1
Julian,6,m,1
Leonard,6,m,1
Amina,6,w,1
Louis,6,m,1
Daria,6,w,1
Luis,6,m,1
