vorname,anzahl,geschlecht,position
Marie,60,w,2
Sophie,46,w,2
Paul,43,m,1
Emilia,43,w,1
Ella,41,w,1
Alexander,40,m,2
Emma,40,w,1
Charlotte,36,w,1
Leon,35,m,1
Oskar,35,m,1
Maria,33,w,2
Anton,32,m,1
Felix,29,m,1
Emil,28,m,1
Karl,28,m,1
Louis,28,m,1
Finn,27,m,1
Theo,27,m,1
Lena,26,w,1
Leonie,26,w,1
Mia,26,w,1
Lea,25,w,1
Mila,25,w,1
Noah,25,m,1
Theodor,25,m,1
Leni,24,w,1
Lina,24,w,1
Ben,24,m,1
Moritz,24,m,1
Lara,23,w,1
Marie,23,w,1
Jonas,23,m,1
Charlotte,22,w,2
Anna,22,w,1
Alexander,22,m,1
Elias,22,m,1
Emilia,21,w,2
Hannah,21,w,1
Mathilda,21,w,1
Paula,21,w,1
Sophia,21,w,1
Luca,20,m,1
Emily,20,w,1
Paul,19,m,2
Jakob,19,m,1
Maximilian,19,m,1
Elisabeth,19,w,1
Frieda,19,w,1
Luise,19,w,1
Maximilian,18,m,2
Erik,18,m,1
Liam,18,m,1
Lukas,18,m,1
Clara,18,w,1
Greta,18,w,1
Nele,18,w,1
Elias,17,m,2
Henry,17,m,1
Leo,17,m,1
Pepe,17,m,1
Laura,17,w,1
Marlene,17,w,1
Pauline,17,w,1
Jonathan,16,m,1
Leonard,16,m,1
Raphael,16,m,1
Alma,16,w,1
Tim,16,m,1
Vincent,16,m,1
Isabella,15,w,1
Klara,15,w,1
Fritz,15,m,1
Milan,15,m,1
Elisabeth,14,w,2
Helene,14,w,2
Sophia,14,w,2
Helena,14,w,1
Ida,14,w,1
Adam,14,m,1
Maja,14,w,1
Fiete,14,m,1
Matteo,14,m,1
Max,14,m,1
Niklas,14,m,1
Tom,14,m,1
Luisa,13,w,2
Frida,13,w,1
Arthur,13,m,1
Benjamin,13,m,1
Johann,13,m,1
Levi,13,m,1
Luis,13,m,1
Karl,12,m,2
Michael,12,m,2
Carlotta,12,w,1
Elena,12,w,1
Lia,12,w,1
Mara,12,w,1
Maria,12,w,1
Martha,12,w,1
Melina,12,w,1
Olivia,12,w,1
Sophie,12,w,1
Ole,12,m,1
Friedrich,11,m,2
Luise,11,w,2
Marlene,11,w,2
Amelie,11,w,1
Bruno,11,m,1
Hanna,11,w,1
Edgar,11,m,1
Johanna,11,w,1
Henri,11,m,1
Juna,11,w,1
Joshua,11,m,1
Lilly,11,w,1
Julian,11,m,1
Lisa,11,w,1
Mats,11,m,1
Nora,11,w,1
Mika,11,m,1
Philipp,11,m,1
Richard,11,m,1
James,10,m,2
Joel,10,m,2
Martin,10,m,2
Valentin,10,m,2
Anna,10,w,2
Emma,10,w,2
Katharina,10,w,2
Lotte,10,w,2
Rose,10,w,2
Hedi,10,w,1
Julia,10,w,1
Lotta,10,w,1
Adrian,10,m,1
Luna,10,w,1
Friedrich,10,m,1
Mina,10,w,1
Jannis,10,m,1
Thea,10,w,1
John,10,m,1
Tilda,10,w,1
Justus,10,m,1
Maxim,10,m,1
Tobias,10,m,1
Marie,9,w,3
Anton,9,m,2
David,9,m,2
Jakob,9,m,2
Peter,9,m,2
Elisa,9,w,2
Lotta,9,w,2
Louise,9,w,2
Elisa,9,w,1
Mira,9,w,1
Paulina,9,w,1
Florian,9,m,1
Sofia,9,w,1
Franz,9,m,1
Frederik,9,m,1
Gustav,9,m,1
Hugo,9,m,1
Linus,9,m,1
Milo,9,m,1
Toni,9,m,1
Andreas,8,m,2
Elise,8,w,2
Johanna,8,w,2
Rosa,8,w,2
Sofia,8,w,2
Antonia,8,w,1
Eva,8,w,1
Karla,8,w,1
Lucy,8,w,1
Luisa,8,w,1
Merle,8,w,1
Miriam,8,w,1
Fynn,8,m,1
Pia,8,w,1
Jonah,8,m,1
Romy,8,w,1
Julius,8,m,1
Sara,8,w,1
Kilian,8,m,1
Stella,8,w,1
Konstantin,8,m,1
Leonardo,8,m,1
Luke,8,m,1
Matheo,8,m,1
Nick,8,m,1
Nils,8,m,1
Oliver,8,m,1
Valentin,8,m,1
Alfred,7,m,2
Benjamin,7,m,2
Daniel,7,m,2
Felix,7,m,2
Fritz,7,m,2
Heinrich,7,m,2
Julius,7,m,2
Levi,7,m,2
Ella,7,w,2
Louis,7,m,2
Mathilda,7,w,2
Luca,7,m,2
Oskar,7,m,2
Robert,7,m,2
Sebastian,7,m,2
Alina,7,w,1
Ava,7,w,1
Helene,7,w,1
Laila,7,w,1
Milla,7,w,1
Aaron,7,m,1
August,7,m,1
Benedikt,7,m,1
David,7,m,1
Dominik,7,m,1
Jan,7,m,1
Jona,7,m,1
Lian,7,m,1
Matti,7,m,1
Neo,7,m,1
Nico,7,m,1
Phil,7,m,1
Samuel,7,m,1
Sebastian,7,m,1
Simon,7,m,1
Sophie,6,w,3
Amalia,6,w,2
Frieda,6,w,2
Louisa,6,w,2
Paula,6,w,2
August,6,m,2
Pauline,6,w,2
Emil,6,m,2
Theresa,6,w,2
Georg,6,m,2
Valentina,6,w,2
Johannes,6,m,2
Victoria,6,w,2
Josef,6,m,2
Joshua,6,m,2
Leander,6,m,2
Noah,6,m,2
Oliver,6,m,2
Pepe,6,m,2
Stefan,6,m,2
Theodor,6,m,2
Alicia,6,w,1
Amalia,6,w,1
Carla,6,w,1
Diana,6,w,1
Elina,6,w,1
Emmi,6,w,1
Heidi,6,w,1
Hilda,6,w,1
Jasmin,6,w,1
Karlotta,6,w,1
Katharina,6,w,1
Lotte,6,w,1
Lucia,6,w,1
Magdalena,6,w,1
Matilda,6,w,1
Melissa,6,w,1
Minna,6,w,1
Nina,6,w,1
Bela,6,m,1
Ronja,6,w,1
Bennet,6,m,1
Rosa,6,w,1
Carl,6,m,1
Rosalie,6,w,1
Gabriel,6,m,1
Sofie,6,w,1
Georg,6,m,1
Tessa,6,w,1
Jamie,6,m,1
Yuna,6,w,1
Jason,6,m,1
Jonte,6,m,1
Lio,6,m,1
Ludwig,6,m,1
Marlon,6,m,1
Mateo,6,m,1
Mio,6,m,1
Nikita,6,m,1
Timo,6,m,1
Alexander,5,m,3
Elisabeth,5,w,3
Alexandra,5,w,2
Aurelia,5,w,2
Aurora,5,w,2
Elina,5,w,2
Florentine,5,w,2
Gerda,5,w,2
Ida,5,w,2
Lou,5,w,2
Aaron,5,m,2
Lucia,5,w,2
Arthur,5,m,2
Malou,5,w,2
Bennet,5,m,2
Martha,5,w,2
Erich,5,m,2
Matilda,5,w,2
Erik,5,m,2
Susanne,5,w,2
Finn,5,m,2
Henri,5,m,2
Jan,5,m,2
Johann,5,m,2
Jonathan,5,m,2
Julian,5,m,2
Max,5,m,2
Richard,5,m,2
Theo,5,m,2
Wilhelm,5,m,2
Willi,5,m,2
Alessia,5,w,1
Anni,5,w,1
Annika,5,w,1
Cataleya,5,w,1
Edda,5,w,1
Elea,5,w,1
Elise,5,w,1
Ellen,5,w,1
Hailey,5,w,1
Amir,5,m,1
Liv,5,w,1
Benno,5,m,1
Malia,5,w,1
Carlo,5,m,1
Maya,5,w,1
Damian,5,m,1
Natalie,5,w,1
Daniel,5,m,1
Skadi,5,w,1
Fabian,5,m,1
Valentina,5,w,1
Ferdinand,5,m,1
Wilma,5,w,1
Finley,5,m,1
Yara,5,w,1
Henrik,5,m,1
Zoe,5,w,1
Ilyas,5,m,1
Jacob,5,m,1
James,5,m,1
Jannes,5,m,1
Johannes,5,m,1
Lasse,5,m,1
Lennard,5,m,1
Lucas,5,m,1
Malik,5,m,1
Mattis,5,m,1
Oscar,5,m,1
Otto,5,m,1
Thomas,5,m,1
Thore,5,m,1
Till,5,m,1
Peter,4,m,3
Alva,4,w,2
Annemarie,4,w,2
Anni,4,w,2
Felicitas,4,w,2
Hermine,4,w,2
Jane,4,w,2
Lieselotte,4,w,2
Marleen,4,w,2
Martina,4,w,2
Mia,4,w,2
Olivia,4,w,2
Caspar,4,m,2
Ruth,4,w,2
Edgar,4,m,2
