vorname,anzahl,geschlecht,position
Noah,9,m,1
Elif,9,w,1
Ali,8,m,1
Muhammed,8,m,1
Sophie,7,w,2
Mila,7,w,1
Adam,7,m,1
Hannah,6,w,1
Melina,6,w,1
Elias,6,m,1
Mia,6,w,1
Liam,6,m,1
Lukas,6,m,1
Yusuf,6,m,1
Gabriel,5,m,2
Alina,5,w,1
Emma,5,w,1
Lina,5,w,1
Alexander,5,m,1
Yasin,5,m,1
Emilia,4,w,1
Fatima,4,w,1
Abdullah,4,m,1
Jana,4,w,1
David,4,m,1
Mira,4,w,1
Finn,4,m,1
Louis,4,m,1
Matti,4,m,1
Milan,4,m,1
Miran,4,m,1
David,3,m,2
Amelia,3,w,2
Yusuf,3,m,2
Emilia,3,w,2
Aleyna,3,w,1
Amelie,3,w,1
Elina,3,w,1
Karla,3,w,1
Lara,3,w,1
Amir,3,m,1
Lena,3,w,1
Bilal,3,m,1
Leonie,3,w,1
Leon,3,m,1
Nisa,3,w,1
Milo,3,m,1
Sofia,3,w,1
Sebastian,3,m,1
Sophia,3,w,1
Stella,3,w,1
Zeynep,3,w,1
Mohammed,2,w,3
Sophie,2,w,3
Adrian,2,m,2
Abdullah,2,w,2
Alexander,2,m,2
Aleyna,2,w,2
Ali,2,m,2
Anastasia,2,w,2
Angel,2,m,2
Elisabeth,2,w,2
Efe,2,m,2
Freya,2,w,2
Felix,2,m,2
Grace,2,w,2
Mert,2,m,2
Lara,2,w,2
Paul,2,m,2
Leia,2,w,2
Taha,2,m,2
Lolade,2,w,2
Thor,2,m,2
Maria,2,w,2
Marie,2,w,2
Rose,2,w,2
Sophia,2,w,2
Aleksander,2,m,1
Anir,2,m,1
Anton,2,m,1
Alexandra,2,w,1
Arian,2,m,1
Aliyah,2,w,1
Bela,2,m,1
Amira,2,w,1
Deniz,2,m,1
Anastasia,2,w,1
Diar,2,m,1
Ava,2,w,1
Diyar,2,m,1
Aylia,2,w,1
Ediz,2,m,1
Azra,2,w,1
Elyas,2,m,1
Beren,2,w,1
Emil,2,m,1
Celine,2,w,1
Emilio,2,m,1
Charlotte,2,w,1
Erik,2,m,1
Ela,2,w,1
Hassan,2,m,1
Elaine,2,w,1
Ilay,2,m,1
Elena,2,w,1
Ilyas,2,m,1
Emily,2,w,1
Imad,2,m,1
Felina,2,w,1
Jacob,2,m,1
Frida,2,w,1
Jan,2,m,1
Johanna,2,w,1
Julian,2,m,1
Klara,2,w,1
Karam,2,m,1
Laya,2,w,1
Lars,2,m,1
Lea,2,w,1
Lasse,2,m,1
Leen,2,w,1
Leonard,2,m,1
Leilani,2,w,1
Levi,2,m,1
Leni,2,w,1
Lian,2,m,1
Leyla,2,w,1
Luca,2,m,1
Lilian,2,w,1
Max,2,m,1
Lilly,2,w,1
Maximilian,2,m,1
Livia,2,w,1
Mert,2,m,1
Lotta,2,w,1
Mikael,2,m,1
Maria,2,w,1
Mikail,2,m,1
Mathilda,2,w,1
Mohammad,2,m,1
Matilda,2,w,1
Musa,2,m,1
Maya,2,w,1
Nana,2,m,1
Melek,2,w,1
Nico,2,m,1
Meva,2,w,1
Philipp,2,m,1
Naomi,2,w,1
Salih,2,m,1
Nora,2,w,1
Talha,2,m,1
Olivia,2,w,1
Tamino,2,m,1
Salma,2,w,1
Ömer,2,m,1
Sara,2,w,1
Sena,2,w,1
Sophie,2,w,1
Teodora,2,w,1
Abbas,1,m,4
Christian,1,m,4
Matayo,1,m,4
Abdalgader,1,m,3
Ahmad,1,m,3
Ali,1,m,3
Abena,1,w,3
An,1,m,3
Angelika,1,w,3
Angelo,1,m,3
Antonia,1,w,3
Aurelian,1,m,3
Carla,1,w,3
Bulut,1,m,3
Carol,1,w,3
Carlos,1,m,3
Corinna,1,w,3
Damai,1,m,3
Fatma,1,w,3
Dieter,1,m,3
Fleur,1,w,3
Dominik,1,m,3
Hadidja,1,w,3
Fabian,1,m,3
Helga,1,w,3
Leopold,1,m,3
Hildegard,1,w,3
Lucien,1,m,3
Kahl,1,w,3
Maikel,1,m,3
Konadu,1,w,3
Manfred,1,m,3
Lisabeth,1,w,3
Manman,1,m,3
Lou,1,w,3
Manuel,1,m,3
Magdalene,1,w,3
Mattis,1,m,3
Marta,1,w,3
Maël,1,m,3
Masango,1,w,3
Michael,1,m,3
Michaela,1,w,3
Neuesleben,1,m,3
Milou,1,w,3
Omar,1,m,3
My,1,w,3
Peter,1,m,3
Neriman,1,w,3
Safie,1,m,3
Wanjiru,1,w,3
Sapong,1,m,3
Valentin,1,m,3
Abdallah,1,m,2
Ada,1,m,2
Adam,1,m,2
Adama,1,m,2
Ada,1,w,2
Ahmad,1,m,2
Aden,1,w,2
Ahmet,1,m,2
Adile,1,w,2
Akın,1,m,2
Ahmed,1,w,2
Alan,1,m,2
Aleksandra,1,w,2
Albert,1,m,2
Alenija,1,w,2
Aldeen,1,m,2
Alexandra,1,w,2
Aldin,1,m,2
Alicja,1,w,2
Alessandro,1,m,2
Alissa,1,w,2
Amar,1,m,2
Ama,1,w,2
Amir,1,m,2
Amoe,1,w,2
Ammar,1,m,2
Angelova,1,w,2
Amon,1,m,2
Anh,1,w,2
Andrei,1,m,2
Ann,1,w,2
André,1,m,2
Annemarie,1,w,2
Anton,1,m,2
Aurora,1,w,2
Antonio,1,m,2
Aya,1,w,2
Anuar,1,m,2
Aysu,1,w,2
Aras,1,m,2
Bediha,1,w,2
Artur,1,m,2
Berfin,1,w,2
Asaf,1,m,2
Berline,1,w,2
Asher,1,m,2
Carel,1,w,2
Aslan,1,m,2
Carola,1,w,2
Ayshe,1,m,2
Ceyda,1,w,2
Azad,1,m,2
Charlotte,1,w,2
Bangaly,1,m,2
Chi,1,w,2
Bao,1,m,2
Christabel,1,w,2
Bariş,1,m,2
Christina,1,w,2
Basir,1,m,2
Comissar,1,w,2
Bekir,1,m,2
Corana,1,w,2
Bela,1,m,2
Dalia,1,w,2
Ben,1,m,2
Denise,1,w,2
Benjamin,1,m,2
Dora,1,w,2
Benni,1,m,2
Elaina,1,w,2
Can,1,m,2
Elayn,1,w,2
Chidubem,1,m,2
Eleni,1,w,2
Chizitel,1,m,2
Eleonore,1,w,2
Christopher,1,m,2
Elin,1,w,2
Collin,1,m,2
