vorname,anzahl,geschlecht,position
Sophie,37,w,2
Marie,28,w,2
Ben,25,m,1
Charlotte,23,w,1
Mia,22,w,1
Leon,21,m,1
Alexander,20,m,2
Mila,20,w,1
Elias,18,m,1
Finn,18,m,1
Emily,18,w,1
Liam,17,m,1
Maximilian,17,m,1
Paul,17,m,1
Maria,16,w,2
Adam,16,m,1
Emil,16,m,1
Oskar,16,m,1
Emma,15,w,1
Leonie,15,w,1
Jonas,15,m,1
Luca,15,m,1
Emilia,14,w,1
Felix,14,m,1
Noah,14,m,1
Johanna,13,w,1
Alexander,13,m,1
Daniel,13,m,1
Henry,13,m,1
Karl,13,m,1
Hannah,12,w,1
Theo,12,m,1
Maximilian,11,m,2
Elena,11,w,1
Laura,11,w,1
Lea,11,w,1
Nora,11,w,1
Sofia,11,w,1
Sophia,11,w,1
Sophie,11,w,1
Elisa,10,w,1
Ella,10,w,1
Lara,10,w,1
Lukas,10,m,1
Lia,10,w,1
Maja,10,w,1
Luca,9,m,2
Paul,9,m,2
Charlotte,9,w,2
Anton,9,m,1
Arthur,9,m,1
Anna,9,w,1
Benjamin,9,m,1
Clara,9,w,1
Edgar,9,m,1
Helena,9,w,1
Jakob,9,m,1
Lina,9,w,1
Joshua,9,m,1
Marlene,9,w,1
Linus,9,m,1
Mathilda,9,w,1
Louis,9,m,1
Melina,9,w,1
Max,9,m,1
Sara,9,w,1
Elias,8,m,2
Bruno,8,m,1
Alina,8,w,1
David,8,m,1
Eva,8,w,1
Julian,8,m,1
Luisa,8,w,1
Julius,8,m,1
Luise,8,w,1
Leo,8,m,1
Maria,8,w,1
Moritz,8,m,1
Marie,8,w,1
Theodor,8,m,1
Maya,8,w,1
Nele,8,w,1
Pia,8,w,1
Sophia,7,w,2
Fritz,7,m,2
Fritz,7,m,1
Jan,7,m,1
Mika,7,m,1
Elisabeth,7,w,1
Milan,7,m,1
Matilda,7,w,1
Milo,7,m,1
Lina,6,w,2
David,6,m,2
Luise,6,w,2
Friedrich,6,m,2
Michael,6,m,2
Valentin,6,m,2
Amalia,6,w,1
Matheo,6,m,1
Amelie,6,w,1
Matteo,6,m,1
Celina,6,w,1
Maxim,6,m,1
Frida,6,w,1
Tim,6,m,1
Lena,6,w,1
Vincent,6,m,1
Lucy,6,w,1
Paula,6,w,1
Paulina,6,w,1
Romy,6,w,1
Sarah,6,w,1
Tilda,6,w,1
Isabella,5,w,2
Johanna,5,w,2
Josephine,5,w,2
Aaron,5,m,2
Rose,5,w,2
Anton,5,m,2
Henry,5,m,2
