vorname,anzahl,geschlecht,position
Elias,20,m,1
Ali,18,m,1
Lina,17,w,1
Mira,17,w,1
Noah,17,m,1
Sophie,16,w,2
Mia,15,w,1
Adam,14,m,1
Luca,14,m,1
Emilia,13,w,1
Emma,12,w,1
Amir,12,m,1
Malik,12,m,1
Theo,12,m,1
Ayla,11,w,1
Liya,11,w,1
Yasin,11,m,1
Marie,11,w,2
Alexander,11,m,2
Lena,10,w,1
Mila,10,w,1
Finn,10,m,1
Maria,10,w,2
Emily,9,w,1
Lara,9,w,1
Lea,9,w,1
Leyla,9,w,1
Ben,9,m,1
Milan,9,m,1
Ella,8,w,1
Maya,8,w,1
Hamza,8,m,1
Hassan,8,m,1
Jonas,8,m,1
Leon,8,m,1
Oskar,8,m,1
Ali,8,m,2
Charlotte,7,w,1
Helena,7,w,1
Leonie,7,w,1
Mariam,7,w,1
Marie,7,w,1
Sara,7,w,1
Aras,7,m,1
Erik,7,m,1
Felix,7,m,1
Levin,7,m,1
Liam,7,m,1
Matteo,7,m,1
Max,7,m,1
Valentina,7,w,2
Alma,6,w,1
Amalia,6,w,1
Anna,6,w,1
Ela,6,w,1
Elif,6,w,1
Lilly,6,w,1
Maja,6,w,1
Zoe,6,w,1
Alexander,6,m,1
Anton,6,m,1
Can,6,m,1
Ibrahim,6,m,1
Louis,6,m,1
Mohamad,6,m,1
Musa,6,m,1
Rafael,6,m,1
Theodor,6,m,1
Tim,6,m,1
Emilia,6,w,2
Luise,6,w,2
Emil,6,m,2
Clara,5,w,1
Elena,5,w,1
Elisa,5,w,1
Fatima,5,w,1
Hanna,5,w,1
Johanna,5,w,1
Laura,5,w,1
Luna,5,w,1
Malia,5,w,1
Mathilda,5,w,1
Mina,5,w,1
Yara,5,w,1
Yasmin,5,w,1
Zümra,5,w,1
Bilal,5,m,1
David,5,m,1
Edgar,5,m,1
Emir,5,m,1
Enes,5,m,1
Henry,5,m,1
Issa,5,m,1
Jakob,5,m,1
Jonathan,5,m,1
Leo,5,m,1
Lukas,5,m,1
Mateo,5,m,1
Milo,5,m,1
Mustafa,5,m,1
Omar,5,m,1
Yahya,5,m,1
Yunus,5,m,1
Yusuf,5,m,1
Charlotte,5,w,2
Elisabeth,5,w,2
Su,5,w,2
Paul,5,m,2
Ada,4,w,1
Alicia,4,w,1
Amelie,4,w,1
Asel,4,w,1
Asya,4,w,1
Diana,4,w,1
Elina,4,w,1
Hayat,4,w,1
Lia,4,w,1
Lotte,4,w,1
Maria,4,w,1
Marlene,4,w,1
Medina,4,w,1
Melissa,4,w,1
Merle,4,w,1
Milena,4,w,1
Olivia,4,w,1
Rosa,4,w,1
Ruby,4,w,1
Selin,4,w,1
Sophia,4,w,1
Sophie,4,w,1
Wilma,4,w,1
Zara,4,w,1
Zeynep,4,w,1
Ahmad,4,m,1
Ahmed,4,m,1
Alessio,4,m,1
Arian,4,m,1
Ayaz,4,m,1
Carlo,4,m,1
Dean,4,m,1
Emil,4,m,1
Emilio,4,m,1
Filip,4,m,1
Fynn,4,m,1
Gabriel,4,m,1
Jan,4,m,1
Jayden,4,m,1
Jibril,4,m,1
John,4,m,1
Julian,4,m,1
Julius,4,m,1
Karl,4,m,1
Kilian,4,m,1
Lennard,4,m,1
Linus,4,m,1
Maxim,4,m,1
Mika,4,m,1
Miran,4,m,1
Mohammad,4,m,1
Moritz,4,m,1
Paul,4,m,1
Richard,4,m,1
Robin,4,m,1
Samuel,4,m,1
Simon,4,m,1
Yiğit,4,m,1
Zeyd,4,m,1
Lina,4,w,2
Luisa,4,w,2
Rose,4,w,2
Christian,4,m,2
Franz,4,m,2
Friedrich,4,m,2
Louis,4,m,2
Luca,4,m,2
Matteo,4,m,2
Maximilian,4,m,2
Milan,4,m,2
Peter,4,m,2
Raphael,4,m,2
Valentin,4,m,2
Alea,3,w,1
Alena,3,w,1
Alin,3,w,1
Alina,3,w,1
Aliya,3,w,1
Amar,3,w,1
Amira,3,w,1
Anastasia,3,w,1
Anni,3,w,1
Ava,3,w,1
Azra,3,w,1
Batoul,3,w,1
Beyza,3,w,1
Carla,3,w,1
Dalia,3,w,1
Defne,3,w,1
Dua,3,w,1
Elisabeth,3,w,1
Hannah,3,w,1
Isabella,3,w,1
Isra,3,w,1
Jana,3,w,1
Jolina,3,w,1
Juna,3,w,1
Layan,3,w,1
Leni,3,w,1
Luana,3,w,1
Malak,3,w,1
Malea,3,w,1
Malina,3,w,1
Mara,3,w,1
Melek,3,w,1
Melia,3,w,1
Melina,3,w,1
Melisa,3,w,1
Nele,3,w,1
Nicole,3,w,1
Nora,3,w,1
Nour,3,w,1
Paulina,3,w,1
Rosalie,3,w,1
Sofia,3,w,1
Stella,3,w,1
Tuana,3,w,1
Alan,3,m,1
Amar,3,m,1
Aram,3,m,1
Arthur,3,m,1
Benjamin,3,m,1
Bruno,3,m,1
Damian,3,m,1
Daniel,3,m,1
Efe,3,m,1
Elyas,3,m,1
Emin,3,m,1
Fabian,3,m,1
Hannes,3,m,1
Jacob,3,m,1
Janosch,3,m,1
Johannes,3,m,1
Joshua,3,m,1
Kerem,3,m,1
Kevin,3,m,1
Lennox,3,m,1
Leonard,3,m,1
Levi,3,m,1
Lio,3,m,1
Luis,3,m,1
Mahir,3,m,1
Mahmoud,3,m,1
Mats,3,m,1
Mattis,3,m,1
Maximilian,3,m,1
Mert,3,m,1
Mohammed,3,m,1
Nino,3,m,1
Oliver,3,m,1
Raphael,3,m,1
Rio,3,m,1
Salih,3,m,1
Toni,3,m,1
Umut,3,m,1
Viktor,3,m,1
Vincent,3,m,1
Youssef,3,m,1
Amara,3,w,2
Dua,3,w,2
Elena,3,w,2
Elif,3,w,2
Johanna,3,w,2
Joleen,3,w,2
Julie,3,w,2
Lotta,3,w,2
Luna,3,w,2
Nour,3,w,2
Sara,3,w,2
Sophia,3,w,2
Viktoria,3,w,2
Ahmet,3,m,2
Aslan,3,m,2
Benjamin,3,m,2
Can,3,m,2
David,3,m,2
Fritz,3,m,2
Gabriel,3,m,2
Henry,3,m,2
Jakob,3,m,2
Jamal,3,m,2
James,3,m,2
Joel,3,m,2
Klaus,3,m,2
Michael,3,m,2
Milo,3,m,2
Noah,3,m,2
Oliver,3,m,2
Samuel,3,m,2
Vincent,3,m,2
Ingrid,3,w,3
Adina,2,w,1
Ahsen,2,w,1
Aisha,2,w,1
Alara,2,w,1
Aleyna,2,w,1
Alice,2,w,1
Alya,2,w,1
Amanda,2,w,1
Amara,2,w,1
Amelia,2,w,1
Anastasija,2,w,1
Ariane,2,w,1
Arya,2,w,1
Audrey,2,w,1
Aurelia,2,w,1
Aya,2,w,1
Aylin,2,w,1
Ayşe,2,w,1
Batul,2,w,1
Bella,2,w,1
Bianca,2,w,1
Carlotta,2,w,1
Celina,2,w,1
Cleo,2,w,1
Elea,2,w,1
Eleni,2,w,1
Eleonora,2,w,1
Eleyna,2,w,1
Elfida,2,w,1
Elin,2,w,1
Elizan,2,w,1
Elora,2,w,1
Elsa,2,w,1
Emilie,2,w,1
Esther,2,w,1
Eva,2,w,1
Fatma,2,w,1
Frida,2,w,1
Frieda,2,w,1
Giulia,2,w,1
Greta,2,w,1
Hedda,2,w,1
Helene,2,w,1
Ida,2,w,1
Iman,2,w,1
İkra,2,w,1
Jannah,2,w,1
Jasmin,2,w,1
Jasmine,2,w,1
Jessica,2,w,1
Jinan,2,w,1
Julia,2,w,1
Kaja,2,w,1
Kalina,2,w,1
Karlotta,2,w,1
Larin,2,w,1
Leana,2,w,1
Leandra,2,w,1
Lene,2,w,1
Lillian,2,w,1
Livia,2,w,1
Liz,2,w,1
Lola,2,w,1
Lorin,2,w,1
Luisa,2,w,1
Luise,2,w,1
Lyana,2,w,1
Majvi,2,w,1
Malin,2,w,1
Malu,2,w,1
Maryam,2,w,1
Mayla,2,w,1
Melin,2,w,1
Meryem,2,w,1
Miela,2,w,1
Mihra,2,w,1
Miral,2,w,1
Miray,2,w,1
Miriam,2,w,1
Mona,2,w,1
Naila,2,w,1
Nehir,2,w,1
Nike,2,w,1
Nila,2,w,1
Nisa,2,w,1
Noelia,2,w,1
Nura,2,w,1
Paula,2,w,1
Romy,2,w,1
Rose,2,w,1
Rüya,2,w,1
Sena,2,w,1
Sonja,2,w,1
Thalia,2,w,1
Thea,2,w,1
Umay,2,w,1
Una,2,w,1
Victoria,2,w,1
Viktoria,2,w,1
Wilhelmine,2,w,1
Yuna,2,w,1
Zahraa,2,w,1
Zehra,2,w,1
Abdullah,2,m,1
Adem,2,m,1
Adrian,2,m,1
Ahad,2,m,1
Albion,2,m,1
Aleo,2,m,1
Alper,2,m,1
Antonio,2,m,1
Arel,2,m,1
Aryan,2,m,1
Bela,2,m,1
Benno,2,m,1
Berat,2,m,1
Bo,2,m,1
Charlie,2,m,1
Christopher,2,m,1
Denis,2,m,1
Deran,2,m,1
Diell,2,m,1
Diyan,2,m,1
Diyar,2,m,1
Dominik,2,m,1
Dylan,2,m,1
Edin,2,m,1
Ege,2,m,1
Eliah,2,m,1
Eliyah,2,m,1
Eliyas,2,m,1
Emanuel,2,m,1
Emmanuel,2,m,1
Ensar,2,m,1
Fiete,2,m,1
Florian,2,m,1
Franz,2,m,1
Frederick,2,m,1
Frederik,2,m,1
Georg,2,m,1
Hani,2,m,1
Hussein,2,m,1
Hüseyin,2,m,1
Ian,2,m,1
Ignacy,2,m,1
Ilay,2,m,1
Ilyas,2,m,1
Isa,2,m,1
Isaiah,2,m,1
James,2,m,1
Jamil,2,m,1
Jari,2,m,1
Jaron,2,m,1
Jasper,2,m,1
Joel,2,m,1
Jona,2,m,1
Jonne,2,m,1
Joris,2,m,1
Julien,2,m,1
Kaan,2,m,1
Kenan,2,m,1
Khaled,2,m,1
Khalil,2,m,1
Kian,2,m,1
Kimi,2,m,1
Konstantin,2,m,1
Lars,2,m,1
Leano,2,m,1
Lennart,2,m,1
Leonas,2,m,1
Levent,2,m,1
Liyan,2,m,1
Luka,2,m,1
Lyan,2,m,1
Malek,2,m,1
Marian,2,m,1
Marlon,2,m,1
Martin,2,m,1
Mathis,2,m,1
Mehdi,2,m,1
Mehmet,2,m,1
Merdan,2,m,1
Michael,2,m,1
Muhammad,2,m,1
Muhammed,2,m,1
Nicklas,2,m,1
Niklas,2,m,1
Nikolas,2,m,1
Nils,2,m,1
Noel,2,m,1
Ole,2,m,1
Pepe,2,m,1
Philipp,2,m,1
Piet,2,m,1
Rami,2,m,1
Rayan,2,m,1
Roan,2,m,1
Ruben,2,m,1
Ryan,2,m,1
Taim,2,m,1
Tamim,2,m,1
Till,2,m,1
Timur,2,m,1
Tjelvar,2,m,1
Uraz,2,m,1
Wanja,2,m,1
Wilhelm,2,m,1
Yakup,2,m,1
Yavuz,2,m,1
