vorname,anzahl,geschlecht,position
Marie,40,w,2
Sophie,34,w,2
Noah,30,m,1
Leon,25,m,1
Emil,21,m,1
Alexander,21,m,2
Emilia,20,w,1
Paul,20,m,1
Charlotte,20,w,2
Mia,19,w,1
Mila,19,w,1
Theodor,19,m,1
Emily,18,w,1
Lina,18,w,1
Alma,17,w,1
Sophia,17,w,1
Theo,17,m,1
Maria,17,w,2
Anna,16,w,1
Jonas,16,m,1
Charlotte,15,w,1
Emma,15,w,1
Lara,15,w,1
Anton,15,m,1
Jonathan,15,m,1
Leo,15,m,1
Ella,14,w,1
Mathilda,14,w,1
Elias,14,m,1
Levi,14,m,1
Luise,14,w,2
Frida,13,w,1
Hannah,13,w,1
Lea,13,w,1
Adam,13,m,1
Jakob,13,m,1
Mika,13,m,1
Milan,13,m,1
Lia,12,w,1
Olivia,12,w,1
Sophie,12,w,1
Zoe,12,w,1
Henry,12,m,1
Lio,12,m,1
Matteo,12,m,1
Oskar,12,m,1
Elisabeth,12,w,2
Emilia,12,w,2
Leni,11,w,1
Leonard,11,m,1
Liam,11,m,1
Malik,11,m,1
Maximilian,11,m,1
Milo,11,m,1
Emil,11,m,2
Maximilian,11,m,2
Luna,10,w,1
Nora,10,w,1
Aaron,10,m,1
Finn,10,m,1
Luca,10,m,1
Raphael,10,m,1
Samuel,10,m,1
Friedrich,10,m,2
Levi,10,m,2
Liam,10,m,2
Helena,9,w,1
Maria,9,w,1
Melina,9,w,1
Tilda,9,w,1
Ben,9,m,1
Carlo,9,m,1
Lou,9,w,2
Valentin,9,m,2
Alina,8,w,1
Amelie,8,w,1
Carlotta,8,w,1
Clara,8,w,1
Elisa,8,w,1
Hanna,8,w,1
Leonie,8,w,1
Leyla,8,w,1
Lilly,8,w,1
Malina,8,w,1
Nele,8,w,1
Sofia,8,w,1
Alexander,8,m,1
Arthur,8,m,1
Benjamin,8,m,1
Bruno,8,m,1
Emilio,8,m,1
Enno,8,m,1
Felix,8,m,1
Levin,8,m,1
Lukas,8,m,1
Max,8,m,1
Moritz,8,m,1
Tim,8,m,1
Karl,8,m,2
Michael,8,m,2
Paul,8,m,2
Samuel,8,m,2
Eva,7,w,1
Frieda,7,w,1
Johanna,7,w,1
Juna,7,w,1
Lena,7,w,1
Marie,7,w,1
Mina,7,w,1
Mira,7,w,1
Romy,7,w,1
Ronja,7,w,1
Daniel,7,m,1
David,7,m,1
Edgar,7,m,1
Frederik,7,m,1
Joshua,7,m,1
Julian,7,m,1
Louis,7,m,1
Lucas,7,m,1
Luka,7,m,1
Mateo,7,m,1
Ole,7,m,1
Tom,7,m,1
Valentin,7,m,1
Amalia,7,w,2
Ava,7,w,2
Johanna,7,w,2
Luna,7,w,2
Ali,7,m,2
Andreas,7,m,2
Felix,7,m,2
Malik,7,m,2
Marie,7,w,3
Amira,6,w,1
Ava,6,w,1
Cleo,6,w,1
Elina,6,w,1
Helene,6,w,1
Klara,6,w,1
Liv,6,w,1
Liya,6,w,1
Louisa,6,w,1
Pauline,6,w,1
Sara,6,w,1
Stella,6,w,1
Thea,6,w,1
Adrian,6,m,1
Ali,6,m,1
Bela,6,m,1
Carl,6,m,1
Erik,6,m,1
Friedrich,6,m,1
Jasper,6,m,1
Johann,6,m,1
Jonte,6,m,1
Karl,6,m,1
Leonardo,6,m,1
Linus,6,m,1
Muhammed,6,m,1
Neo,6,m,1
Nino,6,m,1
Rafael,6,m,1
Yusuf,6,m,1
Alexandra,6,w,2
Aurora,6,w,2
Benedikt,6,m,2
Benjamin,6,m,2
Elias,6,m,2
Gabriel,6,m,2
Johann,6,m,2
Jonathan,6,m,2
Luis,6,m,2
Noah,6,m,2
Aleyna,5,w,1
Alva,5,w,1
Amalia,5,w,1
Anouk,5,w,1
Edda,5,w,1
Elisabeth,5,w,1
Elli,5,w,1
Felina,5,w,1
Hailey,5,w,1
Ida,5,w,1
Jasmin,5,w,1
Julia,5,w,1
Lana,5,w,1
Lene,5,w,1
Leonora,5,w,1
Lou,5,w,1
Lucy,5,w,1
Maja,5,w,1
Malia,5,w,1
Mara,5,w,1
Marlene,5,w,1
Naila,5,w,1
Nala,5,w,1
Nina,5,w,1
Theresa,5,w,1
Viktoria,5,w,1
Albert,5,m,1
Aras,5,m,1
Arian,5,m,1
Charlie,5,m,1
Fritz,5,m,1
Hamza,5,m,1
Jona,5,m,1
Justus,5,m,1
Manuel,5,m,1
Marlon,5,m,1
Mats,5,m,1
Maxim,5,m,1
Miran,5,m,1
Niklas,5,m,1
Simon,5,m,1
Elise,5,w,2
Malia,5,w,2
Malou,5,w,2
Mathilda,5,w,2
Matilda,5,w,2
Rosa,5,w,2
Rosalie,5,w,2
Rose,5,w,2
Anton,5,m,2
Emilian,5,m,2
Finn,5,m,2
Johannes,5,m,2
Leander,5,m,2
Leon,5,m,2
Matteo,5,m,2
Pepe,5,m,2
Tim,5,m,2
Ada,4,w,1
