vorname,anzahl,geschlecht,position
Sophie,10,w,2
Marie,8,w,2
Anna,7,w,1
Adam,7,m,1
Leon,7,m,1
Paul,7,m,1
Anton,6,m,1
Ben,6,m,1
Henry,6,m,1
Leo,6,m,1
Noah,6,m,1
Charlotte,5,w,1
Emily,5,w,1
Hailey,5,w,1
Nora,5,w,1
Elias,5,m,1
Erik,5,m,1
Jonas,5,m,1
Moritz,5,m,1
Elias,5,m,2
Alina,4,w,1
Amelie,4,w,1
Ella,4,w,1
Emilia,4,w,1
Helen,4,w,1
Lara,4,w,1
Leni,4,w,1
Leonie,4,w,1
Marlene,4,w,1
Melina,4,w,1
Mia,4,w,1
Mira,4,w,1
Sofia,4,w,1
Arian,4,m,1
Enno,4,m,1
Jakob,4,m,1
Levi,4,m,1
Lio,4,m,1
Lukas,4,m,1
Nils,4,m,1
Samuel,4,m,1
Valentin,4,m,1
Alexander,4,m,2
Emil,4,m,2
Maximilian,4,m,2
Amy,3,w,1
Ava,3,w,1
Diana,3,w,1
Elisa,3,w,1
Emma,3,w,1
Hannah,3,w,1
Josephine,3,w,1
Katharina,3,w,1
Käthe,3,w,1
Laura,3,w,1
Lea,3,w,1
Liana,3,w,1
Luana,3,w,1
Luisa,3,w,1
Malia,3,w,1
Mila,3,w,1
Nele,3,w,1
Rosalie,3,w,1
Sophia,3,w,1
Adrian,3,m,1
Alexander,3,m,1
Arthur,3,m,1
David,3,m,1
Dean,3,m,1
Emil,3,m,1
Fabian,3,m,1
Felix,3,m,1
Fynn,3,m,1
Jona,3,m,1
Kilian,3,m,1
Leonard,3,m,1
Liam,3,m,1
Louis,3,m,1
Markus,3,m,1
Max,3,m,1
Maximilian,3,m,1
Nikita,3,m,1
Oliver,3,m,1
Simon,3,m,1
Tony,3,m,1
Tyler,3,m,1
Charlotte,3,w,2
Johanna,3,w,2
Rose,3,w,2
Anton,3,m,2
David,3,m,2
Marie,3,w,3
Alba,2,w,1
Alicia,2,w,1
Alissa,2,w,1
Amalia,2,w,1
Amelia,2,w,1
Annie,2,w,1
Antonia,2,w,1
Charlotta,2,w,1
Daria,2,w,1
Hana,2,w,1
Helena,2,w,1
Helene,2,w,1
Johanna,2,w,1
Josefine,2,w,1
Julia,2,w,1
Juna,2,w,1
Klara,2,w,1
Lilly,2,w,1
Lina,2,w,1
Linda,2,w,1
Lisa,2,w,1
Lucia,2,w,1
Maja,2,w,1
Malina,2,w,1
Mara,2,w,1
Maria,2,w,1
Mariella,2,w,1
Mathilda,2,w,1
Matilda,2,w,1
Maya,2,w,1
Melisa,2,w,1
Melody,2,w,1
Merle,2,w,1
Mina,2,w,1
Nina,2,w,1
Olivia,2,w,1
Paulina,2,w,1
Pia,2,w,1
Ria,2,w,1
Sophie,2,w,1
Stefanie,2,w,1
Yuna,2,w,1
Zoe,2,w,1
Aaron,2,m,1
Aiden,2,m,1
Ali,2,m,1
Amir,2,m,1
Connor,2,m,1
Damian,2,m,1
Dominik,2,m,1
Eddie,2,m,1
Elyas,2,m,1
Filip,2,m,1
Finn,2,m,1
Ismail,2,m,1
Jannis,2,m,1
Jari,2,m,1
Leander,2,m,1
Luan,2,m,1
Luca,2,m,1
Mark,2,m,1
Matei,2,m,1
Matheo,2,m,1
Mattis,2,m,1
Milan,2,m,1
Mohamad,2,m,1
Mohamed,2,m,1
Piet,2,m,1
Raphael,2,m,1
Richard,2,m,1
Theo,2,m,1
Till,2,m,1
Timo,2,m,1
Vincent,2,m,1
Eva,2,w,2
Franziska,2,w,2
Freya,2,w,2
Gia,2,w,2
Hope,2,w,2
Isabella,2,w,2
Jane,2,w,2
Kaur,2,w,2
Lilly,2,w,2
Luise,2,w,2
Luna,2,w,2
Malea,2,w,2
Maria,2,w,2
Martha,2,w,2
Mathilda,2,w,2
Mia,2,w,2
Theodora,2,w,2
Victoria,2,w,2
Ali,2,m,2
Anh,2,m,2
Bao,2,m,2
Christopher,2,m,2
Constantin,2,m,2
Emilian,2,m,2
Ferdinand,2,m,2
Jayden,2,m,2
Johannes,2,m,2
Kurt,2,m,2
Mika,2,m,2
Minh,2,m,2
Niklas,2,m,2
Oliver,2,m,2
Paul,2,m,2
Rainer,2,m,2
Anh,2,w,3
Elisabeth,2,w,3
Linh,2,w,3
Adelina,1,w,1
Adina,1,w,1
Adriana,1,w,1
Aila,1,w,1
Aisha,1,w,1
Alaya,1,w,1
Alea,1,w,1
Alisa,1,w,1
Aliyah,1,w,1
Allana,1,w,1
Alma,1,w,1
Alya,1,w,1
Amalie,1,w,1
Amara,1,w,1
Amellie,1,w,1
Amina,1,w,1
Amira,1,w,1
Amélie,1,w,1
Anastasia,1,w,1
Angela,1,w,1
Angelie,1,w,1
Anh,1,w,1
Anissa,1,w,1
Anna-Lena,1,w,1
Annalena,1,w,1
Arelia,1,w,1
Aria,1,w,1
Arnela,1,w,1
Astrid,1,w,1
Aurelie,1,w,1
Aurora,1,w,1
Ayana,1,w,1
Ayla,1,w,1
Aylin,1,w,1
Bao,1,w,1
Beatrice,1,w,1
Beatris,1,w,1
Belange,1,w,1
Bella,1,w,1
Bảo,1,w,1
Calea,1,w,1
Carolin,1,w,1
Cataleya,1,w,1
Celeste,1,w,1
Charly,1,w,1
Chelsea,1,w,1
Chloë,1,w,1
Christy,1,w,1
Clara,1,w,1
Cleo,1,w,1
Dahlia,1,w,1
Dania,1,w,1
Daniela,1,w,1
Darja,1,w,1
Darya,1,w,1
Dina,1,w,1
Edie,1,w,1
Ekaterina,1,w,1
Elayne,1,w,1
Elea,1,w,1
Elen,1,w,1
