vorname,anzahl,geschlecht,position
Lia,9,w,1
Luise,9,w,1
Maja,9,w,1
Mina,9,w,1
Nele,9,w,1
Ruby,9,w,1
Sarah,9,w,1
Ayaz,9,m,1
Hugo,9,m,1
Kian,9,m,1
Luan,9,m,1
Rio,9,m,1
Isabella,9,w,2
Louise,9,w,2
Pauline,9,w,2
Victoria,9,w,2
Anton,9,m,2
Ferdinand,9,m,2
Jakob,9,m,2
Julius,9,m,2
Peter,9,m,2
Carlotta,8,w,1
Lana,8,w,1
Livia,8,w,1
Lotta,8,w,1
Luna,8,w,1
Ronja,8,w,1
Stella,8,w,1
Valentina,8,w,1
Adrian,8,m,1
Carlo,8,m,1
Emilian,8,m,1
Hamza,8,m,1
Kilian,8,m,1
Levin,8,m,1
Mateo,8,m,1
Mika,8,m,1
Miran,8,m,1
Helene,8,w,2
Mathilda,8,w,2
Friedrich,8,m,2
Georg,8,m,2
Henri,8,m,2
Johannes,8,m,2
Karl,8,m,2
Konstantin,8,m,2
Leander,8,m,2
Ludwig,8,m,2
Matteo,8,m,2
Michael,8,m,2
Otto,8,m,2
Robert,8,m,2
Sebastian,8,m,2
Alicia,7,w,1
Ayla,7,w,1
Ela,7,w,1
Elif,7,w,1
Elise,7,w,1
Fiona,7,w,1
Aras,7,m,1
Erik,7,m,1
Fabian,7,m,1
Fynn,7,m,1
Justus,7,m,1
Leonardo,7,m,1
Lio,7,m,1
Mahir,7,m,1
Maxim,7,m,1
Mikail,7,m,1
Oliver,7,m,1
Otis,7,m,1
Philipp,7,m,1
Anna,7,w,2
Ida,7,w,2
Isabel,7,w,2
Lotta,7,w,2
Mila,7,w,2
Rosa,7,w,2
David,7,m,2
Frederik,7,m,2
Gabriel,7,m,2
Heinrich,7,m,2
Jasper,7,m,2
Leonard,7,m,2
Samuel,7,m,2
Ada,6,w,1
Aliya,6,w,1
Aliyah,6,w,1
Asya,6,w,1
Ellie,6,w,1
Emily,6,w,1
Leyla,6,w,1
Lilly,6,w,1
Louisa,6,w,1
Lucia,6,w,1
Maryam,6,w,1
Matilda,6,w,1
Medina,6,w,1
Merle,6,w,1
Rosalie,6,w,1
Tilda,6,w,1
Viktoria,6,w,1
Yuna,6,w,1
Arian,6,m,1
Caspar,6,m,1
Elio,6,m,1
Emir,6,m,1
Ferdinand,6,m,1
Frederik,6,m,1
Friedrich,6,m,1
Jan,6,m,1
Mads,6,m,1
Mats,6,m,1
Max,6,m,1
Moritz,6,m,1
Nael,6,m,1
Niklas,6,m,1
Omar,6,m,1
Till,6,m,1
Toni,6,m,1
Yusuf,6,m,1
Aurelia,6,w,2
Clara,6,w,2
Dorothea,6,w,2
Katharina,6,w,2
Liv,6,w,2
Marlene,6,w,2
Nur,6,w,2
August,6,m,2
Aurel,6,m,2
Carl,6,m,2
Felix,6,m,2
Henry,6,m,2
Jan,6,m,2
Josef,6,m,2
Louis,6,m,2
Luca,6,m,2
Nicolas,6,m,2
Marie,6,w,3
Sophie,6,w,3
Alice,5,w,1
Alisa,5,w,1
Alya,5,w,1
Amaya,5,w,1
Amelia,5,w,1
Aurelia,5,w,1
Azra,5,w,1
Chiara,5,w,1
Elina,5,w,1
Emelie,5,w,1
Eva,5,w,1
Fritzi,5,w,1
Klara,5,w,1
Linda,5,w,1
Liv,5,w,1
Liyah,5,w,1
Liyana,5,w,1
Luana,5,w,1
Malina,5,w,1
Martha,5,w,1
Milana,5,w,1
Mona,5,w,1
Naomi,5,w,1
Pauline,5,w,1
Selma,5,w,1
Sofia,5,w,1
Thea,5,w,1
August,5,m,1
Emilio,5,m,1
Enno,5,m,1
Fiete,5,m,1
Gustav,5,m,1
Henri,5,m,1
Issa,5,m,1
Jacob,5,m,1
Jannik,5,m,1
Jannis,5,m,1
Jari,5,m,1
Joris,5,m,1
Karlo,5,m,1
Keno,5,m,1
Kerem,5,m,1
Lennart,5,m,1
Lucas,5,m,1
Ludwig,5,m,1
Luka,5,m,1
Luke,5,m,1
Marlon,5,m,1
Mert,5,m,1
Mio,5,m,1
Mohammad,5,m,1
Nicolas,5,m,1
Nikolas,5,m,1
Victor,5,m,1
Amalia,5,w,2
Carlotta,5,w,2
Elisa,5,w,2
Florentine,5,w,2
Hanna,5,w,2
Hannah,5,w,2
Leonora,5,w,2
Lotte,5,w,2
Olivia,5,w,2
Sofia,5,w,2
Viktoria,5,w,2
Arthur,5,m,2
Benedikt,5,m,2
Christian,5,m,2
Daniel,5,m,2
Fritz,5,m,2
Johan,5,m,2
Johann,5,m,2
Jonas,5,m,2
Konrad,5,m,2
Leo,5,m,2
Leon,5,m,2
Manuel,5,m,2
Matthias,5,m,2
Maurice,5,m,2
Milan,5,m,2
Valentin,5,m,3
Ariana,4,w,1
Cataleya,4,w,1
Emilija,4,w,1
Esther,4,w,1
Felina,4,w,1
Helene,4,w,1
Hiranur,4,w,1
Isabelle,4,w,1
Ivy,4,w,1
Jana,4,w,1
Karlotta,4,w,1
Kira,4,w,1
Lavin,4,w,1
Layla,4,w,1
Liana,4,w,1
Liliana,4,w,1
Lilith,4,w,1
Mariam,4,w,1
Melissa,4,w,1
Milena,4,w,1
Naima,4,w,1
Nia,4,w,1
Nina,4,w,1
Pia,4,w,1
Yael,4,w,1
Yara,4,w,1
Adem,4,m,1
Amin,4,m,1
Aron,4,m,1
Bela,4,m,1
Constantin,4,m,1
Diego,4,m,1
Efe,4,m,1
Elian,4,m,1
Elijah,4,m,1
Frederick,4,m,1
Hanno,4,m,1
Ibrahim,4,m,1
Jamie,4,m,1
Joel,4,m,1
Johan,4,m,1
Johannes,4,m,1
Kaan,4,m,1
Konrad,4,m,1
Lenny,4,m,1
Lionel,4,m,1
Lorenz,4,m,1
Lyan,4,m,1
Magnus,4,m,1
Malte,4,m,1
Mark,4,m,1
Matheo,4,m,1
Mehmet,4,m,1
Michael,4,m,1
Miro,4,m,1
Muhammad,4,m,1
Nino,4,m,1
Noam,4,m,1
Rafael,4,m,1
Richard,4,m,1
Ruben,4,m,1
Sami,4,m,1
Simon,4,m,1
Thomas,4,m,1
Valentino,4,m,1
Viktor,4,m,1
William,4,m,1
Alva,4,w,2
Amelie,4,w,2
Anouk,4,w,2
Antonia,4,w,2
Ava,4,w,2
Cleo,4,w,2
Elea,4,w,2
Elina,4,w,2
Helena,4,w,2
Henriette,4,w,2
Lea,4,w,2
Leonie,4,w,2
Linnea,4,w,2
Liya,4,w,2
Louisa,4,w,2
Lucia,4,w,2
Malia,4,w,2
Mara,4,w,2
Maya,4,w,2
Merle,4,w,2
Mia,4,w,2
Noa,4,w,2
Rita,4,w,2
Rose,4,w,2
Su,4,w,2
Teresa,4,w,2
Zofia,4,w,2
Arel,4,m,2
Bela,4,m,2
Ben,4,m,2
Elyas,4,m,2
Emilian,4,m,2
Emilio,4,m,2
Emir,4,m,2
Eric,4,m,2
Fiete,4,m,2
Finn,4,m,2
Frederick,4,m,2
Han,4,m,2
Hannes,4,m,2
Joachim,4,m,2
Kian,4,m,2
Leopold,4,m,2
Malik,4,m,2
Mateo,4,m,2
Max,4,m,2
Mustafa,4,m,2
Nael,4,m,2
Philipp,4,m,2
Richard,4,m,2
Stefan,4,m,2
Thomas,4,m,2
Vincent,4,m,2
Willem,4,m,2
William,4,m,2
Elisabeth,4,w,3
Maria,4,w,3
Maximilian,4,m,3
Michael,4,m,3
Aaliyah,3,w,1
Alessia,3,w,1
Alexandra,3,w,1
Amina,3,w,1
Amélie,3,w,1
Anastasia,3,w,1
Annika,3,w,1
Anouk,3,w,1
Aria,3,w,1
Arya,3,w,1
Asmin,3,w,1
Aylin,3,w,1
Cara,3,w,1
Cecilia,3,w,1
Charlotta,3,w,1
Chloé,3,w,1
Dalia,3,w,1
Eda,3,w,1
Edna,3,w,1
Elea,3,w,1
Eleyna,3,w,1
Eliz,3,w,1
Elli,3,w,1
Fatima,3,w,1
Felicia,3,w,1
Filipa,3,w,1
Finja,3,w,1
Francesca,3,w,1
Freya,3,w,1
Hailey,3,w,1
Hedda,3,w,1
Helin,3,w,1
Henriette,3,w,1
Jette,3,w,1
Josefine,3,w,1
Josephine,3,w,1
Katharina,3,w,1
Leah,3,w,1
Liah,3,w,1
Lila,3,w,1
Lilian,3,w,1
Lisa,3,w,1
Lola,3,w,1
Lou,3,w,1
Luca,3,w,1
Lucy,3,w,1
Madita,3,w,1
Malou,3,w,1
Marla,3,w,1
Mathea,3,w,1
Mathilde,3,w,1
Melek,3,w,1
Melike,3,w,1
Melina,3,w,1
Minel,3,w,1
Nala,3,w,1
Natalia,3,w,1
Nika,3,w,1
Nilay,3,w,1
Nisa,3,w,1
Philippa,3,w,1
Ruth,3,w,1
Sare,3,w,1
Svea,3,w,1
Vera,3,w,1
Victoria,3,w,1
Vivien,3,w,1
Zahraa,3,w,1
Zümra,3,w,1
Ahmad,3,m,1
Alessio,3,m,1
Alex,3,m,1
Ari,3,m,1
Artur,3,m,1
Arvin,3,m,1
Aziz,3,m,1
Batuhan,3,m,1
Benedikt,3,m,1
Darius,3,m,1
Diyar,3,m,1
Eddie,3,m,1
Ediz,3,m,1
Eli,3,m,1
Eliah,3,m,1
Eymen,3,m,1
Filip,3,m,1
Franz,3,m,1
Georg,3,m,1
Hannes,3,m,1
Hussein,3,m,1
Idris,3,m,1
Ilay,3,m,1
Ilyas,3,m,1
İbrahim,3,m,1
Jack,3,m,1
Janosch,3,m,1
Jaron,3,m,1
Jibril,3,m,1
Jonte,3,m,1
Joscha,3,m,1
Junis,3,m,1
Juri,3,m,1
Kaspar,3,m,1
Kiyan,3,m,1
Konstantinos,3,m,1
Leandro,3,m,1
Lennard,3,m,1
Lennox,3,m,1
Leonidas,3,m,1
Lias,3,m,1
Lovis,3,m,1
Matthias,3,m,1
Matti,3,m,1
Miguel,3,m,1
Milas,3,m,1
Milian,3,m,1
Miron,3,m,1
Moussa,3,m,1
Nathanael,3,m,1
Nelio,3,m,1
Neo,3,m,1
Nick,3,m,1
Nico,3,m,1
Niko,3,m,1
Noel,3,m,1
Noyan,3,m,1
Nuri,3,m,1
Pepe,3,m,1
Piet,3,m,1
Robert,3,m,1
Robin,3,m,1
Rudi,3,m,1
Ryan,3,m,1
Salih,3,m,1
Taha,3,m,1
Teo,3,m,1
Teoman,3,m,1
Timo,3,m,1
Willy,3,m,1
Zayn,3,m,1
Ömer,3,m,1
Alexandra,3,w,2
Alina,3,w,2
Aliya,3,w,2
Amelia,3,w,2
Anne,3,w,2
Cecilia,3,w,2
Dua,3,w,2
Elena,3,w,2
Eleonora,3,w,2
Ellen,3,w,2
Frida,3,w,2
Frieda,3,w,2
Gerda,3,w,2
Grace,3,w,2
Ilona,3,w,2
Johanne,3,w,2
Julie,3,w,2
Klara,3,w,2
Lene,3,w,2
Linn,3,w,2
Lisa,3,w,2
Lovis,3,w,2
Luna,3,w,2
Malu,3,w,2
Margarethe,3,w,2
Martha,3,w,2
Mathilde,3,w,2
Matilda,3,w,2
Meryem,3,w,2
Mira,3,w,2
Natalia,3,w,2
Noemi,3,w,2
Rosalie,3,w,2
Sarah,3,w,2
Scarlett,3,w,2
Sofie,3,w,2
Valerie,3,w,2
Zoe,3,w,2
Aaron,3,m,2
Adam,3,m,2
Adrian,3,m,2
Amadeus,3,m,2
Aras,3,m,2
Bruno,3,m,2
Can,3,m,2
Carlo,3,m,2
Caspar,3,m,2
Constantin,3,m,2
Damian,3,m,2
Elia,3,m,2
Elio,3,m,2
Franz,3,m,2
Hans,3,m,2
Hector,3,m,2
Henrik,3,m,2
Ibrahim,3,m,2
Ilay,3,m,2
Ismail,3,m,2
Justus,3,m,2
Klaus,3,m,2
Lennard,3,m,2
Lian,3,m,2
Luis,3,m,2
Mael,3,m,2
Martin,3,m,2
Mattis,3,m,2
Maël,3,m,2
Musa,3,m,2
Neo,3,m,2
Niklas,3,m,2
Nikolai,3,m,2
Ole,3,m,2
Piet,3,m,2
Rafael,3,m,2
Simon,3,m,2
Vito,3,m,2
Ömer,3,m,2
Katharina,3,w,3
Margarethe,3,w,3
Rose,3,w,3
Friedrich,3,m,3
Heinrich,3,m,3
Karl,3,m,3
Otto,3,m,3
Robert,3,m,3
Adelina,2,w,1
Ajna,2,w,1
Alana,2,w,1
Aleen,2,w,1
Aleyna,2,w,1
Alicja,2,w,1
Alin,2,w,1
Almila,2,w,1
Almira,2,w,1
Amal,2,w,1
Anaïs,2,w,1
Andrea,2,w,1
Anja,2,w,1
Annabelle,2,w,1
Anni,2,w,1
Asel,2,w,1
Aurora,2,w,1
Aya,2,w,1
Ayda,2,w,1
Bonnie,2,w,1
Camilla,2,w,1
Catalina,2,w,1
Celine,2,w,1
Daria,2,w,1
Diana,2,w,1
Dora,2,w,1
Dunya,2,w,1
Edda,2,w,1
Eliana,2,w,1
Elida,2,w,1
Elinor,2,w,1
Eliora,2,w,1
Emmi,2,w,1
Enya,2,w,1
Felicitas,2,w,1
Giulia,2,w,1
Golda,2,w,1
Grace,2,w,1
Hana,2,w,1
Hanne,2,w,1
Harriet,2,w,1
Hayal,2,w,1
Hilal,2,w,1
Hira,2,w,1
Ilaria,2,w,1
Ilayda,2,w,1
Iris,2,w,1
Iva,2,w,1
Janna,2,w,1
Jannah,2,w,1
Jasmin,2,w,1
Jinan,2,w,1
Jola,2,w,1
Jonna,2,w,1
Jule,2,w,1
Julie,2,w,1
Juno,2,w,1
Karla,2,w,1
Karolina,2,w,1
Laila,2,w,1
Laya,2,w,1
Lennja,2,w,1
Leya,2,w,1
Lilija,2,w,1
Lilli,2,w,1
Lilou,2,w,1
Lily,2,w,1
Linn,2,w,1
Liora,2,w,1
Lotte,2,w,1
Louise,2,w,1
Lovis,2,w,1
Luzia,2,w,1
Lyna,2,w,1
Magdalena,2,w,1
Maira,2,w,1
Malea,2,w,1
Mariella,2,w,1
Marta,2,w,1
Masal,2,w,1
Matea,2,w,1
Matilde,2,w,1
Matylda,2,w,1
Maximilia,2,w,1
Melia,2,w,1
Meryem,2,w,1
Michelle,2,w,1
Milou,2,w,1
Milya,2,w,1
Minna,2,w,1
Miral,2,w,1
Miriam,2,w,1
Miya,2,w,1
Moana,2,w,1
Nelly,2,w,1
Neyla,2,w,1
Nila,2,w,1
Noa,2,w,1
Noemi,2,w,1
Noura,2,w,1
Nuria,2,w,1
Palina,2,w,1
Petra,2,w,1
Phoebe,2,w,1
Pola,2,w,1
Rana,2,w,1
Raquel,2,w,1
Rim,2,w,1
Robin,2,w,1
Rüya,2,w,1
Selena,2,w,1
Selin,2,w,1
Sena,2,w,1
Sira,2,w,1
Soraya,2,w,1
Tabea,2,w,1
Talia,2,w,1
Tamara,2,w,1
Toni,2,w,1
Tuana,2,w,1
Uma,2,w,1
Valeria,2,w,1
Valerie,2,w,1
Vanessa,2,w,1
Viola,2,w,1
Wanda,2,w,1
Wilma,2,w,1
Yade,2,w,1
Yasma,2,w,1
Yasmin,2,w,1
Yumi,2,w,1
Zara,2,w,1
Zeinab,2,w,1
Zeynep,2,w,1
Zoé,2,w,1
Abbas,2,m,1
Adriano,2,m,1
Aiden,2,m,1
Alexandre,2,m,1
Alexios,2,m,1
Alparslan,2,m,1
Alvar,2,m,1
Anas,2,m,1
Anthony,2,m,1
Antoni,2,m,1
Antonio,2,m,1
Arda,2,m,1
Arel,2,m,1
Aren,2,m,1
Armin,2,m,1
Aryan,2,m,1
Atahan,2,m,1
Atlas,2,m,1
Avi,2,m,1
Aviv,2,m,1
Ayden,2,m,1
Azad,2,m,1
Azer,2,m,1
Bennet,2,m,1
Bennett,2,m,1
Bodhi,2,m,1
Carlos,2,m,1
Casimir,2,m,1
Caspian,2,m,1
Cedric,2,m,1
Cem,2,m,1
Charlie,2,m,1
Cosmo,2,m,1
Damian,2,m,1
Daniil,2,m,1
Danilo,2,m,1
Deniz,2,m,1
Devin,2,m,1
Diyan,2,m,1
Dominik,2,m,1
Elia,2,m,1
Elyas,2,m,1
Emiliano,2,m,1
Ensar,2,m,1
Enzo,2,m,1
Eray,2,m,1
Eren,2,m,1
Etienne,2,m,1
Fabio,2,m,1
Fatih,2,m,1
Felipe,2,m,1
Florian,2,m,1
Flynn,2,m,1
Francis,2,m,1
Frédéric,2,m,1
Hadi,2,m,1
Harun,2,m,1
Henrik,2,m,1
Ilya,2,m,1
Imran,2,m,1
Isa,2,m,1
Ivo,2,m,1
Jakub,2,m,1
Jamal,2,m,1
Jamil,2,m,1
Jannes,2,m,1
Jascha,2,m,1
Jesse,2,m,1
Johann,2,m,1
John,2,m,1
Jori,2,m,1
Josef,2,m,1
Josiah,2,m,1
Karam,2,m,1
Karim,2,m,1
Kasimir,2,m,1
Khaled,2,m,1
Kolja,2,m,1
Kuno,2,m,1
Kuzey,2,m,1
Lars,2,m,1
Laurenz,2,m,1
Lazar,2,m,1
Lean,2,m,1
Leevi,2,m,1
Lev,2,m,1
Leyth,2,m,1
Liem,2,m,1
Lion,2,m,1
Lorenzo,2,m,1
Lou,2,m,1
Luc,2,m,1
Lucian,2,m,1
Luciano,2,m,1
Lunis,2,m,1
Lyo,2,m,1
Mael,2,m,1
Maksim,2,m,1
Malek,2,m,1
Marlo,2,m,1
Martin,2,m,1
Matei,2,m,1
Matthew,2,m,1
Matts,2,m,1
Mauro,2,m,1
Maxime,2,m,1
Mohammed,2,m,1
Mostafa,2,m,1
Muhammed,2,m,1
Myles,2,m,1
Mylo,2,m,1
Nathan,2,m,1
Navid,2,m,1
Nicolás,2,m,1
Nils,2,m,1
Noé,2,m,1
Otto,2,m,1
Philip,2,m,1
Quentin,2,m,1
Rasmus,2,m,1
Rayan,2,m,1
Rocco,2,m,1
Rubin,2,m,1
Salim,2,m,1
Sebastian,2,m,1
Taim,2,m,1
Talal,2,m,1
Tamo,2,m,1
Taylan,2,m,1
Thore,2,m,1
Timur,2,m,1
Titus,2,m,1
Tommy,2,m,1
Tristan,2,m,1
Yakub,2,m,1
Yannis,2,m,1
Yaron,2,m,1
Yunus,2,m,1
Yussef,2,m,1
Émile,2,m,1
Ada,2,w,2
Alessia,2,w,2
Aliyah,2,w,2
Amira,2,w,2
Anaïs,2,w,2
Andrea,2,w,2
Angela,2,w,2
Anita,2,w,2
Annabelle,2,w,2
Anneliese,2,w,2
Anni,2,w,2
Annika,2,w,2
Augusta,2,w,2
Augustine,2,w,2
Aurora,2,w,2
Barbara,2,w,2
Carla,2,w,2
Carola,2,w,2
Caroline,2,w,2
Claudia,2,w,2
Daria,2,w,2
Eda,2,w,2
Ela,2,w,2
Elaine,2,w,2
Eleni,2,w,2
Elfie,2,w,2
Elin,2,w,2
Elizabeth,2,w,2
Elli,2,w,2
Emilie,2,w,2
Emily,2,w,2
Erika,2,w,2
Esther,2,w,2
Eva,2,w,2
Finja,2,w,2
Friederike,2,w,2
Hedi,2,w,2
Helen,2,w,2
Hope,2,w,2
Isabell,2,w,2
Jara,2,w,2
Jean,2,w,2
Jennifer,2,w,2
Joleen,2,w,2
Jolie,2,w,2
Josefine,2,w,2
Judith,2,w,2
Julia,2,w,2
Karin,2,w,2
Karla,2,w,2
Krasimirova,2,w,2
Lavinia,2,w,2
Lena,2,w,2
Leni,2,w,2
Leoni,2,w,2
Letizia,2,w,2
Lia,2,w,2
Lila,2,w,2
Lilith,2,w,2
Lilli,2,w,2
Lilou,2,w,2
Lisbeth,2,w,2
Liselotte,2,w,2
Liva,2,w,2
Luca,2,w,2
Magdalena,2,w,2
Malaika,2,w,2
Malika,2,w,2
Malin,2,w,2
Malina,2,w,2
Malou,2,w,2
Margareta,2,w,2
Margarete,2,w,2
Marina,2,w,2
Marisa,2,w,2
Marleen,2,w,2
May,2,w,2
Melek,2,w,2
Melody,2,w,2
Meta,2,w,2
Mimi,2,w,2
Mina,2,w,2
Miriam,2,w,2
Monika,2,w,2
Naima,2,w,2
Nala,2,w,2
Nil,2,w,2
Noelle,2,w,2
Nora,2,w,2
Paloma,2,w,2
Philippa,2,w,2
Quinn,2,w,2
Romy,2,w,2
Rosalia,2,w,2
Rosemarie,2,w,2
Ruth,2,w,2
Salomé,2,w,2
Sara,2,w,2
Selma,2,w,2
Sibel,2,w,2
Sienna,2,w,2
Silvia,2,w,2
Sofi,2,w,2
Thea,2,w,2
Theresa,2,w,2
Veronica,2,w,2
Volodimirìvna,2,w,2
Wanda,2,w,2
Yael,2,w,2
Yasmin,2,w,2
Yuna,2,w,2
Zübeyde,2,w,2
Albert,2,m,2
Albrecht,2,m,2
Aleksander,2,m,2
Alois,2,m,2
Amari,2,m,2
Amir,2,m,2
Andreas,2,m,2
André,2,m,2
Anthony,2,m,2
Arnold,2,m,2
Aslan,2,m,2
Avan,2,m,2
Beat,2,m,2
Bence,2,m,2
Bennet,2,m,2
Brian,2,m,2
Carsten,2,m,2
Casimir,2,m,2
Casper,2,m,2
Charlie,2,m,2
Christoph,2,m,2
Christopher,2,m,2
Conrad,2,m,2
Deniz,2,m,2
Edgar,2,m,2
Eduard,2,m,2
Edward,2,m,2
Elliott,2,m,2
Emanuel,2,m,2
Enno,2,m,2
Enrique,2,m,2
Erik,2,m,2
Fabian,2,m,2
Fitz,2,m,2
Francesco,2,m,2
Frank,2,m,2
Fridolin,2,m,2
Gustav,2,m,2
Hermann,2,m,2
Hubert,2,m,2
Hugo,2,m,2
Ilyas,2,m,2
Ioan,2,m,2
Isa,2,m,2
Ivo,2,m,2
Janosch,2,m,2
Jay,2,m,2
Jonah,2,m,2
Jordan,2,m,2
Joris,2,m,2
Joshua,2,m,2
Julian,2,m,2
Kaan,2,m,2
Kaleo,2,m,2
Kemal,2,m,2
Kurt,2,m,2
Lasse,2,m,2
Leonardo,2,m,2
Lio,2,m,2
Loui,2,m,2
Louie,2,m,2
Lucas,2,m,2
Magnus,2,m,2
Marcel,2,m,2
Marcus,2,m,2
Marian,2,m,2
Mattheo,2,m,2
Maxim,2,m,2
Mehmet,2,m,2
Mert,2,m,2
Miguel,2,m,2
Milo,2,m,2
Mio,2,m,2
Mohamed,2,m,2
Moritz,2,m,2
Naim,2,m,2
Nepomuk,2,m,2
Nikolas,2,m,2
Nils,2,m,2
Noel,2,m,2
Otis,2,m,2
Pablo,2,m,2
Phileas,2,m,2
Rasmus,2,m,2
Rio,2,m,2
River,2,m,2
Salem,2,m,2
Selim,2,m,2
Silas,2,m,2
Tiam,2,m,2
Timo,2,m,2
Tobias,2,m,2
Tom,2,m,2
Tristan,2,m,2
Uwe,2,m,2
Valerian,2,m,2
Veli,2,m,2
Volodimirovič,2,m,2
Willi,2,m,2
Wolf,2,m,2
Wolfgang,2,m,2
Xaver,2,m,2
Aurelia,2,w,3
Christine,2,w,3
Cornelia,2,w,3
Diana,2,w,3
Emilia,2,w,3
Gabriela,2,w,3
Helene,2,w,3
Hertha,2,w,3
Magdalena,2,w,3
Sophia,2,w,3
Teresa,2,w,3
Ahmed,2,m,3
Alexander,2,m,3
August,2,m,3
Bronco,2,m,3
Christian,2,m,3
Elias,2,m,3
Felix,2,m,3
Georg,2,m,3
Hans,2,m,3
Jakob,2,m,3
Johann,2,m,3
Johannes,2,m,3
Kurt,2,m,3
Louis,2,m,3
Luca,2,m,3
Minh,2,m,3
Mohamed,2,m,3
Philipp,2,m,3
Salomon,2,m,3
Peter,2,m,4
Ferdinand,2,m,5
Aaleyah,1,w,1
Aanya,1,w,1
Aarovi,1,w,1
Aashvi,1,w,1
Abena,1,w,1
Abigail,1,w,1
Adela,1,w,1
Aden,1,w,1
Adheera,1,w,1
Adina,1,w,1
Admira,1,w,1
Adna,1,w,1
Adriana,1,w,1
Adrianna,1,w,1
Aenna,1,w,1
Aglaia,1,w,1
Agnes,1,w,1
Ahana,1,w,1
Ai,1,w,1
Aicha,1,w,1
Aida,1,w,1
Aila,1,w,1
Aili,1,w,1
Ailin,1,w,1
Aimée,1,w,1
Aino,1,w,1
Alaara,1,w,1
Alan-Siyah,1,w,1
Alara,1,w,1
Alaya,1,w,1
Alba,1,w,1
Albertine,1,w,1
Alea,1,w,1
Aleja,1,w,1
Alena,1,w,1
Alencia,1,w,1
Alenia,1,w,1
Alenya,1,w,1
Alesja,1,w,1
Aleya,1,w,1
Alia,1,w,1
Alisha,1,w,1
Alissa,1,w,1
Alissar,1,w,1
Alizée,1,w,1
Allegra,1,w,1
Almeria,1,w,1
Alona,1,w,1
Alyah,1,w,1
Alīma,1,w,1
Amali,1,w,1
Amar,1,w,1
Ameera,1,w,1
Amelia-Rozalia,1,w,1
Amelian,1,w,1
Amellya,1,w,1
Amila,1,w,1
Amilia,1,w,1
Amna,1,w,1
Amy,1,w,1
Ana,1,w,1
Anabell,1,w,1
Anaya,1,w,1
Anaís,1,w,1
